序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
425,利晉工程股份有限公司,桃園縣,D,2,1,50.0%
426,喬麥屋企業有限公司,新北市,D,1,1,100.0%
427,丞豐實業股份有限公司,新北市,D,1,1,100.0%
428,立仲機械股份有限公司,臺中市,D,1,1,100.0%
429,達成製模有限公司,桃園縣,D,1,1,100.0%
430,橋椿金屬股份有限公司,臺中市,D,2,1,50.0%
431,忠群螺絲五金股份有限公司,桃園縣,D,1,1,100.0%
432,協達車料股份有限公司,新北市,D,1,1,100.0%
433,至佳電子股份有限公司,新北市,D,1,1,100.0%
434,台灣陶氏化學股份有限公司,臺北市,D,1,1,100.0%
435,正台興業股份有限公司,新北市,D,1,1,100.0%
436,嘉新水泥股份有限公司,臺北市,D,1,1,100.0%
437,宗達通運股份有限公司,新竹市,D,1,1,100.0%
438,五綸織造股份有限公司,彰化縣,D,1,1,100.0%
439,樹億興業股份有限公司,南投縣,D,1,1,100.0%
440,上品綜合工業股份有限公司,桃園縣,D,1,1,100.0%
441,宏泰高分子企業有限公司,桃園縣,D,1,1,100.0%
442,若雷針織股份有限公司,臺北市,D,1,1,100.0%
443,信統電機股份有限公司,桃園縣,D,1,1,100.0%
444,南亞塑膠工業股份有限公司錦興廠,桃園縣,D,3,1,33.3%
445,台灣百和工業股份有限公司,彰化縣,D,6,1,16.7%
446,協欣電子工業股份有限公司,桃園縣,D,1,1,100.0%
447,益華電腦科技股份有限公司,新竹市,D,1,1,100.0%
448,欣雄天然氣股份有限公司,高雄市,D,1,1,100.0%
449,磐昌科技企業股份有限公司,臺北市,D,1,1,100.0%
450,彰源企業股份有限公司,雲林縣,D,6,1,16.7%
451,旭大實業股份有限公司,新北市,D,1,1,100.0%
452,町洋企業股份有限公司,新北市,D,1,1,100.0%
453,聯鋼營造工程股份有限公司,高雄市,D,2,1,50.0%
454,致伸科技股份有限公司,臺北市,D,6,1,16.7%
455,羅技電子股份有限公司,新竹市,D,3,1,33.3%
456,盛英股份有限公司,新北市,D,1,1,100.0%
457,穎霖機械工業股份有限公司,臺南市,D,2,1,50.0%
458,忠明營造工程股份有限公司,臺北市,D,1,1,100.0%
459,利達空調股份有限公司,新北市,D,1,1,100.0%
460,中鎮科技股份有限公司,臺中市,D,1,1,100.0%
461,潤弘精密工程事業股份有限公司,臺北市,D,6,1,16.7%
462,東鏘工業股份有限公司,桃園縣,D,1,1,100.0%
463,台灣氣立股份有限公司,新北市,D,2,1,50.0%
464,金橋電子實業股份有限公司,新北市,D,1,1,100.0%
465,正隆股份有限公司大園廠,桃園縣,D,2,1,50.0%
466,台灣田中貴金屬工業股份有限公司,臺北市,D,1,1,100.0%
467,優群科技股份有限公司,新竹市,D,1,1,100.0%
468,長潤工業股份有限公司,高雄市,D,1,1,100.0%
469,光菱電子股份有限公司,新北市,D,1,1,100.0%
470,台灣上村股份有限公司,桃園縣,D,2,1,50.0%
471,元成工業股份有限公司第一廠,彰化縣,D,2,1,50.0%
472,恒耀工業股份有限公司,臺南市,D,8,1,12.5%
473,秀波電子股份有限公司大溪廠,桃園縣,D,1,1,100.0%
474,德謙企業股份有限公司,新竹縣,D,1,1,100.0%
475,臺灣光罩股份有限公司,新竹縣,D,3,1,33.3%
476,建一強冷凍食品股份有限公司,高雄市,D,1,1,100.0%
477,鴻元電子股份有限公司,桃園縣,D,1,1,100.0%
478,長鴻營造股份有限公司,臺北市,D,2,1,50.0%
479,復興營造股份有限公司,臺北市,D,1,1,100.0%
480,台灣半導體股份有限公司宜蘭廠,宜蘭縣,D,4,1,25.0%
481,至信實業股份有限公司,臺中市,D,1,1,100.0%
482,和寶企業股份有限公司,桃園縣,D,1,1,100.0%
483,富達運輸股份有限公司,新北市,D,1,1,100.0%
484,利鋼機械工業股份有限公司,臺中市,D,1,1,100.0%
485,利高股份有限公司,臺北市,D,1,1,100.0%
486,無敵科技股份有限公司,臺北市,D,2,1,50.0%
487,南帝精密股份有限公司,臺南市,D,1,1,100.0%
488,嵩陽工業股份有限公司,彰化縣,D,1,1,100.0%
489,旺宏電子股份有限公司,新竹市,D,47,1,2.1%
490,環球油漆股份有限公司,高雄市,D,1,1,100.0%
491,長友營造股份有限公司,桃園縣,D,1,1,100.0%
492,台灣永光化學工業股份有限公司第一廠,桃園縣,D,2,1,50.0%
493,勤發電子股份有限公司,新北市,D,1,1,100.0%
494,準力機械股份有限公司,臺中市,D,1,1,100.0%
495,佳益科技材料股份有限公司,臺中市,D,1,1,100.0%
496,盛詮工業股份有限公司,高雄市,D,1,1,100.0%
497,敏成股份有限公司,桃園縣,D,1,1,100.0%
498,福佑電機股份有限公司,桃園縣,D,1,1,100.0%
499,矽成積體電路股份有限公司,新竹市,D,2,1,50.0%
500,永久機械工業股份有限公司,臺中市,D,1,1,100.0%
501,系通科技股份有限公司,新竹市,D,1,1,100.0%
502,西柏科技股份有限公司,新北市,D,2,1,50.0%
503,華韡電子工業股份有限公司,桃園縣,D,1,1,100.0%
504,泰誠發展營造股份有限公司,臺北市,D,2,1,50.0%
505,楊正股份有限公司,桃園縣,D,1,1,100.0%
506,英濟股份有限公司,新北市,D,2,1,50.0%
507,全磊微機電股份有限公司,新竹市,D,1,1,100.0%
508,精元電腦股份有限公司,臺中市,D,2,1,50.0%
509,麼利實業股份有限公司,臺南市,D,1,1,100.0%
510,基士特實業股份有限公司,臺中市,D,1,1,100.0%
511,星通資訊股份有限公司,新竹市,D,1,1,100.0%
512,台灣亞德諾半導體股份有限公司,臺北市,D,1,1,100.0%
513,台灣塑膠工業股份有限公司新港廠,嘉義縣,D,3,1,33.3%
514,開源營造股份有限公司,高雄市,D,1,1,100.0%
515,安囗食品機械股份有限公司,臺北市,D,1,1,100.0%
516,鈊象電子股份有限公司,新北市,D,9,1,11.1%
517,鈶威科技股份有限公司,新北市,D,1,1,100.0%
518,中磊電子股份有限公司,臺北市,D,5,1,20.0%
519,台灣德聯高科股份有限公司,桃園縣,D,3,1,33.3%
520,宏諦實業股份有限公司,彰化縣,D,1,1,100.0%
521,萬代福營造有限公司,新北市,D,1,1,100.0%
522,鈺鎧科技股份有限公司,臺中市,D,1,1,100.0%
523,佶鑫琺瑯股份有限公司,臺中市,D,1,1,100.0%
524,霖興機械工業股份有限公司,新北市,D,1,1,100.0%
525,東庚企業股份有限公司,臺中市,D,2,1,50.0%
526,慶盟工業股份有限公司,臺北市,D,1,1,100.0%
527,奇異亞洲醫療設備股份有限公司,臺北市,D,1,1,100.0%
528,台灣玻封電子股份有限公司,臺北市,D,1,1,100.0%
529,寶島極光股份有限公司,桃園縣,D,1,1,100.0%
530,虹堡科技股份有限公司,新北市,D,1,1,100.0%
531,華新麗華股份有限公司鹽水廠,臺南市,D,11,1,9.1%
532,東野精機股份有限公司,桃園縣,D,1,1,100.0%
533,大園汽電共生股份有限公司,桃園縣,D,1,1,100.0%
534,希旺科技股份有限公司,新竹市,D,1,1,100.0%
535,錡美精機股份有限公司,新北市,D,1,1,100.0%
536,日亞電機股份有限公司,臺北市,D,1,1,100.0%
537,益美化工實業股份有限公司,新竹市,D,1,1,100.0%
538,南豐工業股份有限公司,新竹縣,D,1,1,100.0%
539,嘉映工業股份有限公司,彰化縣,D,1,1,100.0%
540,政鈺機械股份有限公司,臺中市,D,1,1,100.0%
541,華普飛機引擎科技股份有限公司,桃園縣,D,1,1,100.0%
542,林朋科技股份有限公司,臺中市,D,2,1,50.0%
543,集勝端子股份有限公司,彰化縣,D,1,1,100.0%
544,台灣化學纖維股份有限公司麥寮分公司,雲林縣,D,17,1,5.9%
545,南亞科技股份有限公司錦興廠,桃園縣,D,7,1,14.3%
546,亞信電子股份有限公司,新竹市,D,1,1,100.0%
547,三義化學工業股份有限公司桃園海湖廠,桃園縣,D,1,1,100.0%
548,台灣阿克蘇諾貝爾塗料股份有限公司,桃園縣,D,1,1,100.0%
549,譜榮系統科技股份有限公司,苗栗縣,D,1,1,100.0%
550,永勝光學股份有限公司,臺中市,D,3,1,33.3%
551,東京威力科創股份有限公司,新竹市,D,3,1,33.3%
552,日皓造紙工業股份有限公司,臺北市,D,1,1,100.0%
553,穀盛股份有限公司,臺北市,D,1,1,100.0%
554,台灣富士電子材料股份有限公司,新竹縣,D,1,1,100.0%
555,駿達汽車股份有限公司,高雄市,D,1,1,100.0%
556,台塑勝高科技股份有限公司,雲林縣,D,9,1,11.1%
557,台灣信越半導體股份有限公司,新竹縣,D,1,1,100.0%
558,香港商港龍航空有限公司台灣分公司,高雄市,D,1,1,100.0%
559,大舜鈑金股份有限公司,臺南市,D,1,1,100.0%
560,致新科技股份有限公司,新竹市,D,2,1,50.0%
561,禎佶祥實業股份有限公司,臺中市,D,1,1,100.0%
562,賽諾菲股份有限公司,臺北市,D,2,1,50.0%
563,崴強科技股份有限公司,新北市,D,2,1,50.0%
564,台日古河銅箔股份有限公司,雲林縣,D,2,1,50.0%
565,西盟科技有限公司,新竹市,D,1,1,100.0%
566,精崧有限公司,新北市,D,1,1,100.0%
567,晶積科技股份有限公司,桃園縣,D,1,1,100.0%
568,星能股份有限公司,臺北市,D,1,1,100.0%
569,云光科技股份有限公司,新竹縣,D,1,1,100.0%
570,弘總企業有限公司,桃園縣,D,1,1,100.0%
571,微程式資訊股份有限公司,臺中市,D,1,1,100.0%
572,菱光科技股份有限公司,新北市,D,1,1,100.0%
573,神乎科技股份有限公司,臺北市,D,1,1,100.0%
574,台塑旭彈性纖維股份有限公司,雲林縣,D,1,1,100.0%
575,森業營造股份有限公司,臺北市,D,1,1,100.0%
576,全訊科技股份有限公司,臺南市,D,1,1,100.0%
577,鑫綠泰鑄造廠股份有限公司,臺中市,D,1,1,100.0%
578,艾克爾國際科技股份有限公司,桃園縣,D,12,1,8.3%
579,駿明交通運輸股份有限公司,高雄市,D,1,1,100.0%
580,華凌光電股份有限公司,臺中市,D,1,1,100.0%
581,愛德華先進科技股份有限公司,苗栗縣,D,2,1,50.0%
582,達創科技股份有限公司,桃園縣,D,8,1,12.5%
583,漢翔瑞悠士股份有限公司,新竹市,D,1,1,100.0%
584,建興電子科技股份有限公司,臺北市,D,1,1,100.0%
585,佳乳食品股份有限公司,臺北市,D,2,1,50.0%
586,清晰科技股份有限公司,新竹縣,D,1,1,100.0%
587,巨擘先進股份有限公司,苗栗縣,D,3,1,33.3%
588,雙鴻科技股份有限公司,新北市,D,1,1,100.0%
589,亞東預拌混凝土股份有限公司台中廠,臺中市,D,1,1,100.0%
590,伍氏科技股份有限公司,臺北市,D,1,1,100.0%
591,長裕欣業股份有限公司,新北市,D,1,1,100.0%
592,貝爾尼尼有限公司,新北市,D,1,1,100.0%
593,誠加科技股份有限公司,新竹市,D,1,1,100.0%
594,芊卉國際園藝股份有限公司,臺中市,D,1,1,100.0%
595,廣鑫營造有限公司,新竹市,D,1,1,100.0%
596,州巧科技股份有限公司,新竹縣,D,3,1,33.3%
597,新揚科技股份有限公司,高雄市,D,1,1,100.0%
598,熱映光電股份有限公司,新竹市,D,1,1,100.0%
599,長榮鋼鐵股份有限公司新營廠,臺南市,D,3,1,33.3%
600,台灣杜邦股份有限公司觀音廠,桃園縣,D,2,1,50.0%
601,環天世通科技股份有限公司,新北市,D,1,1,100.0%
602,巨鎵科技股份有限公司,桃園縣,D,1,1,100.0%
603,誼虹科技股份有限公司,新竹縣,D,1,1,100.0%
604,洋華光電股份有限公司,桃園縣,D,9,1,11.1%
605,上品綜合工業股份有限公司彰濱廠,彰化縣,D,1,1,100.0%
606,其陽科技股份有限公司,新北市,D,1,1,100.0%
607,華亞汽電股份有限公司,臺北市,D,1,1,100.0%
608,上大嘉實業股份有限公司,臺中市,D,1,1,100.0%
609,富晶通科技股份有限公司,桃園縣,D,2,1,50.0%
610,勝德國際研發股份有限公司,新北市,D,1,1,100.0%
611,雲巖科技股份有限公司,新北市,D,1,1,100.0%
612,建興電子科技股份有限公司園區分公司,新竹縣,D,4,1,25.0%
613,光峰科技股份有限公司,新竹市,D,1,1,100.0%
614,彩之坊科技股份有限公司,新北市,D,1,1,100.0%
615,永嘉興股份有限公司,高雄市,D,1,1,100.0%
616,迎輝科技股份有限公司,臺南市,D,4,1,25.0%
617,亞太優勢微系統股份有限公司,新竹縣,D,3,1,33.3%
618,台灣碩網網路娛樂股份有限公司,臺北市,D,1,1,100.0%
619,絡達科技股份有限公司,新竹市,D,1,1,100.0%
620,台灣佩克科技股份有限公司,桃園縣,D,1,1,100.0%
621,協泰國際股份有限公司,臺北市,D,1,1,100.0%
622,福淥股份有限公司,桃園縣,D,1,1,100.0%
623,精拓科技股份有限公司,新竹縣,D,1,1,100.0%
624,碩陽電機股份有限公司,桃園縣,D,1,1,100.0%
625,台灣苯乙烯工業股份有限公司高雄廠,高雄市,D,1,1,100.0%
626,頂正科技股份有限公司,臺南市,D,1,1,100.0%
627,宏森光電科技股份有限公司,新竹縣,D,1,1,100.0%
628,日商前田營造股份有限公司台灣分公司,臺北市,D,2,1,50.0%
629,百泰齊股份有限公司,新北市,D,1,1,100.0%
630,弘真科技股份有限公司,新竹縣,D,1,1,100.0%
631,聖釭有限公司,臺南市,D,1,1,100.0%
632,世鴻食品股份有限公司,臺南市,D,1,1,100.0%
633,智英科技股份有限公司,新北市,D,1,1,100.0%
634,立盈科技股份有限公司,新竹縣,D,1,1,100.0%
635,全英精密工業股份有限公司,高雄市,D,1,1,100.0%
636,四維精密材料股份有限公司,新北市,D,4,1,25.0%
637,亞橋企業股份有限公司,桃園縣,D,1,1,100.0%
638,摩太科技股份有限公司,桃園縣,D,1,1,100.0%
639,錄森科技股份有限公司,新北市,D,1,1,100.0%
640,凱聖工業股份有限公司,彰化縣,D,1,1,100.0%
641,第一化粧品廠股份有限公司,桃園縣,D,1,1,100.0%
642,力銘科技股份有限公司,新竹縣,D,1,1,100.0%
643,宸鴻光電科技股份有限公司,臺北市,D,2,1,50.0%
644,利順精密科技股份有限公司五股廠,新北市,D,1,1,100.0%
645,升協工業股份有限公司,臺中市,D,1,1,100.0%
646,台灣豪雅光電股份有限公司,苗栗縣,D,1,1,100.0%
647,日福精工股份有限公司,桃園縣,D,1,1,100.0%
648,美科樂電子股份有限公司,新竹縣,D,1,1,100.0%
649,葳天科技股份有限公司,桃園縣,D,1,1,100.0%
650,太瀚科技股份有限公司,新竹市,D,1,1,100.0%
651,悅城科技股份有限公司,桃園縣,D,5,1,20.0%
652,艾克爾國際科技股份有限公司新竹廠,新竹縣,D,10,1,10.0%
653,香港商瑞健科技股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
654,優貝克科技股份有限公司南科分公司,臺南市,D,1,1,100.0%
655,台灣明尼蘇達光電股份有限公司,臺南市,D,1,1,100.0%
656,台灣捷時雅邁科股份有限公司,雲林縣,D,1,1,100.0%
657,旺默食品企業有限公司,新北市,D,2,1,50.0%
658,日紳精密機械股份有限公司,臺中市,D,1,1,100.0%
659,奧璐佳瑙科技股份有限公司,新竹市,D,1,1,100.0%
660,住華科技股份有限公司新竹分公司,新竹市,D,1,1,100.0%
661,富元精密鍍膜股份有限公司,桃園縣,D,3,1,33.3%
662,長瀨電子科技股份有限公司,桃園縣,D,4,1,25.0%
663,力智電子股份有限公司,新竹縣,D,2,1,50.0%
664,詠先股份有限公司,臺南市,D,1,1,100.0%
665,香港商瑞鴻模具有限公司台灣分公司,桃園縣,D,1,1,100.0%
666,立綸機械工程有限公司,高雄市,D,1,1,100.0%
667,光鋐科技股份有限公司,臺南市,D,4,1,25.0%
668,禾翰國際股份有限公司,臺北市,D,1,1,100.0%
669,升達營造股份有限公司,臺北市,D,1,1,100.0%
670,達興材料股份有限公司,臺中市,D,2,1,50.0%
671,慶云事業股份有限公司,苗栗縣,D,1,1,100.0%
672,超淨精密科技股份有限公司,臺南市,D,1,1,100.0%
673,香港商旭磐電子股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
674,中華電信股份有限公司企業客戶分公司,臺北市,D,3,1,33.3%
675,頂響能多潔股份有限公司,臺北市,D,1,1,100.0%
676,德川機械股份有限公司,臺中市,D,1,1,100.0%
677,晶測電子股份有限公司,桃園縣,D,2,1,50.0%
678,正裕科技工程股份有限公司,臺北市,D,1,1,100.0%
679,沃亞科技股份有限公司,新竹市,D,1,1,100.0%
680,和齊科技股份有限公司,桃園縣,D,1,1,100.0%
681,鋒育實業有限公司,新北市,D,1,1,100.0%
682,大同大隈股份有限公司三峽廠,新北市,D,1,1,100.0%
683,綠點高新科技股份有限公司捷普設計服務分公司,臺北市,D,1,1,100.0%
684,新科光電材料股份有限公司,臺北市,D,3,1,33.3%
685,良冠生化科技有限公司,臺中市,D,1,1,100.0%
686,大亞聯合工程股份有限公司,臺南市,D,1,1,100.0%
687,晶發光電股份有限公司,臺南市,D,2,1,50.0%
688,華德光電材料科技股份有限公司,臺北市,D,1,1,100.0%
689,昱晶能源科技股份有限公司台北分公司,臺北市,D,7,1,14.3%
690,先鋒材料科技股份有限公司,新北市,D,1,1,100.0%
691,億鴻系統科技股份有限公司,臺北市,D,1,1,100.0%
692,鑫翔益興業股份有限公司,新北市,D,1,1,100.0%
693,亘隆國際精機股份有限公司,臺中市,D,1,1,100.0%
694,旭陽國際精機股份有限公司,臺中市,D,2,1,50.0%
695,金益聖企業行,高雄市,D,1,1,100.0%
696,晶兆成科技股份有限公司,新竹縣,D,1,1,100.0%
697,亞東預拌混凝土股份有限公司桃園廠,桃園縣,D,1,1,100.0%
698,至良科技股份有限公司,桃園縣,D,1,1,100.0%
699,祥泰保全股份有限公司,臺北市,D,1,1,100.0%
700,碩禾電子材料股份有限公司,新竹縣,D,1,1,100.0%
701,光明海運股份有限公司,臺北市,D,1,1,100.0%
702,兆邦光電股份有限公司,桃園縣,D,1,1,100.0%
703,台塑長園能源科技股份有限公司,臺北市,D,1,1,100.0%
704,基因國際生醫股份有限公司,臺北市,D,2,1,50.0%
705,福聚太陽能股份有限公司屏東分公司,屏東縣,D,3,1,33.3%
706,鴻錡興業股份有限公司,嘉義縣,D,1,1,100.0%
707,長利科技股份有限公司,臺南市,D,1,1,100.0%
708,美商達美航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
709,鴻測科技股份有限公司,新竹縣,D,1,1,100.0%
710,第七號有限公司,高雄市,D,1,1,100.0%
711,晨豐光電股份有限公司,臺中市,D,2,1,50.0%
712,崴方科技股份有限公司,新北市,D,1,1,100.0%
713,長華科技股份有限公司,高雄市,D,1,1,100.0%
714,同欣電子工業股份有限公司中壢廠,桃園縣,D,4,1,25.0%
715,元晶太陽能科技股份有限公司,臺北市,D,5,1,20.0%
716,長泓能源科技股份有限公司,臺中市,D,1,1,100.0%
717,全球傳動科技股份有限公司,新北市,D,4,1,25.0%
718,桃園大眾捷運股份有限公司,桃園縣,D,2,1,50.0%
719,大青節能科技股份有限公司,臺中市,D,1,1,100.0%
720,綠能科技股份有限公司南科分公司,高雄市,D,5,1,20.0%
721,光寶動力儲能科技股份有限公司,臺北市,D,1,1,100.0%
722,參聯國際股份有限公司,臺中市,D,1,1,100.0%
723,哈佛人力資源有限公司,臺北市,D,1,1,100.0%
724,能晶科技股份有限公司,新竹市,D,1,1,100.0%
725,凌昇能源科技股份有限公司,桃園縣,D,1,1,100.0%
726,台灣旭硝子電子股份有限公司中壢分公司,桃園縣,D,1,1,100.0%
727,日冠金屬股份有限公司,臺北市,D,1,1,100.0%
728,香港商世界健身事業有限公司忠孝分公司,臺北市,D,1,1,100.0%
729,台灣豪威光電科技股份有限公司,新竹市,D,1,1,100.0%
730,坤大科技股份有限公司,新竹市,D,1,1,100.0%
731,芙瑞始達烘焙股份有限公司,彰化縣,D,1,1,100.0%
732,群登電子股份有限公司,新竹市,D,1,1,100.0%
733,亞太船舶股份有限公司,臺北市,D,1,1,100.0%
734,美綠活行銷物流有限公司,新北市,D,1,1,100.0%
735,伊日股份有限公司,臺北市,D,1,1,100.0%
736,聚晶半導體股份有限公司,新竹市,D,1,1,100.0%
737,荷蘭商瑞力登國際有限公司台灣分公司,新北市,D,1,1,100.0%
738,薩摩亞商巧詣有限公司台灣分公司,新北市,D,1,1,100.0%
739,中央再保險股份有限公司,臺北市,D,1,1,100.0%
740,新光產物保險股份有限公司,臺北市,D,14,1,7.1%
741,台灣三菱商事股份有限公司,臺北市,D,1,1,100.0%
742,台灣干那股份有限公司,臺北市,D,1,1,100.0%
743,美商美國銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
744,中國電視事業股份有限公司,臺北市,D,4,1,25.0%
745,惠普科技股份有限公司,臺北市,D,7,1,14.3%
746,台灣伊藤忠股份有限公司,臺北市,D,1,1,100.0%
747,台灣國際標準電子股份有限公司,臺北市,D,2,1,50.0%
748,欣隆天然氣股份有限公司,基隆市,D,1,1,100.0%
749,台灣住友商事股份有限公司,臺北市,D,1,1,100.0%
750,伊克國際股份有限公司,臺北市,D,1,1,100.0%
751,日立先端科技股份有限公司,臺北市,D,1,1,100.0%
752,國泰世華商業銀行股份有限公司,臺北市,D,27,1,3.7%
753,六福開發股份有限公司台北分公司,臺北市,D,2,1,50.0%
754,康福旅行社股份有限公司,臺北市,D,4,1,25.0%
755,台南大飯店股份有限公司,臺南市,D,1,1,100.0%
756,奇哥股份有限公司,臺北市,D,3,1,33.3%
757,立通股份有限公司,臺北市,D,1,1,100.0%
758,豐群水產股份有限公司,高雄市,D,1,1,100.0%
759,川方企業股份有限公司,臺北市,D,1,1,100.0%
760,嘉儀企業股份有限公司,臺北市,D,2,1,50.0%
761,助群營造股份有限公司,臺北市,D,1,1,100.0%
762,永準貿易股份有限公司,臺北市,D,1,1,100.0%
763,台灣港建股份有限公司,桃園縣,D,1,1,100.0%
764,台灣東芝電子股份有限公司,臺北市,D,1,1,100.0%
765,安東貿易股份有限公司,臺北市,D,1,1,100.0%
766,永大特殊鋼股份有限公司,臺北市,D,1,1,100.0%
767,友興儀器股份有限公司,臺北市,D,1,1,100.0%
768,攝陽企業股份有限公司,新北市,D,1,1,100.0%
769,達盛機械工程股份有限公司,新竹市,D,1,1,100.0%
770,鉅眾實業有限公司,臺北市,D,1,1,100.0%
771,中興測量有限公司,臺中市,D,1,1,100.0%
772,凱安藥業股份有限公司,臺北市,D,1,1,100.0%
773,中租迪和股份有限公司,臺北市,D,10,1,10.0%
774,威光自動化科技股份有限公司,新竹市,D,1,1,100.0%
775,美商英特格有限公司台灣分公司,新竹市,D,1,1,100.0%
776,麥肯廣告股份有限公司,臺北市,D,1,1,100.0%
777,鴻池實業股份有限公司,臺南市,D,1,1,100.0%
778,興慶貿易股份有限公司,臺南市,D,1,1,100.0%
779,台灣三菱電機股份有限公司,臺北市,D,1,1,100.0%
780,聖暉工程科技股份有限公司,臺中市,D,3,1,33.3%
781,華聿股份有限公司,桃園縣,D,1,1,100.0%
782,彬台科技股份有限公司,臺北市,D,1,1,100.0%
783,湳開股份有限公司,臺北市,D,1,1,100.0%
784,家榮股份有限公司,臺北市,D,1,1,100.0%
785,固昌通訊股份有限公司,臺北市,D,1,1,100.0%
786,瑞士商愛爾康大藥廠股份有限公司台灣分公司,新北市,D,1,1,100.0%
787,博士倫股份有限公司,臺北市,D,1,1,100.0%
788,台灣優生股份有限公司,臺北市,D,1,1,100.0%
789,台灣歐力士股份有限公司,臺北市,D,1,1,100.0%
790,康大資訊股份有限公司,臺北市,D,2,1,50.0%
791,臺灣丹馬士環球物流股份有限公司,臺北市,D,1,1,100.0%
792,志邦企業股份有限公司,臺北市,D,1,1,100.0%
793,復盛精密工業股份有限公司,新竹縣,D,5,1,20.0%
794,泰安產物保險股份有限公司台中分公司,臺中市,D,1,1,100.0%
795,美商摩根大通銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
796,台芝國際股份有限公司,臺北市,D,1,1,100.0%
797,全國公證檢驗股份有限公司,臺北市,D,6,1,16.7%
798,世暘工廠產業股份有限公司,高雄市,D,1,1,100.0%
799,協祐股份有限公司,桃園縣,D,1,1,100.0%
800,老圃造園工程股份有限公司,臺北市,D,1,1,100.0%
801,海韻電子工業股份有限公司,臺北市,D,1,1,100.0%
802,台灣美聲企業股份有限公司,臺北市,D,1,1,100.0%
803,台灣愛普生科技股份有限公司,臺北市,D,1,1,100.0%
804,金石堂圖書股份有限公司,臺北市,D,5,1,20.0%
805,敏通企業股份有限公司,新北市,D,1,1,100.0%
806,淇譽電子科技股份有限公司,新北市,D,1,1,100.0%
807,美商達信保險經紀人股份有限公司台灣分公司,臺北市,D,1,1,100.0%
808,日商三共生興股份有限公司台北分公司,臺北市,D,1,1,100.0%
809,創技工業股份有限公司,新竹縣,D,1,1,100.0%
810,宏毅國際有限公司,臺北市,D,1,1,100.0%
811,晉倫科技股份有限公司,桃園縣,D,1,1,100.0%
812,兆豐國際證券投資信託股份有限公司,臺北市,D,1,1,100.0%
813,冠彣股份有限公司,臺北市,D,1,1,100.0%
814,神腦國際企業股份有限公司,新北市,D,27,1,3.7%
815,吳氏皮飾有限公司,臺北市,D,1,1,100.0%
816,三普旅行社有限公司,臺北市,D,1,1,100.0%
817,殷富資訊股份有限公司,臺北市,D,1,1,100.0%
818,美商貝克曼庫爾特有限公司台灣分公司,臺北市,D,1,1,100.0%
819,巨唐股份有限公司,新北市,D,1,1,100.0%
820,和訊股份有限公司,新北市,D,1,1,100.0%
821,華岡船務股份有限公司,臺北市,D,1,1,100.0%
822,法商法國巴黎銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
823,益富實業股份有限公司,臺北市,D,1,1,100.0%
824,立鼎工程有限公司,臺北市,D,1,1,100.0%
825,昆言企業股份有限公司,臺北市,D,1,1,100.0%
826,豪門彩色印刷事業股份有限公司,新竹縣,D,2,1,50.0%
827,崇貿科技股份有限公司,新北市,D,1,1,100.0%
828,綠邦實業室內裝修有限公司,臺北市,D,1,1,100.0%
829,冠德建設股份有限公司,臺北市,D,1,1,100.0%
830,洋銘科技股份有限公司,新北市,D,1,1,100.0%
831,昌一汽車股份有限公司,彰化縣,D,1,1,100.0%
832,尚立股份有限公司,臺北市,D,1,1,100.0%
833,奐志實業股份有限公司,臺北市,D,1,1,100.0%
834,九連環境開發股份有限公司,臺北市,D,1,1,100.0%
835,德勝科技股份有限公司,臺北市,D,1,1,100.0%
836,台灣羅門哈斯電子材料股份有限公司,桃園縣,D,1,1,100.0%
837,台灣固而美工業股份有限公司,臺北市,D,1,1,100.0%
838,元利儀器股份有限公司,臺北市,D,1,1,100.0%
839,瓊安開發股份有限公司,臺北市,D,1,1,100.0%
840,福桑聯合企業股份有限公司,臺北市,D,1,1,100.0%
841,上誼文化實業股份有限公司,臺北市,D,1,1,100.0%
842,合訊科技股份有限公司,臺北市,D,1,1,100.0%
843,台明賓士汽車股份有限公司,臺北市,D,1,1,100.0%
844,映畫傳播事業股份有限公司,臺北市,D,1,1,100.0%
845,永欣鋁業股份有限公司,新北市,D,1,1,100.0%
846,倚天資訊股份有限公司,臺北市,D,1,1,100.0%
847,美商泰瑞達股份有限公司台灣分公司,新竹縣,D,1,1,100.0%
848,有德機器股份有限公司,臺北市,D,1,1,100.0%
849,弘訊科技股份有限公司,新北市,D,1,1,100.0%
850,元茂國際企業股份有限公司,臺北市,D,1,1,100.0%
851,百總工程股份有限公司,高雄市,D,2,1,50.0%
852,尚磊科技股份有限公司,臺北市,D,1,1,100.0%
853,勤眾興業股份有限公司,桃園縣,D,1,1,100.0%
854,台灣威騰電子股份有限公司,臺北市,D,1,1,100.0%
855,永豐餘消費品實業股份有限公司,臺北市,D,2,1,50.0%
856,三阪實業股份有限公司,臺北市,D,1,1,100.0%
857,奧美促動行銷股份有限公司,臺北市,D,1,1,100.0%
858,華泓國際運輸股份有限公司,臺北市,D,1,1,100.0%
859,香港商利邦零售有限公司台灣分公司,臺北市,D,1,1,100.0%
