序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
427,宏泰高分子企業有限公司,桃園縣,D,1,1,100.0%
428,若雷針織股份有限公司,臺北市,D,1,1,100.0%
429,麗儀服飾實業股份有限公司,新北市,D,1,1,100.0%
430,南亞塑膠工業股份有限公司錦興廠,桃園縣,D,4,1,25.0%
431,台灣百和工業股份有限公司,彰化縣,D,6,1,16.7%
432,協欣電子工業股份有限公司,桃園縣,D,1,1,100.0%
433,益華電腦科技股份有限公司,新竹市,D,1,1,100.0%
434,磐昌科技企業股份有限公司,臺北市,D,1,1,100.0%
435,彰源企業股份有限公司,雲林縣,D,5,1,20.0%
436,倍利開發股份有限公司,彰化縣,D,1,1,100.0%
437,旭大實業股份有限公司,新北市,D,1,1,100.0%
438,町洋企業股份有限公司,新北市,D,1,1,100.0%
439,致伸科技股份有限公司,臺北市,D,6,1,16.7%
440,忠明營造工程股份有限公司,臺北市,D,1,1,100.0%
441,潤弘精密工程事業股份有限公司,臺北市,D,6,1,16.7%
442,保聯企業股份有限公司,臺中市,D,1,1,100.0%
443,駱恆股份有限公司,桃園縣,D,1,1,100.0%
444,東鏘工業股份有限公司,桃園縣,D,1,1,100.0%
445,正隆股份有限公司大園廠,桃園縣,D,2,1,50.0%
446,台灣田中貴金屬工業股份有限公司,臺北市,D,1,1,100.0%
447,伸遠工業股份有限公司,新北市,D,1,1,100.0%
448,優群科技股份有限公司,新竹市,D,1,1,100.0%
449,長潤工業股份有限公司,高雄市,D,1,1,100.0%
450,光菱電子股份有限公司,新北市,D,1,1,100.0%
451,映瑞工業股份有限公司,高雄市,D,1,1,100.0%
452,台灣上村股份有限公司,桃園縣,D,2,1,50.0%
453,優志旺股份有限公司,臺北市,D,1,1,100.0%
454,金頓科技股份有限公司,新北市,D,1,1,100.0%
455,德謙企業股份有限公司,新竹縣,D,1,1,100.0%
456,松上電子股份有限公司,桃園縣,D,1,1,100.0%
457,臺灣光罩股份有限公司,新竹縣,D,3,1,33.3%
458,建一強冷凍食品股份有限公司,高雄市,D,1,1,100.0%
459,至信實業股份有限公司,臺中市,D,1,1,100.0%
460,樂榮工業股份有限公司,臺北市,D,2,1,50.0%
461,和寶企業股份有限公司,桃園縣,D,1,1,100.0%
462,利鋼機械工業股份有限公司,臺中市,D,1,1,100.0%
463,東纖精密工業股份有限公司,臺北市,D,1,1,100.0%
464,無敵科技股份有限公司,臺北市,D,3,1,33.3%
465,南帝精密股份有限公司,臺南市,D,1,1,100.0%
466,瑞昱半導體股份有限公司,新竹縣,D,19,1,5.3%
467,環球油漆股份有限公司,高雄市,D,1,1,100.0%
468,長友營造股份有限公司,桃園縣,D,1,1,100.0%
469,台灣永光化學工業股份有限公司第一廠,桃園縣,D,2,1,50.0%
470,勤發電子股份有限公司,新北市,D,1,1,100.0%
471,升旺工業股份有限公司,彰化縣,D,1,1,100.0%
472,富相科技股份有限公司,臺北市,D,1,1,100.0%
473,福佑電機股份有限公司,桃園縣,D,1,1,100.0%
474,德麥食品股份有限公司,臺北市,D,2,1,50.0%
475,矽成積體電路股份有限公司,新竹市,D,2,1,50.0%
476,凱喬線路股份有限公司,桃園縣,D,2,1,50.0%
477,伸豪機械工程股份有限公司,雲林縣,D,1,1,100.0%
478,系通科技股份有限公司,新竹市,D,1,1,100.0%
479,西柏科技股份有限公司,新北市,D,2,1,50.0%
480,晉欣營造股份有限公司,高雄市,D,1,1,100.0%
481,楊正股份有限公司,桃園縣,D,1,1,100.0%
482,英濟股份有限公司,新北市,D,2,1,50.0%
483,國登營造股份有限公司,高雄市,D,2,1,50.0%
484,大洋塑膠工業股份有限公司大洋廠,新北市,D,3,1,33.3%
485,精元電腦股份有限公司,臺中市,D,2,1,50.0%
486,星通資訊股份有限公司,新竹市,D,1,1,100.0%
487,自然興電通科技股份有限公司,桃園縣,D,1,1,100.0%
488,台灣亞德諾半導體股份有限公司,臺北市,D,1,1,100.0%
489,全日美實業股份有限公司永安廠,高雄市,D,2,1,50.0%
490,乾坤科技股份有限公司,新竹縣,D,7,1,14.3%
491,開源營造股份有限公司,高雄市,D,1,1,100.0%
492,安囗食品機械股份有限公司,臺北市,D,1,1,100.0%
493,新普科技股份有限公司,新竹縣,D,5,1,20.0%
494,中磊電子股份有限公司,臺北市,D,4,1,25.0%
495,台灣德聯高科股份有限公司,桃園縣,D,3,1,33.3%
496,鈺鎧科技股份有限公司,臺中市,D,1,1,100.0%
497,和勤精機股份有限公司,彰化縣,D,1,1,100.0%
498,東庚企業股份有限公司,臺中市,D,2,1,50.0%
499,慶盟工業股份有限公司,臺北市,D,1,1,100.0%
500,奇異亞洲醫療設備股份有限公司,臺北市,D,1,1,100.0%
501,太乙精密股份有限公司,新北市,D,1,1,100.0%
502,寶島極光股份有限公司,桃園縣,D,1,1,100.0%
503,虹堡科技股份有限公司,新北市,D,1,1,100.0%
504,華新麗華股份有限公司鹽水廠,臺南市,D,10,1,10.0%
505,東野精機股份有限公司,桃園縣,D,1,1,100.0%
506,大園汽電共生股份有限公司,桃園縣,D,1,1,100.0%
507,希旺科技股份有限公司,新竹市,D,1,1,100.0%
508,日源企業有限公司,高雄市,D,1,1,100.0%
509,日亞電機股份有限公司,臺北市,D,1,1,100.0%
510,旗勝科技股份有限公司台南廠,臺南市,D,10,1,10.0%
511,威迅科技股份有限公司,新北市,D,1,1,100.0%
512,世界先進積體電路股份有限公司,新竹縣,D,35,1,2.9%
513,旺詮股份有限公司,高雄市,D,3,1,33.3%
514,華普飛機引擎科技股份有限公司,桃園縣,D,1,1,100.0%
515,元能股份有限公司,臺南市,D,1,1,100.0%
516,台灣中瑞國際企業股份有限公司,新北市,D,1,1,100.0%
517,集勝端子股份有限公司,彰化縣,D,1,1,100.0%
518,亞信電子股份有限公司,新竹市,D,1,1,100.0%
519,台灣阿克蘇諾貝爾塗料股份有限公司,桃園縣,D,1,1,100.0%
520,譜榮系統科技股份有限公司,苗栗縣,D,1,1,100.0%
521,永勝光學股份有限公司,臺中市,D,1,1,100.0%
522,敬東科技股份有限公司,臺中市,D,1,1,100.0%
523,日皓造紙工業股份有限公司,臺北市,D,1,1,100.0%
524,穀盛股份有限公司,臺北市,D,1,1,100.0%
525,駿達汽車股份有限公司,高雄市,D,1,1,100.0%
526,台塑勝高科技股份有限公司,雲林縣,D,8,1,12.5%
527,台灣信越半導體股份有限公司,新竹縣,D,1,1,100.0%
528,立可生有限公司,桃園縣,D,1,1,100.0%
529,英利生股份有限公司,臺北市,D,3,1,33.3%
530,卡夫食品股份有限公司,臺北市,D,1,1,100.0%
531,香港商港龍航空有限公司台灣分公司,高雄市,D,1,1,100.0%
532,大舜鈑金股份有限公司,臺南市,D,1,1,100.0%
533,致新科技股份有限公司,新竹市,D,2,1,50.0%
534,雅織流行股份有限公司,臺北市,D,2,1,50.0%
535,正達國際光電股份有限公司,苗栗縣,D,13,1,7.7%
536,晶積科技股份有限公司,桃園縣,D,1,1,100.0%
537,星能股份有限公司,臺北市,D,1,1,100.0%
538,晶采光電科技股份有限公司,新北市,D,1,1,100.0%
539,云光科技股份有限公司,新竹縣,D,1,1,100.0%
540,正璿精密實業有限公司,臺中市,D,1,1,100.0%
541,東捷科技股份有限公司,臺南市,D,3,1,33.3%
542,弘總企業有限公司,桃園縣,D,1,1,100.0%
543,微程式資訊股份有限公司,臺中市,D,1,1,100.0%
544,菱光科技股份有限公司,新北市,D,1,1,100.0%
545,神乎科技股份有限公司,臺北市,D,1,1,100.0%
546,創視紀科技股份有限公司,新北市,D,1,1,100.0%
547,淳梓股份有限公司,臺中市,D,1,1,100.0%
548,台塑旭彈性纖維股份有限公司,雲林縣,D,1,1,100.0%
549,森業營造股份有限公司,臺北市,D,1,1,100.0%
550,佳邦科技股份有限公司,苗栗縣,D,6,1,16.7%
551,全訊科技股份有限公司,臺南市,D,1,1,100.0%
552,鑫綠泰鑄造廠股份有限公司,臺中市,D,1,1,100.0%
553,駿明交通運輸股份有限公司,高雄市,D,1,1,100.0%
554,新德科技股份有限公司,新竹縣,D,1,1,100.0%
555,如記食品有限公司,高雄市,D,2,1,50.0%
556,達創科技股份有限公司,桃園縣,D,8,1,12.5%
557,漢翔瑞悠士股份有限公司,新竹市,D,1,1,100.0%
558,聯仕電子化學材料股份有限公司,臺北市,D,1,1,100.0%
559,榮眾科技股份有限公司,臺南市,D,2,1,50.0%
560,佳乳食品股份有限公司,臺北市,D,2,1,50.0%
561,艾克爾先進科技股份有限公司,新竹縣,D,3,1,33.3%
562,巨擘先進股份有限公司,苗栗縣,D,3,1,33.3%
563,愛樹科技股份有限公司,新北市,D,1,1,100.0%
564,富創得科技股份有限公司,新北市,D,1,1,100.0%
565,正太科技股份有限公司,桃園縣,D,1,1,100.0%
566,振順豐電子股份有限公司,桃園縣,D,1,1,100.0%
567,億達薄膜股份有限公司,桃園縣,D,1,1,100.0%
568,宇環科技股份有限公司,桃園縣,D,2,1,50.0%
569,亞東預拌混凝土股份有限公司台中廠,臺中市,D,1,1,100.0%
570,伍氏科技股份有限公司,臺北市,D,1,1,100.0%
571,長裕欣業股份有限公司,新北市,D,1,1,100.0%
572,貝爾尼尼有限公司,新北市,D,1,1,100.0%
573,新揚科技股份有限公司,高雄市,D,1,1,100.0%
574,旭磊科技股份有限公司,新竹縣,D,1,1,100.0%
575,熱映光電股份有限公司,新竹市,D,1,1,100.0%
576,長榮鋼鐵股份有限公司新營廠,臺南市,D,3,1,33.3%
577,台灣杜邦股份有限公司觀音廠,桃園縣,D,2,1,50.0%
578,環天衛星科技股份有限公司,新北市,D,1,1,100.0%
579,巨鎵科技股份有限公司,桃園縣,D,1,1,100.0%
580,誼虹科技股份有限公司,新竹縣,D,1,1,100.0%
581,上品綜合工業股份有限公司彰濱廠,彰化縣,D,1,1,100.0%
582,其陽科技股份有限公司,新北市,D,1,1,100.0%
583,華亞汽電股份有限公司,臺北市,D,1,1,100.0%
584,瑪帕精密刀具系統股份有限公司,臺南市,D,1,1,100.0%
585,聯鈞光電股份有限公司,新北市,D,4,1,25.0%
586,富晶通科技股份有限公司,桃園縣,D,2,1,50.0%
587,勝德國際研發股份有限公司,新北市,D,1,1,100.0%
588,茂迪股份有限公司園區分公司,臺南市,D,28,1,3.6%
589,建興電子科技股份有限公司園區分公司,新竹縣,D,4,1,25.0%
590,晶鼎能源科技股份有限公司,苗栗縣,D,2,1,50.0%
591,永嘉興股份有限公司,高雄市,D,1,1,100.0%
592,迎輝科技股份有限公司,臺南市,D,4,1,25.0%
593,台灣碩網網路娛樂股份有限公司,臺北市,D,1,1,100.0%
594,台灣佩克科技股份有限公司,桃園縣,D,1,1,100.0%
595,閎暉實業股份有限公司,新北市,D,6,1,16.7%
596,協泰國際股份有限公司,臺北市,D,1,1,100.0%
597,精拓科技股份有限公司,新竹縣,D,1,1,100.0%
598,台灣苯乙烯工業股份有限公司高雄廠,高雄市,D,1,1,100.0%
599,頂正科技股份有限公司,臺南市,D,1,1,100.0%
600,日商前田營造股份有限公司台灣分公司,臺北市,D,2,1,50.0%
601,弘真科技股份有限公司,新竹縣,D,1,1,100.0%
602,映普科技股份有限公司,新竹市,D,1,1,100.0%
603,世鴻食品股份有限公司,臺南市,D,1,1,100.0%
604,永隆科技股份有限公司,臺中市,D,1,1,100.0%
605,智英科技股份有限公司,新北市,D,1,1,100.0%
606,凱柏精密機械股份有限公司,臺中市,D,1,1,100.0%
607,四維精密材料股份有限公司,新北市,D,4,1,25.0%
608,聖藍科技股份有限公司,臺北市,D,1,1,100.0%
609,鎧暘科技股份有限公司,苗栗縣,D,1,1,100.0%
610,碩達科技股份有限公司,苗栗縣,D,3,1,33.3%
611,力銘科技股份有限公司,新竹縣,D,1,1,100.0%
612,宸鴻光電科技股份有限公司,臺北市,D,2,1,50.0%
613,恩茂科技股份有限公司,桃園縣,D,3,1,33.3%
614,台灣豪雅光電股份有限公司,苗栗縣,D,1,1,100.0%
615,葳天科技股份有限公司,桃園縣,D,1,1,100.0%
616,常廣股份有限公司,臺中市,D,1,1,100.0%
617,鴻亞光電股份有限公司新竹廠,新竹市,D,1,1,100.0%
618,優貝克科技股份有限公司南科分公司,臺南市,D,1,1,100.0%
619,旺能光電股份有限公司,新竹縣,D,6,1,16.7%
620,台灣明尼蘇達光電股份有限公司,臺南市,D,1,1,100.0%
621,高群鈑金科技股份有限公司,臺南市,D,1,1,100.0%
622,台灣捷時雅邁科股份有限公司,雲林縣,D,1,1,100.0%
623,銓泰動力科技股份有限公司,臺南市,D,1,1,100.0%
624,敦南科技股份有限公司新竹分公司,新竹市,D,3,1,33.3%
625,日紳精密機械股份有限公司,臺中市,D,1,1,100.0%
626,北儒精密股份有限公司,臺南市,D,2,1,50.0%
627,盈嘉科技股份有限公司,新北市,D,1,1,100.0%
628,住華科技股份有限公司新竹分公司,新竹市,D,1,1,100.0%
629,富元精密鍍膜股份有限公司,桃園縣,D,3,1,33.3%
630,特一科技有限公司,臺北市,D,1,1,100.0%
631,實盈光電股份有限公司,新北市,D,1,1,100.0%
632,力智電子股份有限公司,新竹縣,D,2,1,50.0%
633,群豐科技股份有限公司,新竹縣,D,10,1,10.0%
634,香港商瑞鴻模具有限公司台灣分公司,桃園縣,D,1,1,100.0%
635,登康科技有限公司,新北市,D,1,1,100.0%
636,禾翰國際股份有限公司,臺北市,D,1,1,100.0%
637,升達營造股份有限公司,臺北市,D,1,1,100.0%
638,達興材料股份有限公司,臺中市,D,2,1,50.0%
639,慶云事業股份有限公司,苗栗縣,D,1,1,100.0%
640,捷仕通運股份有限公司,臺北市,D,1,1,100.0%
641,多元精密工業股份有限公司,桃園縣,D,1,1,100.0%
642,偉銘木業有限公司,屏東縣,D,1,1,100.0%
643,新輝光電股份有限公司,苗栗縣,D,1,1,100.0%
644,香港商旭磐電子股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
645,中華電信股份有限公司企業客戶分公司,臺北市,D,3,1,33.3%
646,德川機械股份有限公司,臺中市,D,1,1,100.0%
647,八陽光電股份有限公司,臺南市,D,1,1,100.0%
648,正裕科技工程股份有限公司,臺北市,D,1,1,100.0%
649,沃亞科技股份有限公司,新竹市,D,1,1,100.0%
650,高僑自動化科技股份有限公司中科分公司,臺中市,D,1,1,100.0%
651,益邦製藥股份有限公司,苗栗縣,D,1,1,100.0%
652,綠點高新科技股份有限公司捷普設計服務分公司,臺北市,D,1,1,100.0%
653,虹輝開發工程股份有限公司,臺北市,D,1,1,100.0%
654,新科光電材料股份有限公司,臺北市,D,3,1,33.3%
655,技迪科技股份有限公司,臺中市,D,1,1,100.0%
656,大亞聯合工程股份有限公司,臺南市,D,1,1,100.0%
657,華德光電材料科技股份有限公司,臺北市,D,1,1,100.0%
658,達能科技股份有限公司,桃園縣,D,4,1,25.0%
659,先鋒材料科技股份有限公司,新北市,D,1,1,100.0%
660,大晶光電股份有限公司,桃園縣,D,1,1,100.0%
661,太星工程企業有限公司,基隆市,D,1,1,100.0%
662,新唐科技股份有限公司,新竹市,D,12,1,8.3%
663,台灣塞科利達保全股份有限公司,臺北市,D,1,1,100.0%
664,걞隆國際精機股份有限公司,臺中市,D,1,1,100.0%
665,晶兆成科技股份有限公司,新竹縣,D,1,1,100.0%
666,碩禾電子材料股份有限公司,新竹縣,D,1,1,100.0%
667,光明海運股份有限公司,臺北市,D,1,1,100.0%
668,兆邦光電股份有限公司,桃園縣,D,1,1,100.0%
669,芯成科技股份有限公司,新竹縣,D,1,1,100.0%
670,大愛感恩科技股份有限公司,臺北市,D,1,1,100.0%
671,群光電能科技股份有限公司,新北市,D,4,1,25.0%
672,台塑長園能源科技股份有限公司,臺北市,D,1,1,100.0%
673,福聚太陽能股份有限公司屏東分公司,屏東縣,D,3,1,33.3%
674,長利科技股份有限公司,臺南市,D,1,1,100.0%
675,台灣軟電股份有限公司,臺北市,D,1,1,100.0%
676,鈺登科技股份有限公司,新竹市,D,1,1,100.0%
677,美商達美航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
678,群成科技股份有限公司,新竹縣,D,1,1,100.0%
679,榮創能源科技股份有限公司竹南分公司,苗栗縣,D,2,1,50.0%
680,崴方科技股份有限公司,新北市,D,1,1,100.0%
681,維毅電器工程有限公司,臺北市,D,1,1,100.0%
682,同欣電子工業股份有限公司中壢廠,桃園縣,D,3,1,33.3%
683,迪特光電股份有限公司,桃園縣,D,1,1,100.0%
684,光陽光電股份有限公司,新竹縣,D,1,1,100.0%
685,長泓能源科技股份有限公司,臺中市,D,1,1,100.0%
686,翊生科技股份有限公司,新竹縣,D,1,1,100.0%
687,聯穎光電股份有限公司,新竹市,D,1,1,100.0%
688,參聯國際股份有限公司,臺中市,D,1,1,100.0%
689,日冠金屬股份有限公司,臺北市,D,1,1,100.0%
690,台灣豪威光電科技股份有限公司,新竹市,D,1,1,100.0%
691,台積太陽能股份有限公司,新竹市,D,1,1,100.0%
692,品冠企業社（麥寮廠）,雲林縣,D,1,1,100.0%
693,蛋塔工場食品有限公司,臺北市,D,1,1,100.0%
694,芙瑞始達烘焙股份有限公司,彰化縣,D,1,1,100.0%
695,艾舜興機電有限公司一廠,雲林縣,D,1,1,100.0%
696,中央再保險股份有限公司,臺北市,D,1,1,100.0%
697,新光產物保險股份有限公司,臺北市,D,13,1,7.7%
698,蘇黎世產物保險股份有限公司,臺北市,D,8,1,12.5%
699,台灣三菱商事股份有限公司,臺北市,D,1,1,100.0%
700,台灣干那股份有限公司,臺北市,D,1,1,100.0%
701,美商美國銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
702,台灣伊藤忠股份有限公司,臺北市,D,1,1,100.0%
703,美商聯邦快遞股份有限公司台灣分公司,臺北市,D,9,1,11.1%
704,台灣國際標準電子股份有限公司,臺北市,D,2,1,50.0%
705,欣隆天然氣股份有限公司,基隆市,D,1,1,100.0%
706,台灣住友商事股份有限公司,臺北市,D,1,1,100.0%
707,伊克國際股份有限公司,臺北市,D,1,1,100.0%
708,日立先端科技股份有限公司,臺北市,D,1,1,100.0%
709,六福開發股份有限公司台北分公司,臺北市,D,2,1,50.0%
710,雅基利股份有限公司,臺北市,D,1,1,100.0%
711,星南通信電機工程有限公司,臺北市,D,1,1,100.0%
712,富台工程股份有限公司,臺北市,D,4,1,25.0%
713,洋基通運股份有限公司,臺北市,D,9,1,11.1%
714,奇哥股份有限公司,臺北市,D,3,1,33.3%
715,立通股份有限公司,臺北市,D,1,1,100.0%
716,日商日本航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
717,豐群水產股份有限公司,高雄市,D,1,1,100.0%
718,雄獅旅行社股份有限公司,臺北市,D,12,1,8.3%
719,永準貿易股份有限公司,臺北市,D,1,1,100.0%
720,台灣東芝電子股份有限公司,臺北市,D,1,1,100.0%
721,根來皮飾有限公司,新北市,D,1,1,100.0%
722,安東貿易股份有限公司,臺北市,D,1,1,100.0%
723,永大特殊鋼股份有限公司,臺北市,D,1,1,100.0%
724,友興儀器股份有限公司,臺北市,D,1,1,100.0%
725,攝陽企業股份有限公司,新北市,D,1,1,100.0%
726,威光自動化科技股份有限公司,新竹市,D,1,1,100.0%
727,美商英特格有限公司台灣分公司,新竹市,D,1,1,100.0%
728,麥肯廣告股份有限公司,臺北市,D,1,1,100.0%
729,鴻池實業股份有限公司,臺南市,D,1,1,100.0%
730,興慶貿易股份有限公司,臺南市,D,1,1,100.0%
731,台灣三菱電機股份有限公司,臺北市,D,1,1,100.0%
732,金器工業股份有限公司,臺北市,D,4,1,25.0%
733,資通電腦股份有限公司,臺北市,D,3,1,33.3%
734,華聿股份有限公司,桃園縣,D,1,1,100.0%
735,湳開股份有限公司,臺北市,D,1,1,100.0%
736,家榮股份有限公司,臺北市,D,1,1,100.0%
737,固昌通訊股份有限公司,臺北市,D,1,1,100.0%
738,瑞士商愛爾康大藥廠股份有限公司台灣分公司,新北市,D,1,1,100.0%
739,博士倫股份有限公司,臺北市,D,1,1,100.0%
740,台灣優生股份有限公司,臺北市,D,1,1,100.0%
741,櫻欣興業有限公司,臺中市,D,1,1,100.0%
742,台灣歐力士股份有限公司,臺北市,D,1,1,100.0%
743,臺灣丹馬士環球物流股份有限公司,臺北市,D,1,1,100.0%
744,志邦企業股份有限公司,臺北市,D,1,1,100.0%
745,復盛精密工業股份有限公司,新竹縣,D,5,1,20.0%
746,泰安產物保險股份有限公司台中分公司,臺中市,D,1,1,100.0%
747,美商摩根大通銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
748,欣臨企業股份有限公司,臺北市,D,1,1,100.0%
749,全國公證檢驗股份有限公司,臺北市,D,5,1,20.0%
750,世暘工廠產業股份有限公司,高雄市,D,1,1,100.0%
751,協祐股份有限公司,桃園縣,D,1,1,100.0%
752,友尚股份有限公司,臺北市,D,6,1,16.7%
753,伸地實業股份有限公司,臺北市,D,1,1,100.0%
754,海韻電子工業股份有限公司,臺北市,D,1,1,100.0%
755,台灣美聲企業股份有限公司,臺北市,D,1,1,100.0%
756,台灣愛普生科技股份有限公司,臺北市,D,1,1,100.0%
757,金石堂圖書股份有限公司,臺北市,D,5,1,20.0%
758,甲桂林廣告股份有限公司,臺北市,D,1,1,100.0%
759,美商達信保險經紀人股份有限公司台灣分公司,臺北市,D,1,1,100.0%
760,日商三共生興股份有限公司台北分公司,臺北市,D,1,1,100.0%
761,創技工業股份有限公司,新竹縣,D,1,1,100.0%
762,晉倫科技股份有限公司,桃園縣,D,1,1,100.0%
763,兆豐國際證券投資信託股份有限公司,臺北市,D,1,1,100.0%
764,冠껿股份有限公司,臺北市,D,1,1,100.0%
765,神腦國際企業股份有限公司,新北市,D,25,1,4.0%
766,吳氏皮飾有限公司,臺北市,D,1,1,100.0%
767,祥圃實業股份有限公司,臺北市,D,1,1,100.0%
768,殷富資訊股份有限公司,臺北市,D,1,1,100.0%
769,美商貝克曼庫爾特有限公司台灣分公司,臺北市,D,1,1,100.0%
770,慶聲科技股份有限公司,新北市,D,1,1,100.0%
771,巨唐股份有限公司,新北市,D,1,1,100.0%
772,和訊股份有限公司,新北市,D,1,1,100.0%
773,華岡船務股份有限公司,臺北市,D,1,1,100.0%
774,法商法國巴黎銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
775,立鼎工程有限公司,臺北市,D,1,1,100.0%
776,昆言企業股份有限公司,臺北市,D,1,1,100.0%
777,豪門彩色印刷事業股份有限公司,新竹縣,D,2,1,50.0%
778,晶華國際酒店股份有限公司,臺北市,D,11,1,9.1%
779,綠邦實業室內裝修有限公司,臺北市,D,1,1,100.0%
780,冠德建設股份有限公司,臺北市,D,1,1,100.0%
781,洋銘科技股份有限公司,新北市,D,1,1,100.0%
782,尚立股份有限公司,臺北市,D,1,1,100.0%
783,池袋股份有限公司,臺北市,D,1,1,100.0%
784,九連環境開發股份有限公司,臺北市,D,1,1,100.0%
785,德勝科技股份有限公司,臺北市,D,1,1,100.0%
786,台灣羅門哈斯電子材料股份有限公司,桃園縣,D,1,1,100.0%
787,台灣固而美工業股份有限公司,臺北市,D,1,1,100.0%
788,元利儀器股份有限公司,臺北市,D,1,1,100.0%
789,博而美國際股份有限公司,臺北市,D,1,1,100.0%
790,瓊安開發股份有限公司,臺北市,D,1,1,100.0%
791,振遠科技股份有限公司,臺北市,D,1,1,100.0%
792,合訊科技股份有限公司,臺北市,D,1,1,100.0%
793,台明賓士汽車股份有限公司,臺北市,D,1,1,100.0%
794,映畫傳播事業股份有限公司,臺北市,D,1,1,100.0%
795,立肯企業股份有限公司,新北市,D,1,1,100.0%
796,倚天資訊股份有限公司,臺北市,D,1,1,100.0%
797,力登電腦股份有限公司,新北市,D,1,1,100.0%
798,美商泰瑞達股份有限公司台灣分公司,新竹縣,D,1,1,100.0%
799,有德機器股份有限公司,臺北市,D,1,1,100.0%
800,弘訊科技股份有限公司,新北市,D,1,1,100.0%
801,元茂國際企業股份有限公司,臺北市,D,1,1,100.0%
802,台灣三豐儀器股份有限公司,臺北市,D,1,1,100.0%
803,永豐餘消費品實業股份有限公司,臺北市,D,2,1,50.0%
804,奧美促動行銷股份有限公司,臺北市,D,1,1,100.0%
805,華泓國際運輸股份有限公司,臺北市,D,1,1,100.0%
806,鴻毅旅行社股份有限公司,臺北市,D,1,1,100.0%
807,香港商利邦零售有限公司台灣分公司,臺北市,D,1,1,100.0%
808,凱衛資訊股份有限公司,臺北市,D,1,1,100.0%
809,雅士晶業股份有限公司,臺北市,D,1,1,100.0%
810,克瑞格有限公司,臺北市,D,1,1,100.0%
811,台驊國際股份有限公司,臺北市,D,1,1,100.0%
812,羅姆半導體股份有限公司,臺北市,D,1,1,100.0%
813,台灣樂金電器股份有限公司,臺北市,D,2,1,50.0%
814,駱鈴工程顧問股份有限公司,臺北市,D,1,1,100.0%
815,明曜百貨股份有限公司,臺北市,D,1,1,100.0%
816,桃美股份有限公司,臺北市,D,1,1,100.0%
817,美商超微半導體股份有限公司台灣分公司,臺北市,D,3,1,33.3%
818,蔚華科技股份有限公司,新竹市,D,1,1,100.0%
819,新鑫股份有限公司,臺北市,D,1,1,100.0%
820,五鳳旗實業股份有限公司,宜蘭縣,D,4,1,25.0%
821,優味企業股份有限公司,臺北市,D,1,1,100.0%
822,漁拓企業股份有限公司,臺北市,D,1,1,100.0%
823,龍邦國際興業股份有限公司,臺中市,D,1,1,100.0%
824,法商東方匯理銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
825,資騰科技股份有限公司,新竹市,D,1,1,100.0%
826,台灣富士通股份有限公司,臺北市,D,1,1,100.0%
827,永盛旅行社股份有限公司,臺北市,D,1,1,100.0%
828,新禾股份有限公司,臺北市,D,2,1,50.0%
829,全一科技股份有限公司,桃園縣,D,1,1,100.0%
830,大慶證券股份有限公司,臺北市,D,1,1,100.0%
831,太平洋證券股份有限公司,臺北市,D,1,1,100.0%
832,台端興業股份有限公司,新北市,D,1,1,100.0%
833,強復工業有限公司,桃園縣,D,1,1,100.0%
834,高橋證券股份有限公司,桃園縣,D,1,1,100.0%
835,中美強科技股份有限公司,臺中市,D,1,1,100.0%
836,裕利股份有限公司,臺北市,D,4,1,25.0%
837,技鼎股份有限公司,新竹市,D,1,1,100.0%
838,凱基證券股份有限公司,臺北市,D,30,1,3.3%
839,樂可皮飾股份有限公司,臺北市,D,1,1,100.0%
840,台灣歐司朗股份有限公司,臺北市,D,1,1,100.0%
841,西基電腦動畫股份有限公司,臺北市,D,3,1,33.3%
842,大華證券股份有限公司,臺北市,D,5,1,20.0%
843,京華工程顧問股份有限公司,臺北市,D,1,1,100.0%
844,新加坡商敦豪全球貨運物流股份有限公司台灣分公司,臺北市,D,2,1,50.0%
845,鴻友科技股份有限公司,新竹縣,D,1,1,100.0%
846,城企有限公司,臺北市,D,1,1,100.0%
847,台灣卓然股份有限公司,臺北市,D,1,1,100.0%
848,優盛醫學科技股份有限公司,臺北市,D,1,1,100.0%
849,帆宣系統科技股份有限公司,臺北市,D,7,1,14.3%
850,台灣喬治傑生股份有限公司,臺北市,D,1,1,100.0%
851,保聖那管理顧問股份有限公司,臺北市,D,1,1,100.0%
852,志遠電子股份有限公司,新北市,D,1,1,100.0%
853,明基三豐醫療器材股份有限公司,臺北市,D,1,1,100.0%
854,若鐵企業有限公司,臺南市,D,1,1,100.0%
855,康福旅行社股份有限公司台中分公司,臺中市,D,1,1,100.0%
856,商之器科技股份有限公司,臺北市,D,1,1,100.0%
857,永城股份有限公司,臺中市,D,1,1,100.0%
858,華氣社股份有限公司,臺北市,D,1,1,100.0%
859,七洋空油壓工業股份有限公司,臺中市,D,1,1,100.0%
860,台灣美津濃股份有限公司,臺北市,D,1,1,100.0%
861,康福旅行社股份有限公司高雄分公司,高雄市,D,1,1,100.0%
862,依賞企業有限公司,臺北市,D,1,1,100.0%
