序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
424,中鹿營造股份有限公司,臺北市,D,2,1,50.0%
425,川慶科技股份有限公司,新北市,D,1,1,100.0%
426,利晉工程股份有限公司,桃園縣,D,2,1,50.0%
427,明緯企業股份有限公司,新北市,D,3,1,33.3%
428,喬麥屋企業有限公司,新北市,D,1,1,100.0%
429,丞豐實業股份有限公司,新北市,D,1,1,100.0%
430,立仲機械股份有限公司,臺中市,D,1,1,100.0%
431,達成製模有限公司,桃園縣,D,1,1,100.0%
432,橋椿金屬股份有限公司,臺中市,D,2,1,50.0%
433,忠群螺絲五金股份有限公司,桃園縣,D,1,1,100.0%
434,協達車料股份有限公司,新北市,D,1,1,100.0%
435,台灣陶氏化學股份有限公司,臺北市,D,1,1,100.0%
436,正台興業股份有限公司,新北市,D,1,1,100.0%
437,凱鴻鋼鐵股份有限公司,臺南市,D,1,1,100.0%
438,嘉新水泥股份有限公司,臺北市,D,1,1,100.0%
439,宗達通運股份有限公司,新竹市,D,1,1,100.0%
440,五綸織造股份有限公司,彰化縣,D,1,1,100.0%
441,樹億興業股份有限公司,南投縣,D,1,1,100.0%
442,上品綜合工業股份有限公司,桃園縣,D,1,1,100.0%
443,宏泰高分子企業有限公司,桃園縣,D,1,1,100.0%
444,若雷針織股份有限公司,臺北市,D,1,1,100.0%
445,信統電機股份有限公司,桃園縣,D,1,1,100.0%
446,南亞塑膠工業股份有限公司錦興廠,桃園縣,D,3,1,33.3%
447,台灣百和工業股份有限公司,彰化縣,D,6,1,16.7%
448,協欣電子工業股份有限公司,桃園縣,D,1,1,100.0%
449,益華電腦科技股份有限公司,新竹市,D,1,1,100.0%
450,欣雄天然氣股份有限公司,高雄市,D,1,1,100.0%
451,磐昌科技企業股份有限公司,臺北市,D,1,1,100.0%
452,彰源企業股份有限公司,雲林縣,D,6,1,16.7%
453,志聖工業股份有限公司,新北市,D,4,1,25.0%
454,旭大實業股份有限公司,新北市,D,1,1,100.0%
455,町洋企業股份有限公司,新北市,D,1,1,100.0%
456,聯鋼營造工程股份有限公司,高雄市,D,2,1,50.0%
457,致伸科技股份有限公司,臺北市,D,6,1,16.7%
458,羅技電子股份有限公司,新竹市,D,3,1,33.3%
459,盛英股份有限公司,新北市,D,1,1,100.0%
460,穎霖機械工業股份有限公司,臺南市,D,2,1,50.0%
461,忠明營造工程股份有限公司,臺北市,D,1,1,100.0%
462,利達空調股份有限公司,新北市,D,1,1,100.0%
463,中鎮科技股份有限公司,臺中市,D,1,1,100.0%
464,潤弘精密工程事業股份有限公司,臺北市,D,6,1,16.7%
465,保聯企業股份有限公司,臺中市,D,1,1,100.0%
466,東鏘工業股份有限公司,桃園縣,D,1,1,100.0%
467,裕瑋鋁業股份有限公司,屏東縣,D,1,1,100.0%
468,金橋電子實業股份有限公司,新北市,D,1,1,100.0%
469,正隆股份有限公司大園廠,桃園縣,D,2,1,50.0%
470,台灣田中貴金屬工業股份有限公司,臺北市,D,1,1,100.0%
471,優群科技股份有限公司,新竹市,D,1,1,100.0%
472,長潤工業股份有限公司,高雄市,D,1,1,100.0%
473,光菱電子股份有限公司,新北市,D,1,1,100.0%
474,台灣上村股份有限公司,桃園縣,D,2,1,50.0%
475,恒耀工業股份有限公司,臺南市,D,8,1,12.5%
476,秀波電子股份有限公司大溪廠,桃園縣,D,1,1,100.0%
477,德謙企業股份有限公司,新竹縣,D,1,1,100.0%
478,定穎電子股份有限公司,桃園縣,D,10,1,10.0%
479,臺灣光罩股份有限公司,新竹縣,D,3,1,33.3%
480,建一強冷凍食品股份有限公司,高雄市,D,1,1,100.0%
481,長鴻營造股份有限公司,臺北市,D,2,1,50.0%
482,復興營造股份有限公司,臺北市,D,1,1,100.0%
483,至信實業股份有限公司,臺中市,D,1,1,100.0%
484,和寶企業股份有限公司,桃園縣,D,1,1,100.0%
485,富達運輸股份有限公司,新北市,D,1,1,100.0%
486,利鋼機械工業股份有限公司,臺中市,D,1,1,100.0%
487,利高股份有限公司,臺北市,D,1,1,100.0%
488,無敵科技股份有限公司,臺北市,D,2,1,50.0%
489,南帝精密股份有限公司,臺南市,D,1,1,100.0%
490,嵩陽工業股份有限公司,彰化縣,D,1,1,100.0%
491,巨將自動化機械股份有限公司,桃園縣,D,1,1,100.0%
492,環球油漆股份有限公司,高雄市,D,1,1,100.0%
493,長友營造股份有限公司,桃園縣,D,1,1,100.0%
494,台灣永光化學工業股份有限公司第一廠,桃園縣,D,2,1,50.0%
495,勤發電子股份有限公司,新北市,D,1,1,100.0%
496,準力機械股份有限公司,臺中市,D,1,1,100.0%
497,敏成股份有限公司,桃園縣,D,1,1,100.0%
498,福佑電機股份有限公司,桃園縣,D,1,1,100.0%
499,矽成積體電路股份有限公司,新竹市,D,2,1,50.0%
500,大碩科技股份有限公司,新北市,D,1,1,100.0%
501,世翔熱交換器股份有限公司,新北市,D,1,1,100.0%
502,永久機械工業股份有限公司,臺中市,D,1,1,100.0%
503,系通科技股份有限公司,新竹市,D,1,1,100.0%
504,西柏科技股份有限公司,新北市,D,2,1,50.0%
505,安碁科技股份有限公司,臺中市,D,2,1,50.0%
506,威致鋼鐵工業股份有限公司,臺南市,D,3,1,33.3%
507,泰誠發展營造股份有限公司,臺北市,D,2,1,50.0%
508,楊正股份有限公司,桃園縣,D,1,1,100.0%
509,英濟股份有限公司,新北市,D,2,1,50.0%
510,全磊微機電股份有限公司,新竹市,D,1,1,100.0%
511,麼利實業股份有限公司,臺南市,D,1,1,100.0%
512,基士特實業股份有限公司,臺中市,D,1,1,100.0%
513,吉瞬興業股份有限公司,臺中市,D,1,1,100.0%
514,星通資訊股份有限公司,新竹市,D,1,1,100.0%
515,台灣亞德諾半導體股份有限公司,臺北市,D,1,1,100.0%
516,台灣塑膠工業股份有限公司新港廠,嘉義縣,D,3,1,33.3%
517,開源營造股份有限公司,高雄市,D,1,1,100.0%
518,安囗食品機械股份有限公司,臺北市,D,1,1,100.0%
519,新普科技股份有限公司,新竹縣,D,5,1,20.0%
520,鈊象電子股份有限公司,新北市,D,9,1,11.1%
521,鈶威科技股份有限公司,新北市,D,1,1,100.0%
522,中磊電子股份有限公司,臺北市,D,5,1,20.0%
523,台灣德聯高科股份有限公司,桃園縣,D,3,1,33.3%
524,宏諦實業股份有限公司,彰化縣,D,1,1,100.0%
525,萬代福營造有限公司,新北市,D,1,1,100.0%
526,鈺鎧科技股份有限公司,臺中市,D,1,1,100.0%
527,佶鑫琺瑯股份有限公司,臺中市,D,1,1,100.0%
528,霖興機械工業股份有限公司,新北市,D,1,1,100.0%
529,東庚企業股份有限公司,臺中市,D,2,1,50.0%
530,慶盟工業股份有限公司,臺北市,D,1,1,100.0%
531,奇異亞洲醫療設備股份有限公司,臺北市,D,1,1,100.0%
532,寶島極光股份有限公司,桃園縣,D,1,1,100.0%
533,虹堡科技股份有限公司,新北市,D,1,1,100.0%
534,華新麗華股份有限公司鹽水廠,臺南市,D,11,1,9.1%
535,東野精機股份有限公司,桃園縣,D,1,1,100.0%
536,大園汽電共生股份有限公司,桃園縣,D,1,1,100.0%
537,希旺科技股份有限公司,新竹市,D,1,1,100.0%
538,錡美精機股份有限公司,新北市,D,1,1,100.0%
539,日亞電機股份有限公司,臺北市,D,1,1,100.0%
540,德宙佑電股份有限公司,新北市,D,1,1,100.0%
541,益美化工實業股份有限公司,新竹市,D,1,1,100.0%
542,南豐工業股份有限公司,新竹縣,D,1,1,100.0%
543,嘉映工業股份有限公司,彰化縣,D,1,1,100.0%
544,政鈺機械股份有限公司,臺中市,D,1,1,100.0%
545,華普飛機引擎科技股份有限公司,桃園縣,D,1,1,100.0%
546,林朋科技股份有限公司,臺中市,D,2,1,50.0%
547,集勝端子股份有限公司,彰化縣,D,1,1,100.0%
548,南亞科技股份有限公司錦興廠,桃園縣,D,7,1,14.3%
549,亞信電子股份有限公司,新竹市,D,1,1,100.0%
550,全廣食品有限公司,桃園縣,D,1,1,100.0%
551,三義化學工業股份有限公司桃園海湖廠,桃園縣,D,1,1,100.0%
552,台灣阿克蘇諾貝爾塗料股份有限公司,桃園縣,D,1,1,100.0%
553,興宜雷射精機股份有限公司,高雄市,D,1,1,100.0%
554,譜榮系統科技股份有限公司,苗栗縣,D,1,1,100.0%
555,永勝光學股份有限公司,臺中市,D,3,1,33.3%
556,日皓造紙工業股份有限公司,臺北市,D,1,1,100.0%
557,穀盛股份有限公司,臺北市,D,1,1,100.0%
558,台灣富士電子材料股份有限公司,新竹縣,D,1,1,100.0%
559,駿達汽車股份有限公司,高雄市,D,1,1,100.0%
560,台塑勝高科技股份有限公司,雲林縣,D,9,1,11.1%
561,台灣信越半導體股份有限公司,新竹縣,D,1,1,100.0%
562,香港商港龍航空有限公司台灣分公司,高雄市,D,1,1,100.0%
563,致新科技股份有限公司,新竹市,D,2,1,50.0%
564,禎佶祥實業股份有限公司,臺中市,D,1,1,100.0%
565,賽諾菲股份有限公司,臺北市,D,2,1,50.0%
566,雅織流行股份有限公司,臺北市,D,2,1,50.0%
567,西盟科技有限公司,新竹市,D,1,1,100.0%
568,天瀚科技股份有限公司,新竹市,D,1,1,100.0%
569,精崧有限公司,新北市,D,1,1,100.0%
570,晶積科技股份有限公司,桃園縣,D,1,1,100.0%
571,星能股份有限公司,臺北市,D,1,1,100.0%
572,云光科技股份有限公司,新竹縣,D,1,1,100.0%
573,金居開發銅箔股份有限公司,臺北市,D,3,1,33.3%
574,正璿精密實業有限公司,臺中市,D,1,1,100.0%
575,弘總企業有限公司,桃園縣,D,1,1,100.0%
576,菱光科技股份有限公司,新北市,D,1,1,100.0%
577,台塑旭彈性纖維股份有限公司,雲林縣,D,1,1,100.0%
578,森業營造股份有限公司,臺北市,D,1,1,100.0%
579,全訊科技股份有限公司,臺南市,D,1,1,100.0%
580,鑫綠泰鑄造廠股份有限公司,臺中市,D,1,1,100.0%
581,艾克爾國際科技股份有限公司,桃園縣,D,12,1,8.3%
582,駿明交通運輸股份有限公司,高雄市,D,1,1,100.0%
583,華凌光電股份有限公司,臺中市,D,1,1,100.0%
584,愛德華先進科技股份有限公司,苗栗縣,D,2,1,50.0%
585,加百裕工業股份有限公司,桃園縣,D,1,1,100.0%
586,欣峰製衣股份有限公司,臺北市,D,1,1,100.0%
587,漢翔瑞悠士股份有限公司,新竹市,D,1,1,100.0%
588,建興電子科技股份有限公司,臺北市,D,1,1,100.0%
589,佳乳食品股份有限公司,臺北市,D,2,1,50.0%
590,巨擘先進股份有限公司,苗栗縣,D,3,1,33.3%
591,雙鴻科技股份有限公司,新北市,D,1,1,100.0%
592,正太科技股份有限公司,桃園縣,D,1,1,100.0%
593,億達薄膜股份有限公司,桃園縣,D,1,1,100.0%
594,亞東預拌混凝土股份有限公司台中廠,臺中市,D,1,1,100.0%
595,伍氏科技股份有限公司,臺北市,D,1,1,100.0%
596,貝爾尼尼有限公司,新北市,D,1,1,100.0%
597,誠加科技股份有限公司,新竹市,D,1,1,100.0%
598,芊卉國際園藝股份有限公司,臺中市,D,1,1,100.0%
599,廣鑫營造有限公司,新竹市,D,1,1,100.0%
600,州巧科技股份有限公司,新竹縣,D,3,1,33.3%
601,新揚科技股份有限公司,高雄市,D,1,1,100.0%
602,熱映光電股份有限公司,新竹市,D,1,1,100.0%
603,長榮鋼鐵股份有限公司新營廠,臺南市,D,3,1,33.3%
604,台灣杜邦股份有限公司觀音廠,桃園縣,D,2,1,50.0%
605,環天世通科技股份有限公司,新北市,D,1,1,100.0%
606,巨鎵科技股份有限公司,桃園縣,D,1,1,100.0%
607,誼虹科技股份有限公司,新竹縣,D,1,1,100.0%
608,上品綜合工業股份有限公司彰濱廠,彰化縣,D,1,1,100.0%
609,其陽科技股份有限公司,新北市,D,1,1,100.0%
610,華亞汽電股份有限公司,臺北市,D,1,1,100.0%
611,上大嘉實業股份有限公司,臺中市,D,1,1,100.0%
612,富晶通科技股份有限公司,桃園縣,D,2,1,50.0%
613,勝德國際研發股份有限公司,新北市,D,1,1,100.0%
614,雲巖科技股份有限公司,新北市,D,1,1,100.0%
615,台灣精銳科技股份有限公司,臺中市,D,5,1,20.0%
616,建興電子科技股份有限公司園區分公司,新竹縣,D,4,1,25.0%
617,光峰科技股份有限公司,新竹市,D,1,1,100.0%
618,奇景光電股份有限公司,臺南市,D,8,1,12.5%
619,永嘉興股份有限公司,高雄市,D,1,1,100.0%
620,迎輝科技股份有限公司,臺南市,D,4,1,25.0%
621,亞太優勢微系統股份有限公司,新竹縣,D,3,1,33.3%
622,台灣碩網網路娛樂股份有限公司,臺北市,D,1,1,100.0%
623,絡達科技股份有限公司,新竹市,D,1,1,100.0%
624,台灣佩克科技股份有限公司,桃園縣,D,1,1,100.0%
625,協泰國際股份有限公司,臺北市,D,1,1,100.0%
626,福淥股份有限公司,桃園縣,D,1,1,100.0%
627,歐萊德國際股份有限公司,桃園縣,D,1,1,100.0%
628,精拓科技股份有限公司,新竹縣,D,1,1,100.0%
629,台灣苯乙烯工業股份有限公司高雄廠,高雄市,D,1,1,100.0%
630,頂正科技股份有限公司,臺南市,D,1,1,100.0%
631,宏森光電科技股份有限公司,新竹縣,D,1,1,100.0%
632,日商前田營造股份有限公司台灣分公司,臺北市,D,2,1,50.0%
633,百泰齊股份有限公司,新北市,D,1,1,100.0%
634,弘真科技股份有限公司,新竹縣,D,1,1,100.0%
635,聖釭有限公司,臺南市,D,1,1,100.0%
636,世鴻食品股份有限公司,臺南市,D,1,1,100.0%
637,智英科技股份有限公司,新北市,D,1,1,100.0%
638,立盈科技股份有限公司,新竹縣,D,1,1,100.0%
639,全英精密工業股份有限公司,高雄市,D,1,1,100.0%
640,亞橋企業股份有限公司,桃園縣,D,1,1,100.0%
641,第一化粧品廠股份有限公司,桃園縣,D,1,1,100.0%
642,力銘科技股份有限公司,新竹縣,D,1,1,100.0%
643,宸鴻光電科技股份有限公司,臺北市,D,2,1,50.0%
644,恩茂科技股份有限公司,桃園縣,D,2,1,50.0%
645,利順精密科技股份有限公司五股廠,新北市,D,1,1,100.0%
646,台灣豪雅光電股份有限公司,苗栗縣,D,1,1,100.0%
647,日福精工股份有限公司,桃園縣,D,1,1,100.0%
648,美科樂電子股份有限公司,新竹縣,D,1,1,100.0%
649,太瀚科技股份有限公司,新竹市,D,1,1,100.0%
650,艾克爾國際科技股份有限公司新竹廠,新竹縣,D,10,1,10.0%
651,香港商瑞健科技股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
652,優貝克科技股份有限公司南科分公司,臺南市,D,1,1,100.0%
653,台灣明尼蘇達光電股份有限公司,臺南市,D,1,1,100.0%
654,台灣捷時雅邁科股份有限公司,雲林縣,D,1,1,100.0%
655,旺默食品企業有限公司,新北市,D,2,1,50.0%
656,奧璐佳瑙科技股份有限公司,新竹市,D,1,1,100.0%
657,尚穩環保科技股份有限公司台南廠,臺南市,D,1,1,100.0%
658,聯歆電信有限公司,臺中市,D,1,1,100.0%
659,住華科技股份有限公司新竹分公司,新竹市,D,1,1,100.0%
660,富元精密鍍膜股份有限公司,桃園縣,D,3,1,33.3%
661,長瀨電子科技股份有限公司,桃園縣,D,4,1,25.0%
662,力智電子股份有限公司,新竹縣,D,2,1,50.0%
663,香港商瑞鴻模具有限公司台灣分公司,桃園縣,D,1,1,100.0%
664,立綸機械工程有限公司,高雄市,D,1,1,100.0%
665,禾翰國際股份有限公司,臺北市,D,1,1,100.0%
666,升達營造股份有限公司,臺北市,D,1,1,100.0%
667,達興材料股份有限公司,臺中市,D,2,1,50.0%
668,慶云事業股份有限公司,苗栗縣,D,1,1,100.0%
669,超淨精密科技股份有限公司,臺南市,D,1,1,100.0%
670,金震宇股份有限公司,臺北市,D,1,1,100.0%
671,香港商旭磐電子股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
672,中華電信股份有限公司企業客戶分公司,臺北市,D,3,1,33.3%
673,頂響能多潔股份有限公司,臺北市,D,1,1,100.0%
674,德川機械股份有限公司,臺中市,D,1,1,100.0%
675,正裕科技工程股份有限公司,臺北市,D,1,1,100.0%
676,沃亞科技股份有限公司,新竹市,D,1,1,100.0%
677,舜昕工業有限公司,臺中市,D,1,1,100.0%
678,大同大隈股份有限公司三峽廠,新北市,D,1,1,100.0%
679,太極能源科技股份有限公司,臺北市,D,4,1,25.0%
680,綠點高新科技股份有限公司捷普設計服務分公司,臺北市,D,1,1,100.0%
681,新科光電材料股份有限公司,臺北市,D,3,1,33.3%
682,東哲日琦醫學股份有限公司,臺北市,D,1,1,100.0%
683,大亞聯合工程股份有限公司,臺南市,D,1,1,100.0%
684,晶發光電股份有限公司,臺南市,D,2,1,50.0%
685,華德光電材料科技股份有限公司,臺北市,D,1,1,100.0%
686,明興光電股份有限公司,新竹縣,D,3,1,33.3%
687,先鋒材料科技股份有限公司,新北市,D,1,1,100.0%
688,億鴻系統科技股份有限公司,臺北市,D,1,1,100.0%
689,鑫翔益興業股份有限公司,新北市,D,1,1,100.0%
690,隆國際精機股份有限公司,臺中市,D,1,1,100.0%
691,旭陽國際精機股份有限公司,臺中市,D,2,1,50.0%
692,晶兆成科技股份有限公司,新竹縣,D,1,1,100.0%
693,亞東預拌混凝土股份有限公司桃園廠,桃園縣,D,1,1,100.0%
694,至良科技股份有限公司,桃園縣,D,1,1,100.0%
695,碩禾電子材料股份有限公司,新竹縣,D,1,1,100.0%
696,光明海運股份有限公司,臺北市,D,1,1,100.0%
697,兆邦光電股份有限公司,桃園縣,D,1,1,100.0%
698,富恩工業股份有限公司,新竹縣,D,1,1,100.0%
699,台塑鋰鐵材料科技股份有限公司,臺北市,D,1,1,100.0%
700,基因國際生醫股份有限公司,臺北市,D,2,1,50.0%
701,福聚太陽能股份有限公司屏東分公司,屏東縣,D,3,1,33.3%
702,巴特里食品有限公司,高雄市,D,1,1,100.0%
703,鴻錡興業股份有限公司,嘉義縣,D,1,1,100.0%
704,群裕國際股份有限公司,彰化縣,D,1,1,100.0%
705,長利科技股份有限公司,臺南市,D,1,1,100.0%
706,美商達美航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
707,鴻測科技股份有限公司,新竹縣,D,1,1,100.0%
708,第七號有限公司,高雄市,D,1,1,100.0%
709,晨豐光電股份有限公司,臺中市,D,2,1,50.0%
710,崴方科技股份有限公司,新北市,D,1,1,100.0%
711,同欣電子工業股份有限公司中壢廠,桃園縣,D,4,1,25.0%
712,長泓能源科技股份有限公司,臺中市,D,1,1,100.0%
713,新世紀物流有限公司,彰化縣,D,1,1,100.0%
714,聯京光電股份有限公司,新竹縣,D,1,1,100.0%
715,桃園大眾捷運股份有限公司,桃園縣,D,2,1,50.0%
716,大青節能科技股份有限公司,臺中市,D,1,1,100.0%
717,綠能科技股份有限公司南科分公司,高雄市,D,5,1,20.0%
718,光寶動力儲能科技股份有限公司,臺北市,D,1,1,100.0%
719,參聯國際股份有限公司,臺中市,D,1,1,100.0%
720,哈佛人力資源有限公司,臺北市,D,1,1,100.0%
721,能晶科技股份有限公司,新竹市,D,1,1,100.0%
722,運達航運股份有限公司,臺北市,D,1,1,100.0%
723,凌昇能源科技股份有限公司,桃園縣,D,1,1,100.0%
724,台灣旭硝子電子股份有限公司中壢分公司,桃園縣,D,1,1,100.0%
725,日冠金屬股份有限公司,臺北市,D,1,1,100.0%
726,泰達精密科技股份有限公司,桃園縣,D,1,1,100.0%
727,香港商世界健身事業有限公司忠孝分公司,臺北市,D,1,1,100.0%
728,台灣豪威光電科技股份有限公司,新竹市,D,1,1,100.0%
729,旭智科技股份有限公司,新北市,D,1,1,100.0%
730,台積固態照明股份有限公司,新竹市,D,4,1,25.0%
731,坤大科技股份有限公司,新竹市,D,1,1,100.0%
732,揚弘實業股份有限公司,臺北市,D,5,1,20.0%
733,芙瑞始達烘焙股份有限公司,彰化縣,D,1,1,100.0%
734,成靖有限公司,臺中市,D,1,1,100.0%
735,亞太船舶股份有限公司,臺北市,D,1,1,100.0%
736,聚晶半導體股份有限公司,新竹市,D,1,1,100.0%
737,荷蘭商瑞力登國際有限公司台灣分公司,新北市,D,1,1,100.0%
738,薩摩亞商巧詣有限公司台灣分公司,新北市,D,1,1,100.0%
739,中央再保險股份有限公司,臺北市,D,1,1,100.0%
740,新光產物保險股份有限公司,臺北市,D,14,1,7.1%
741,台灣三菱商事股份有限公司,臺北市,D,1,1,100.0%
742,台灣干那股份有限公司,臺北市,D,1,1,100.0%
743,美商美國銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
744,惠普科技股份有限公司,臺北市,D,7,1,14.3%
745,台灣伊藤忠股份有限公司,臺北市,D,1,1,100.0%
746,佳美貿易股份有限公司,臺北市,D,1,1,100.0%
747,台灣國際標準電子股份有限公司,臺北市,D,2,1,50.0%
748,欣隆天然氣股份有限公司,基隆市,D,1,1,100.0%
749,台灣住友商事股份有限公司,臺北市,D,1,1,100.0%
750,伊克國際股份有限公司,臺北市,D,1,1,100.0%
751,日立先端科技股份有限公司,臺北市,D,1,1,100.0%
752,國泰世華商業銀行股份有限公司,臺北市,D,27,1,3.7%
753,康福旅行社股份有限公司,臺北市,D,4,1,25.0%
754,星南通信電機工程有限公司,臺北市,D,1,1,100.0%
755,台南大飯店股份有限公司,臺南市,D,1,1,100.0%
756,奇哥股份有限公司,臺北市,D,3,1,33.3%
757,立通股份有限公司,臺北市,D,1,1,100.0%
758,豐群水產股份有限公司,高雄市,D,1,1,100.0%
759,川方企業股份有限公司,臺北市,D,1,1,100.0%
760,嘉儀企業股份有限公司,臺北市,D,2,1,50.0%
761,助群營造股份有限公司,臺北市,D,1,1,100.0%
762,西北食品工業股份有限公司,新北市,D,2,1,50.0%
763,永準貿易股份有限公司,臺北市,D,1,1,100.0%
764,台灣港建股份有限公司,桃園縣,D,1,1,100.0%
765,台灣東芝電子股份有限公司,臺北市,D,1,1,100.0%
766,安東貿易股份有限公司,臺北市,D,1,1,100.0%
767,永大特殊鋼股份有限公司,臺北市,D,1,1,100.0%
768,友興儀器股份有限公司,臺北市,D,1,1,100.0%
769,攝陽企業股份有限公司,新北市,D,1,1,100.0%
770,達盛機械工程股份有限公司,新竹市,D,1,1,100.0%
771,中興測量有限公司,臺中市,D,1,1,100.0%
772,凱安藥業股份有限公司,臺北市,D,1,1,100.0%
773,威光自動化科技股份有限公司,新竹市,D,1,1,100.0%
774,美商英特格有限公司台灣分公司,新竹市,D,1,1,100.0%
775,麥肯廣告股份有限公司,臺北市,D,1,1,100.0%
776,鴻池實業股份有限公司,臺南市,D,1,1,100.0%
777,興慶貿易股份有限公司,臺南市,D,1,1,100.0%
778,台灣三菱電機股份有限公司,臺北市,D,1,1,100.0%
779,聖暉工程科技股份有限公司,臺中市,D,3,1,33.3%
780,華聿股份有限公司,桃園縣,D,1,1,100.0%
781,家榮股份有限公司,臺北市,D,1,1,100.0%
782,興農育樂股份有限公司,臺中市,D,1,1,100.0%
783,固昌通訊股份有限公司,臺北市,D,1,1,100.0%
784,瑞士商愛爾康大藥廠股份有限公司台灣分公司,新北市,D,1,1,100.0%
785,博士倫股份有限公司,臺北市,D,1,1,100.0%
786,台灣優生股份有限公司,新北市,D,1,1,100.0%
787,台灣歐力士股份有限公司,臺北市,D,1,1,100.0%
788,康大資訊股份有限公司,臺北市,D,2,1,50.0%
789,臺灣丹馬士環球物流股份有限公司,臺北市,D,1,1,100.0%
790,志邦企業股份有限公司,臺北市,D,1,1,100.0%
791,復盛精密工業股份有限公司,新竹縣,D,5,1,20.0%
792,泰安產物保險股份有限公司台中分公司,臺中市,D,1,1,100.0%
793,美商摩根大通銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
794,台芝國際股份有限公司,臺北市,D,1,1,100.0%
795,全國公證檢驗股份有限公司,臺北市,D,6,1,16.7%
796,世暘工廠產業股份有限公司,高雄市,D,1,1,100.0%
797,協祐股份有限公司,桃園縣,D,1,1,100.0%
798,老圃造園工程股份有限公司,臺北市,D,1,1,100.0%
799,海韻電子工業股份有限公司,臺北市,D,1,1,100.0%
800,台灣美聲企業股份有限公司,臺北市,D,1,1,100.0%
801,台灣愛普生科技股份有限公司,臺北市,D,1,1,100.0%
802,金石堂圖書股份有限公司,臺北市,D,5,1,20.0%
803,甲桂林廣告股份有限公司,臺北市,D,1,1,100.0%
804,敏通企業股份有限公司,新北市,D,1,1,100.0%
805,淇譽電子科技股份有限公司,新北市,D,1,1,100.0%
806,美商達信保險經紀人股份有限公司台灣分公司,臺北市,D,1,1,100.0%
807,日商三共生興股份有限公司台北分公司,臺北市,D,1,1,100.0%
808,創技工業股份有限公司,新竹縣,D,1,1,100.0%
809,晉倫科技股份有限公司,桃園縣,D,1,1,100.0%
810,兆豐國際證券投資信託股份有限公司,臺北市,D,1,1,100.0%
811,好媽媽盒餐有限公司,臺中市,D,1,1,100.0%
812,冠彣股份有限公司,臺北市,D,1,1,100.0%
813,吳氏皮飾有限公司,臺北市,D,1,1,100.0%
814,殷富資訊股份有限公司,臺北市,D,1,1,100.0%
815,美商貝克曼庫爾特有限公司台灣分公司,臺北市,D,1,1,100.0%
816,巨唐股份有限公司,新北市,D,1,1,100.0%
817,和訊股份有限公司,新北市,D,1,1,100.0%
818,華岡船務股份有限公司,臺北市,D,1,1,100.0%
819,法商法國巴黎銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
820,益富實業股份有限公司,臺北市,D,1,1,100.0%
821,立鼎工程有限公司,臺北市,D,1,1,100.0%
822,豪門彩色印刷事業股份有限公司,新竹縣,D,2,1,50.0%
823,崇貿科技股份有限公司,新北市,D,1,1,100.0%
824,綠邦實業室內裝修有限公司,臺北市,D,1,1,100.0%
825,冠德建設股份有限公司,臺北市,D,1,1,100.0%
826,洋銘科技股份有限公司,新北市,D,1,1,100.0%
827,昌一汽車股份有限公司,彰化縣,D,1,1,100.0%
828,馬球股份有限公司,臺北市,D,1,1,100.0%
829,尚立股份有限公司,臺北市,D,1,1,100.0%
830,奐志實業股份有限公司,臺北市,D,1,1,100.0%
831,九連環境開發股份有限公司,臺北市,D,1,1,100.0%
832,德勝科技股份有限公司,臺北市,D,1,1,100.0%
833,台灣羅門哈斯電子材料股份有限公司,桃園縣,D,1,1,100.0%
834,台灣固而美工業股份有限公司,臺北市,D,1,1,100.0%
835,元利儀器股份有限公司,臺北市,D,1,1,100.0%
836,瓊安開發股份有限公司,臺北市,D,1,1,100.0%
837,福桑聯合企業股份有限公司,臺北市,D,1,1,100.0%
838,上誼文化實業股份有限公司,臺北市,D,1,1,100.0%
839,合訊科技股份有限公司,臺北市,D,1,1,100.0%
840,台明賓士汽車股份有限公司,新北市,D,1,1,100.0%
841,映畫傳播事業股份有限公司,臺北市,D,1,1,100.0%
842,永欣鋁業股份有限公司,新北市,D,1,1,100.0%
843,倚天資訊股份有限公司,臺北市,D,1,1,100.0%
844,美商泰瑞達股份有限公司台灣分公司,新竹縣,D,1,1,100.0%
845,有德機器股份有限公司,臺北市,D,1,1,100.0%
846,弘訊科技股份有限公司,新北市,D,1,1,100.0%
847,元茂國際企業股份有限公司,臺北市,D,1,1,100.0%
848,百總工程股份有限公司,高雄市,D,2,1,50.0%
849,尚磊科技股份有限公司,臺北市,D,1,1,100.0%
850,台灣三豐儀器股份有限公司,臺北市,D,1,1,100.0%
851,台灣威騰電子股份有限公司,臺北市,D,1,1,100.0%
852,永豐餘消費品實業股份有限公司,臺北市,D,2,1,50.0%
853,三阪實業股份有限公司,臺北市,D,1,1,100.0%
854,華泓國際運輸股份有限公司,臺北市,D,1,1,100.0%
855,香港商利邦零售有限公司台灣分公司,臺北市,D,1,1,100.0%
856,雅士晶業股份有限公司,臺北市,D,1,1,100.0%
857,克瑞格有限公司,臺北市,D,1,1,100.0%
858,台驊國際股份有限公司,臺北市,D,1,1,100.0%
