序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
425,巨擘科技股份有限公司,新竹市,D,9,1,11.1%
426,再華實業股份有限公司,新北市,D,1,1,100.0%
427,清隆營造有限公司,臺中市,D,1,1,100.0%
428,鼎朋企業股份有限公司,桃園縣,D,1,1,100.0%
429,佳世達科技股份有限公司,桃園縣,D,17,1,5.9%
430,天工精密股份有限公司,臺中市,D,1,1,100.0%
431,中鹿營造股份有限公司,臺北市,D,2,1,50.0%
432,寶僑家品股份有限公司,臺北市,D,1,1,100.0%
433,利晉工程股份有限公司,桃園縣,D,2,1,50.0%
434,喬麥屋企業有限公司,新北市,D,1,1,100.0%
435,丞豐實業股份有限公司,新北市,D,1,1,100.0%
436,立仲機械股份有限公司,臺中市,D,1,1,100.0%
437,台灣開利股份有限公司,臺北市,D,2,1,50.0%
438,達成製模有限公司,桃園縣,D,1,1,100.0%
439,橋椿金屬股份有限公司,臺中市,D,2,1,50.0%
440,忠群螺絲五金股份有限公司,桃園縣,D,1,1,100.0%
441,浜中松琴工業有限公司,新北市,D,1,1,100.0%
442,錦懋興業股份有限公司,彰化縣,D,1,1,100.0%
443,協達車料股份有限公司,新北市,D,1,1,100.0%
444,台灣陶氏化學股份有限公司,臺北市,D,1,1,100.0%
445,凱鴻鋼鐵股份有限公司,臺南市,D,1,1,100.0%
446,喬茂精模工業股份有限公司,臺中市,D,1,1,100.0%
447,嘉新水泥股份有限公司,臺北市,D,1,1,100.0%
448,宗達通運股份有限公司,新竹市,D,1,1,100.0%
449,五綸織造股份有限公司,彰化縣,D,1,1,100.0%
450,樹億興業股份有限公司,南投縣,D,1,1,100.0%
451,上品綜合工業股份有限公司,桃園縣,D,1,1,100.0%
452,杉鴻營造有限公司,高雄市,D,1,1,100.0%
453,若雷針織股份有限公司,臺北市,D,1,1,100.0%
454,南發木器股份有限公司,高雄市,D,1,1,100.0%
455,南亞塑膠工業股份有限公司錦興廠,桃園縣,D,3,1,33.3%
456,台灣百和工業股份有限公司,彰化縣,D,6,1,16.7%
457,協欣電子工業股份有限公司,桃園縣,D,1,1,100.0%
458,益華電腦科技股份有限公司,新竹市,D,1,1,100.0%
459,磐昌科技企業股份有限公司,臺北市,D,1,1,100.0%
460,彰源企業股份有限公司,雲林縣,D,6,1,16.7%
461,志聖工業股份有限公司,新北市,D,4,1,25.0%
462,旭大實業股份有限公司,新北市,D,1,1,100.0%
463,町洋企業股份有限公司,新北市,D,1,1,100.0%
464,聯鋼營造工程股份有限公司,高雄市,D,2,1,50.0%
465,羅技電子股份有限公司,新竹市,D,3,1,33.3%
466,盛英股份有限公司,新北市,D,1,1,100.0%
467,穎霖機械工業股份有限公司,臺南市,D,2,1,50.0%
468,中鎮科技股份有限公司,臺中市,D,1,1,100.0%
469,潤弘精密工程事業股份有限公司,臺北市,D,6,1,16.7%
470,保聯企業股份有限公司,臺中市,D,1,1,100.0%
471,東鏘工業股份有限公司,桃園縣,D,1,1,100.0%
472,裕瑋鋁業股份有限公司,屏東縣,D,1,1,100.0%
473,萬旭電業股份有限公司,新北市,D,1,1,100.0%
474,鉅惠企業股份有限公司,臺南市,D,1,1,100.0%
475,正隆股份有限公司大園廠,桃園縣,D,2,1,50.0%
476,台灣田中貴金屬工業股份有限公司,臺北市,D,1,1,100.0%
477,優群科技股份有限公司,新竹市,D,1,1,100.0%
478,長潤工業股份有限公司,高雄市,D,1,1,100.0%
479,光菱電子股份有限公司,新北市,D,1,1,100.0%
480,映瑞工業股份有限公司,高雄市,D,1,1,100.0%
481,台灣上村股份有限公司,桃園縣,D,2,1,50.0%
482,金頓科技股份有限公司,新北市,D,1,1,100.0%
483,恒耀工業股份有限公司,臺南市,D,8,1,12.5%
484,秀波電子股份有限公司大溪廠,桃園縣,D,1,1,100.0%
485,德謙企業股份有限公司,新竹縣,D,1,1,100.0%
486,臺灣光罩股份有限公司,新竹縣,D,3,1,33.3%
487,建一強冷凍食品股份有限公司,高雄市,D,1,1,100.0%
488,鴻元電子股份有限公司,桃園縣,D,1,1,100.0%
489,長鴻營造股份有限公司,臺北市,D,2,1,50.0%
490,復興營造股份有限公司,臺北市,D,1,1,100.0%
491,至信實業股份有限公司,臺中市,D,1,1,100.0%
492,和寶企業股份有限公司,桃園縣,D,1,1,100.0%
493,富達運輸股份有限公司,新北市,D,1,1,100.0%
494,健合營造股份有限公司,臺南市,D,1,1,100.0%
495,利鋼機械工業股份有限公司,臺中市,D,1,1,100.0%
496,利高股份有限公司,臺北市,D,1,1,100.0%
497,無敵科技股份有限公司,臺北市,D,2,1,50.0%
498,南帝精密股份有限公司,臺南市,D,1,1,100.0%
499,嵩陽工業股份有限公司,彰化縣,D,1,1,100.0%
500,巨將自動化機械股份有限公司,桃園縣,D,1,1,100.0%
501,環球油漆股份有限公司,高雄市,D,1,1,100.0%
502,迎盛股份有限公司,臺南市,D,1,1,100.0%
503,長友營造股份有限公司,桃園縣,D,1,1,100.0%
504,台灣永光化學工業股份有限公司第一廠,桃園縣,D,2,1,50.0%
505,勤發電子股份有限公司,新北市,D,1,1,100.0%
506,双邦實業股份有限公司,南投縣,D,2,1,50.0%
507,準力機械股份有限公司,臺中市,D,1,1,100.0%
508,盛詮工業股份有限公司,高雄市,D,1,1,100.0%
509,敏成股份有限公司,桃園縣,D,1,1,100.0%
510,福佑電機股份有限公司,桃園縣,D,1,1,100.0%
511,矽成積體電路股份有限公司,新竹市,D,2,1,50.0%
512,大碩科技股份有限公司,新北市,D,1,1,100.0%
513,友勁科技股份有限公司,臺北市,D,5,1,20.0%
514,永久機械工業股份有限公司,臺中市,D,1,1,100.0%
515,系通科技股份有限公司,新竹市,D,1,1,100.0%
516,西柏科技股份有限公司,新北市,D,2,1,50.0%
517,安碁科技股份有限公司,臺中市,D,2,1,50.0%
518,威致鋼鐵工業股份有限公司,臺南市,D,3,1,33.3%
519,泰誠發展營造股份有限公司,臺北市,D,2,1,50.0%
520,楊正股份有限公司,桃園縣,D,1,1,100.0%
521,英濟股份有限公司,新北市,D,2,1,50.0%
522,全磊微機電股份有限公司,新竹市,D,1,1,100.0%
523,麼利實業股份有限公司,臺南市,D,1,1,100.0%
524,吉瞬興業股份有限公司,臺中市,D,1,1,100.0%
525,星通資訊股份有限公司,新竹市,D,1,1,100.0%
526,台灣亞德諾半導體股份有限公司,臺北市,D,1,1,100.0%
527,台灣塑膠工業股份有限公司新港廠,嘉義縣,D,3,1,33.3%
528,開源營造股份有限公司,高雄市,D,1,1,100.0%
529,安囗食品機械股份有限公司,臺北市,D,1,1,100.0%
530,新普科技股份有限公司,新竹縣,D,5,1,20.0%
531,鈊象電子股份有限公司,新北市,D,9,1,11.1%
532,鈶威科技股份有限公司,新北市,D,1,1,100.0%
533,中磊電子股份有限公司,臺北市,D,5,1,20.0%
534,台灣德聯高科股份有限公司,桃園縣,D,3,1,33.3%
535,宏諦實業股份有限公司,彰化縣,D,1,1,100.0%
536,萬代福營造有限公司,新北市,D,1,1,100.0%
537,鈺鎧科技股份有限公司,臺中市,D,1,1,100.0%
538,佶鑫琺瑯股份有限公司,臺中市,D,1,1,100.0%
539,高長文化事業股份有限公司,臺南市,D,1,1,100.0%
540,東庚企業股份有限公司,臺中市,D,2,1,50.0%
541,慶盟工業股份有限公司,臺北市,D,1,1,100.0%
542,奇異亞洲醫療設備股份有限公司,臺北市,D,1,1,100.0%
543,寶島極光股份有限公司,桃園縣,D,1,1,100.0%
544,虹堡科技股份有限公司,新北市,D,1,1,100.0%
545,華新麗華股份有限公司鹽水廠,臺南市,D,11,1,9.1%
546,東野精機股份有限公司,桃園縣,D,1,1,100.0%
547,大園汽電共生股份有限公司,桃園縣,D,1,1,100.0%
548,希旺科技股份有限公司,新竹市,D,1,1,100.0%
549,錡美精機股份有限公司,新北市,D,1,1,100.0%
550,日亞電機股份有限公司,臺北市,D,1,1,100.0%
551,益美化工實業股份有限公司,新竹市,D,1,1,100.0%
552,南豐工業股份有限公司,新竹縣,D,1,1,100.0%
553,嘉映工業股份有限公司,彰化縣,D,1,1,100.0%
554,華普飛機引擎科技股份有限公司,桃園縣,D,1,1,100.0%
555,林朋科技股份有限公司,臺中市,D,2,1,50.0%
556,集勝端子股份有限公司,彰化縣,D,1,1,100.0%
557,亞信電子股份有限公司,新竹市,D,1,1,100.0%
558,臺灣永光化學工業股份有限公司第三廠,臺北市,D,3,1,33.3%
559,全廣食品有限公司,桃園縣,D,1,1,100.0%
560,三義化學工業股份有限公司桃園海湖廠,桃園縣,D,1,1,100.0%
561,台灣阿克蘇諾貝爾塗料股份有限公司,桃園縣,D,1,1,100.0%
562,譜榮系統科技股份有限公司,苗栗縣,D,1,1,100.0%
563,永勝光學股份有限公司,臺中市,D,3,1,33.3%
564,穀盛股份有限公司,臺北市,D,1,1,100.0%
565,台灣富士電子材料股份有限公司,新竹縣,D,1,1,100.0%
566,聯捷運輸股份有限公司,臺北市,D,1,1,100.0%
567,駿達汽車股份有限公司,高雄市,D,1,1,100.0%
568,台塑勝高科技股份有限公司,雲林縣,D,9,1,11.1%
569,台灣信越半導體股份有限公司,新竹縣,D,1,1,100.0%
570,香港商港龍航空有限公司台灣分公司,高雄市,D,1,1,100.0%
571,致新科技股份有限公司,新竹市,D,2,1,50.0%
572,禎佶祥實業股份有限公司,臺中市,D,1,1,100.0%
573,賽諾菲股份有限公司,臺北市,D,2,1,50.0%
574,精崧有限公司,新北市,D,1,1,100.0%
575,晶積科技股份有限公司,桃園縣,D,1,1,100.0%
576,星能股份有限公司,臺北市,D,1,1,100.0%
577,云光科技股份有限公司,新竹縣,D,1,1,100.0%
578,金居開發銅箔股份有限公司,臺北市,D,3,1,33.3%
579,正璿精密實業有限公司,臺中市,D,1,1,100.0%
580,弘總企業有限公司,桃園縣,D,1,1,100.0%
581,菱光科技股份有限公司,新北市,D,1,1,100.0%
582,台塑旭彈性纖維股份有限公司,雲林縣,D,1,1,100.0%
583,森業營造股份有限公司,臺北市,D,1,1,100.0%
584,全訊科技股份有限公司,臺南市,D,1,1,100.0%
585,鑫綠泰鑄造廠股份有限公司,臺中市,D,1,1,100.0%
586,駿明交通運輸股份有限公司,高雄市,D,1,1,100.0%
587,華凌光電股份有限公司,臺中市,D,1,1,100.0%
588,愛德華先進科技股份有限公司,苗栗縣,D,2,1,50.0%
589,加百裕工業股份有限公司,桃園縣,D,1,1,100.0%
590,欣峰製衣股份有限公司,臺北市,D,1,1,100.0%
591,如記食品有限公司,高雄市,D,2,1,50.0%
592,漢翔瑞悠士股份有限公司,新竹市,D,1,1,100.0%
593,聯仕電子化學材料股份有限公司,臺北市,D,1,1,100.0%
594,建興電子科技股份有限公司,臺北市,D,1,1,100.0%
595,佳乳食品股份有限公司,臺北市,D,2,1,50.0%
596,飛翱網訊股份有限公司,臺北市,D,2,1,50.0%
597,巨擘先進股份有限公司,苗栗縣,D,3,1,33.3%
598,雙鴻科技股份有限公司,新北市,D,1,1,100.0%
599,正太科技股份有限公司,桃園縣,D,1,1,100.0%
600,振順豐電子股份有限公司,桃園縣,D,1,1,100.0%
601,億達薄膜股份有限公司,桃園縣,D,1,1,100.0%
602,亞東預拌混凝土股份有限公司台中廠,臺中市,D,1,1,100.0%
603,伍氏科技股份有限公司,臺北市,D,1,1,100.0%
604,貝爾尼尼有限公司,新北市,D,1,1,100.0%
605,雷傑科技股份有限公司,新竹市,D,1,1,100.0%
606,芊卉國際園藝股份有限公司,臺中市,D,1,1,100.0%
607,廣鑫營造有限公司,新竹市,D,1,1,100.0%
608,州巧科技股份有限公司,新竹縣,D,3,1,33.3%
609,新揚科技股份有限公司,高雄市,D,1,1,100.0%
610,熱映光電股份有限公司,新竹市,D,1,1,100.0%
611,長榮鋼鐵股份有限公司新營廠,臺南市,D,3,1,33.3%
612,台灣杜邦股份有限公司觀音廠,桃園縣,D,2,1,50.0%
613,環天世通科技股份有限公司,新北市,D,1,1,100.0%
614,台塑海運股份有限公司,臺北市,D,2,1,50.0%
615,巨鎵科技股份有限公司,桃園縣,D,1,1,100.0%
616,誼虹科技股份有限公司,新竹縣,D,1,1,100.0%
617,洋華光電股份有限公司,桃園縣,D,10,1,10.0%
618,上品綜合工業股份有限公司彰濱廠,彰化縣,D,1,1,100.0%
619,其陽科技股份有限公司,新北市,D,1,1,100.0%
620,華亞汽電股份有限公司,臺北市,D,1,1,100.0%
621,瑪帕精密刀具系統股份有限公司,臺南市,D,1,1,100.0%
622,上大嘉實業股份有限公司,臺中市,D,1,1,100.0%
623,富晶通科技股份有限公司,桃園縣,D,2,1,50.0%
624,伸焌股份有限公司,臺中市,D,1,1,100.0%
625,勝德國際研發股份有限公司,新北市,D,1,1,100.0%
626,光峰科技股份有限公司,新竹市,D,1,1,100.0%
627,奇景光電股份有限公司,臺南市,D,8,1,12.5%
628,永嘉興股份有限公司,高雄市,D,1,1,100.0%
629,迎輝科技股份有限公司,臺南市,D,4,1,25.0%
630,亞太優勢微系統股份有限公司,新竹縣,D,3,1,33.3%
631,台灣碩網網路娛樂股份有限公司,臺北市,D,1,1,100.0%
632,絡達科技股份有限公司,新竹市,D,1,1,100.0%
633,台灣佩克科技股份有限公司,桃園縣,D,1,1,100.0%
634,協泰國際股份有限公司,臺北市,D,1,1,100.0%
635,福淥股份有限公司,桃園縣,D,1,1,100.0%
636,歐萊德國際股份有限公司,桃園縣,D,1,1,100.0%
637,精拓科技股份有限公司,新竹縣,D,1,1,100.0%
638,遠僑科技股份有限公司,桃園縣,D,1,1,100.0%
639,台灣苯乙烯工業股份有限公司高雄廠,高雄市,D,1,1,100.0%
640,頂正科技股份有限公司,臺南市,D,1,1,100.0%
641,宏森光電科技股份有限公司,新竹縣,D,1,1,100.0%
642,科定企業股份有限公司,新北市,D,2,1,50.0%
643,日商前田營造股份有限公司台灣分公司,臺北市,D,2,1,50.0%
644,百泰齊股份有限公司,新北市,D,1,1,100.0%
645,弘真科技股份有限公司,新竹縣,D,1,1,100.0%
646,聖釭有限公司,臺南市,D,1,1,100.0%
647,智英科技股份有限公司,新北市,D,1,1,100.0%
648,全英精密工業股份有限公司,高雄市,D,1,1,100.0%
649,宸峰工程科技有限公司,高雄市,D,1,1,100.0%
650,第一化粧品廠股份有限公司,桃園縣,D,1,1,100.0%
651,力銘科技股份有限公司,新竹縣,D,1,1,100.0%
652,宸鴻光電科技股份有限公司,臺北市,D,2,1,50.0%
653,恩茂科技股份有限公司,桃園縣,D,2,1,50.0%
654,威聯通科技股份有限公司,新北市,D,5,1,20.0%
655,台灣豪雅光電股份有限公司,苗栗縣,D,1,1,100.0%
656,日福精工股份有限公司,桃園縣,D,1,1,100.0%
657,美科樂電子股份有限公司,新竹縣,D,1,1,100.0%
658,太瀚科技股份有限公司,新竹市,D,1,1,100.0%
659,艾克爾國際科技股份有限公司新竹廠,新竹縣,D,10,1,10.0%
660,香港商瑞健科技股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
661,優貝克科技股份有限公司南科分公司,臺南市,D,1,1,100.0%
662,台灣明尼蘇達光電股份有限公司,臺南市,D,1,1,100.0%
663,台灣捷時雅邁科股份有限公司,雲林縣,D,1,1,100.0%
664,旺默食品企業有限公司,新北市,D,2,1,50.0%
665,奧璐佳瑙科技股份有限公司,新竹市,D,1,1,100.0%
666,益暐工業有限公司,臺中市,D,1,1,100.0%
667,尚穩環保科技股份有限公司台南廠,臺南市,D,1,1,100.0%
668,聯歆電信有限公司,臺中市,D,1,1,100.0%
669,住華科技股份有限公司新竹分公司,新竹市,D,1,1,100.0%
670,富元精密鍍膜股份有限公司,桃園縣,D,3,1,33.3%
671,力智電子股份有限公司,新竹縣,D,2,1,50.0%
672,美強光學股份有限公司,新竹縣,D,1,1,100.0%
673,國家光電股份有限公司,高雄市,D,1,1,100.0%
674,香港商瑞鴻模具有限公司台灣分公司,桃園縣,D,1,1,100.0%
675,禾翰國際股份有限公司,臺北市,D,1,1,100.0%
676,升達營造股份有限公司,臺北市,D,1,1,100.0%
677,達興材料股份有限公司,臺中市,D,2,1,50.0%
678,超淨精密科技股份有限公司,臺南市,D,1,1,100.0%
679,香港商旭磐電子股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
680,中華電信股份有限公司企業客戶分公司,臺北市,D,3,1,33.3%
681,頂響能多潔股份有限公司,臺北市,D,1,1,100.0%
682,德川機械股份有限公司,臺中市,D,1,1,100.0%
683,晶測電子股份有限公司,桃園縣,D,2,1,50.0%
684,正裕科技工程股份有限公司,臺北市,D,1,1,100.0%
685,沃亞科技股份有限公司,新竹市,D,1,1,100.0%
686,舜昕工業有限公司,臺中市,D,1,1,100.0%
687,高僑自動化科技股份有限公司中科分公司,臺中市,D,1,1,100.0%
688,和齊科技股份有限公司,桃園縣,D,1,1,100.0%
689,大同大隈股份有限公司三峽廠,新北市,D,1,1,100.0%
690,太極能源科技股份有限公司,臺北市,D,4,1,25.0%
691,崴立機電股份有限公司,新竹縣,D,4,1,25.0%
692,綠點高新科技股份有限公司捷普設計服務分公司,臺北市,D,1,1,100.0%
693,承廣精密機械有限公司,桃園縣,D,1,1,100.0%
694,新科光電材料股份有限公司,臺北市,D,3,1,33.3%
695,大亞聯合工程股份有限公司,臺南市,D,1,1,100.0%
696,位速科技股份有限公司楊梅廠,桃園縣,D,3,1,33.3%
697,晶發光電股份有限公司,臺南市,D,2,1,50.0%
698,華德光電材料科技股份有限公司,臺北市,D,1,1,100.0%
699,明興光電股份有限公司,新竹縣,D,3,1,33.3%
700,昱晶能源科技股份有限公司台北分公司,臺北市,D,7,1,14.3%
701,先鋒材料科技股份有限公司,新北市,D,1,1,100.0%
702,亘隆國際精機股份有限公司,臺中市,D,1,1,100.0%
703,晶兆成科技股份有限公司,新竹縣,D,1,1,100.0%
704,亞東預拌混凝土股份有限公司桃園廠,桃園縣,D,1,1,100.0%
705,至良科技股份有限公司,桃園縣,D,1,1,100.0%
706,碩禾電子材料股份有限公司,新竹縣,D,1,1,100.0%
707,光明海運股份有限公司,臺北市,D,1,1,100.0%
708,兆邦光電股份有限公司,桃園縣,D,1,1,100.0%
709,富恩工業股份有限公司,新竹縣,D,1,1,100.0%
710,台塑鋰鐵材料科技股份有限公司,臺北市,D,1,1,100.0%
711,鋒達工程行,高雄市,D,1,1,100.0%
712,巴特里食品有限公司,高雄市,D,1,1,100.0%
713,鴻錡興業股份有限公司,嘉義縣,D,1,1,100.0%
714,長利科技股份有限公司,臺南市,D,1,1,100.0%
715,台灣立凱綠能移動股份有限公司,桃園縣,D,1,1,100.0%
716,美商達美航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
717,第七號有限公司,高雄市,D,1,1,100.0%
718,晨豐光電股份有限公司,臺中市,D,2,1,50.0%
719,崴方科技股份有限公司,新北市,D,1,1,100.0%
720,同欣電子工業股份有限公司中壢廠,桃園縣,D,4,1,25.0%
721,橘平實業股份有限公司,臺北市,D,1,1,100.0%
722,新世紀物流有限公司,彰化縣,D,1,1,100.0%
723,聯京光電股份有限公司,新竹縣,D,1,1,100.0%
724,桃園大眾捷運股份有限公司,桃園縣,D,2,1,50.0%
725,大青節能科技股份有限公司,臺中市,D,1,1,100.0%
726,綠能科技股份有限公司南科分公司,高雄市,D,5,1,20.0%
727,銘旺科技股份有限公司東園廠,桃園縣,D,1,1,100.0%
728,光寶動力儲能科技股份有限公司,臺北市,D,1,1,100.0%
729,參聯國際股份有限公司,臺中市,D,1,1,100.0%
730,能晶科技股份有限公司,新竹市,D,1,1,100.0%
731,運達航運股份有限公司,臺北市,D,1,1,100.0%
732,凌昇能源科技股份有限公司,桃園縣,D,1,1,100.0%
733,台灣旭硝子電子股份有限公司中壢分公司,桃園縣,D,1,1,100.0%
734,日冠金屬股份有限公司,臺北市,D,1,1,100.0%
735,泰達精密科技股份有限公司,桃園縣,D,1,1,100.0%
736,台灣豪威光電科技股份有限公司,新竹市,D,1,1,100.0%
737,旭智科技股份有限公司,新北市,D,1,1,100.0%
738,台積固態照明股份有限公司,新竹市,D,4,1,25.0%
739,坤大科技股份有限公司,新竹市,D,1,1,100.0%
740,揚弘實業股份有限公司,臺北市,D,5,1,20.0%
741,芙瑞始達烘焙股份有限公司,彰化縣,D,1,1,100.0%
742,群登電子股份有限公司,新竹市,D,1,1,100.0%
743,亞太船舶股份有限公司,臺北市,D,1,1,100.0%
744,古河銅箔股份有限公司,雲林縣,D,1,1,100.0%
745,聚晶半導體股份有限公司,新竹市,D,1,1,100.0%
746,荷蘭商瑞力登國際有限公司台灣分公司,新北市,D,1,1,100.0%
747,薩摩亞商巧詣有限公司台灣分公司,新北市,D,1,1,100.0%
748,中央再保險股份有限公司,臺北市,D,1,1,100.0%
749,新光產物保險股份有限公司,臺北市,D,14,1,7.1%
750,台灣三菱商事股份有限公司,臺北市,D,1,1,100.0%
751,台灣干那股份有限公司,臺北市,D,1,1,100.0%
752,美商美國銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
753,惠普科技股份有限公司,臺北市,D,7,1,14.3%
754,台灣伊藤忠股份有限公司,臺北市,D,1,1,100.0%
755,台灣國際標準電子股份有限公司,臺北市,D,2,1,50.0%
756,欣隆天然氣股份有限公司,基隆市,D,1,1,100.0%
757,台灣住友商事股份有限公司,臺北市,D,1,1,100.0%
758,伊克國際股份有限公司,臺北市,D,1,1,100.0%
759,日立先端科技股份有限公司,臺北市,D,1,1,100.0%
760,國泰世華商業銀行股份有限公司,臺北市,D,27,1,3.7%
761,理想旅運社股份有限公司,臺北市,D,1,1,100.0%
762,康福旅行社股份有限公司,臺北市,D,4,1,25.0%
763,奇哥股份有限公司,臺北市,D,3,1,33.3%
764,立通股份有限公司,臺北市,D,1,1,100.0%
765,川方企業股份有限公司,臺北市,D,1,1,100.0%
766,嘉儀企業股份有限公司,臺北市,D,2,1,50.0%
767,助群營造股份有限公司,臺北市,D,1,1,100.0%
768,永準貿易股份有限公司,臺北市,D,1,1,100.0%
769,台灣港建股份有限公司,桃園縣,D,1,1,100.0%
770,台灣東芝電子股份有限公司,臺北市,D,1,1,100.0%
771,安東貿易股份有限公司,臺北市,D,1,1,100.0%
772,永大特殊鋼股份有限公司,臺北市,D,1,1,100.0%
773,友興儀器股份有限公司,臺北市,D,1,1,100.0%
774,攝陽企業股份有限公司,新北市,D,1,1,100.0%
775,達盛機械工程股份有限公司,新竹市,D,1,1,100.0%
776,中興測量有限公司,臺中市,D,1,1,100.0%
777,凱安藥業股份有限公司,臺北市,D,1,1,100.0%
778,威光自動化科技股份有限公司,新竹市,D,1,1,100.0%
779,美商英特格有限公司台灣分公司,新竹市,D,1,1,100.0%
780,麥肯廣告股份有限公司,臺北市,D,1,1,100.0%
781,台灣農畜產工業股份有限公司,臺北市,D,1,1,100.0%
782,鴻池實業股份有限公司,臺南市,D,1,1,100.0%
783,興慶貿易股份有限公司,臺南市,D,1,1,100.0%
784,台灣三菱電機股份有限公司,臺北市,D,1,1,100.0%
785,華聿股份有限公司,桃園縣,D,1,1,100.0%
786,家榮股份有限公司,臺北市,D,1,1,100.0%
787,興農育樂股份有限公司,臺中市,D,1,1,100.0%
788,固昌通訊股份有限公司,臺北市,D,1,1,100.0%
789,瑞士商愛爾康大藥廠股份有限公司台灣分公司,新北市,D,1,1,100.0%
790,博士倫股份有限公司,臺北市,D,1,1,100.0%
791,台灣優生股份有限公司,新北市,D,1,1,100.0%
792,台灣歐力士股份有限公司,臺北市,D,1,1,100.0%
793,康大資訊股份有限公司,臺北市,D,2,1,50.0%
794,臺灣丹馬士環球物流股份有限公司,臺北市,D,1,1,100.0%
795,志邦企業股份有限公司,臺北市,D,1,1,100.0%
796,復盛精密工業股份有限公司,新竹縣,D,5,1,20.0%
797,泰安產物保險股份有限公司台中分公司,臺中市,D,1,1,100.0%
798,美商摩根大通銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
799,台芝國際股份有限公司,臺北市,D,1,1,100.0%
800,賓航賓士汽車股份有限公司,新北市,D,1,1,100.0%
801,世暘工廠產業股份有限公司,高雄市,D,1,1,100.0%
802,協祐股份有限公司,桃園縣,D,1,1,100.0%
803,老圃造園工程股份有限公司,臺北市,D,1,1,100.0%
804,海韻電子工業股份有限公司,臺北市,D,1,1,100.0%
805,台灣美聲企業股份有限公司,臺北市,D,1,1,100.0%
806,台灣愛普生科技股份有限公司,臺北市,D,1,1,100.0%
807,金石堂圖書股份有限公司,臺北市,D,5,1,20.0%
808,敏通企業股份有限公司,新北市,D,1,1,100.0%
809,淇譽電子科技股份有限公司,新北市,D,1,1,100.0%
810,美商達信保險經紀人股份有限公司台灣分公司,臺北市,D,1,1,100.0%
811,日商三共生興股份有限公司台北分公司,臺北市,D,1,1,100.0%
812,創技工業股份有限公司,新竹縣,D,1,1,100.0%
813,晉倫科技股份有限公司,桃園縣,D,1,1,100.0%
814,兆豐國際證券投資信託股份有限公司,臺北市,D,1,1,100.0%
815,好媽媽盒餐有限公司,臺中市,D,1,1,100.0%
816,冠股份有限公司,臺北市,D,1,1,100.0%
817,吳氏皮飾有限公司,臺北市,D,1,1,100.0%
818,殷富資訊股份有限公司,臺北市,D,1,1,100.0%
819,美商貝克曼庫爾特有限公司台灣分公司,臺北市,D,1,1,100.0%
820,巨唐股份有限公司,新北市,D,1,1,100.0%
821,和訊股份有限公司,新北市,D,1,1,100.0%
822,華岡船務股份有限公司,臺北市,D,1,1,100.0%
823,法商法國巴黎銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
824,立鼎工程有限公司,臺北市,D,1,1,100.0%
825,豪門彩色印刷事業股份有限公司,新竹縣,D,2,1,50.0%
826,綠邦實業室內裝修有限公司,臺北市,D,1,1,100.0%
827,冠德建設股份有限公司,臺北市,D,1,1,100.0%
828,台灣愛丁頓寰盛洋酒股份有限公司,臺北市,D,2,1,50.0%
829,洋銘科技股份有限公司,新北市,D,1,1,100.0%
830,馬球股份有限公司,臺北市,D,1,1,100.0%
831,尚立股份有限公司,臺北市,D,1,1,100.0%
832,永逢企業股份有限公司,新北市,D,1,1,100.0%
833,奐志實業股份有限公司,臺北市,D,1,1,100.0%
834,池袋股份有限公司,臺北市,D,1,1,100.0%
835,九連環境開發股份有限公司,臺北市,D,1,1,100.0%
836,德勝科技股份有限公司,臺北市,D,1,1,100.0%
837,台灣固而美工業股份有限公司,臺北市,D,1,1,100.0%
838,元利儀器股份有限公司,臺北市,D,1,1,100.0%
839,瓊安開發股份有限公司,臺北市,D,1,1,100.0%
840,福桑聯合企業股份有限公司,臺北市,D,1,1,100.0%
841,上誼文化實業股份有限公司,臺北市,D,1,1,100.0%
842,合訊科技股份有限公司,臺北市,D,1,1,100.0%
843,台明賓士汽車股份有限公司,新北市,D,1,1,100.0%
844,映畫傳播事業股份有限公司,臺北市,D,1,1,100.0%
845,永欣鋁業股份有限公司,新北市,D,1,1,100.0%
846,倚天資訊股份有限公司,臺北市,D,1,1,100.0%
847,美商泰瑞達股份有限公司台灣分公司,新竹縣,D,1,1,100.0%
848,有德機器股份有限公司,臺北市,D,1,1,100.0%
849,弘訊科技股份有限公司,新北市,D,1,1,100.0%
850,元茂國際企業股份有限公司,臺北市,D,1,1,100.0%
851,百總工程股份有限公司,高雄市,D,2,1,50.0%
852,尚磊科技股份有限公司,臺北市,D,1,1,100.0%
853,台灣三豐儀器股份有限公司,臺北市,D,1,1,100.0%
854,勤眾興業股份有限公司,桃園縣,D,2,1,50.0%
855,台灣威騰電子股份有限公司,臺北市,D,1,1,100.0%
856,永豐餘消費品實業股份有限公司,臺北市,D,2,1,50.0%
857,三阪實業股份有限公司,臺北市,D,1,1,100.0%
858,華泓國際運輸股份有限公司,臺北市,D,1,1,100.0%
859,香港商利邦零售有限公司台灣分公司,臺北市,D,1,1,100.0%
860,小叮噹科學股份有限公司,新竹縣,D,1,1,100.0%
