序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
426,宏泰高分子企業有限公司,桃園縣,D,1,1,100.0%
427,若雷針織股份有限公司,臺北市,D,1,1,100.0%
428,麗儀服飾實業股份有限公司,新北市,D,1,1,100.0%
429,建名精密企業股份有限公司,桃園縣,D,1,1,100.0%
430,南亞塑膠工業股份有限公司錦興廠,桃園縣,D,4,1,25.0%
431,台灣百和工業股份有限公司,彰化縣,D,6,1,16.7%
432,協欣電子工業股份有限公司,桃園縣,D,1,1,100.0%
433,益華電腦科技股份有限公司,新竹市,D,1,1,100.0%
434,磐昌科技企業股份有限公司,臺北市,D,1,1,100.0%
435,志聖工業股份有限公司,新北市,D,4,1,25.0%
436,旭大實業股份有限公司,新北市,D,1,1,100.0%
437,町洋企業股份有限公司,新北市,D,1,1,100.0%
438,聯鋼營造工程股份有限公司,高雄市,D,2,1,50.0%
439,美輝企業股份有限公司,臺南市,D,1,1,100.0%
440,盛英股份有限公司,新北市,D,1,1,100.0%
441,潭子精密機械股份有限公司,臺中市,D,1,1,100.0%
442,忠明營造工程股份有限公司,臺北市,D,1,1,100.0%
443,潤弘精密工程事業股份有限公司,臺北市,D,6,1,16.7%
444,保聯企業股份有限公司,臺中市,D,1,1,100.0%
445,東鏘工業股份有限公司,桃園縣,D,1,1,100.0%
446,正隆股份有限公司大園廠,桃園縣,D,2,1,50.0%
447,台灣田中貴金屬工業股份有限公司,臺北市,D,1,1,100.0%
448,伸遠工業股份有限公司,新北市,D,1,1,100.0%
449,優群科技股份有限公司,新竹市,D,1,1,100.0%
450,長潤工業股份有限公司,高雄市,D,1,1,100.0%
451,光菱電子股份有限公司,新北市,D,1,1,100.0%
452,環麒鋼鋁合金股份有限公司,臺南市,D,1,1,100.0%
453,映瑞工業股份有限公司,高雄市,D,1,1,100.0%
454,台灣上村股份有限公司,桃園縣,D,2,1,50.0%
455,亞迪電機工業股份有限公司,新北市,D,1,1,100.0%
456,優志旺股份有限公司,臺北市,D,1,1,100.0%
457,金頓科技股份有限公司,新北市,D,1,1,100.0%
458,長亨精密股份有限公司,高雄市,D,2,1,50.0%
459,眾安股份有限公司,臺中市,D,1,1,100.0%
460,新釧成機械股份有限公司,臺中市,D,1,1,100.0%
461,德謙企業股份有限公司,新竹縣,D,1,1,100.0%
462,臺灣光罩股份有限公司,新竹縣,D,3,1,33.3%
463,建一強冷凍食品股份有限公司,高雄市,D,1,1,100.0%
464,至信實業股份有限公司,臺中市,D,1,1,100.0%
465,受興鋁業股份有限公司,臺南市,D,1,1,100.0%
466,利鋼機械工業股份有限公司,臺中市,D,1,1,100.0%
467,利高股份有限公司,臺北市,D,1,1,100.0%
468,東纖精密工業股份有限公司,臺北市,D,1,1,100.0%
469,無敵科技股份有限公司,臺北市,D,3,1,33.3%
470,南帝精密股份有限公司,臺南市,D,1,1,100.0%
471,瑞昱半導體股份有限公司,新竹縣,D,19,1,5.3%
472,青輔實業股份有限公司,臺中市,D,1,1,100.0%
473,環球油漆股份有限公司,高雄市,D,1,1,100.0%
474,長友營造股份有限公司,桃園縣,D,1,1,100.0%
475,台灣永光化學工業股份有限公司第一廠,桃園縣,D,2,1,50.0%
476,勤發電子股份有限公司,新北市,D,1,1,100.0%
477,美磊科技股份有限公司,新竹縣,D,3,1,33.3%
478,富相科技股份有限公司,臺北市,D,1,1,100.0%
479,福佑電機股份有限公司,桃園縣,D,1,1,100.0%
480,矽成積體電路股份有限公司,新竹市,D,2,1,50.0%
481,凱喬線路股份有限公司,桃園縣,D,2,1,50.0%
482,伸豪機械工程股份有限公司,雲林縣,D,1,1,100.0%
483,系通科技股份有限公司,新竹市,D,1,1,100.0%
484,富潤股份有限公司,彰化縣,D,1,1,100.0%
485,西柏科技股份有限公司,新北市,D,2,1,50.0%
486,晉欣營造股份有限公司,高雄市,D,1,1,100.0%
487,楊正股份有限公司,桃園縣,D,1,1,100.0%
488,英濟股份有限公司,新北市,D,2,1,50.0%
489,精元電腦股份有限公司,臺中市,D,2,1,50.0%
490,麼利實業股份有限公司,臺南市,D,1,1,100.0%
491,星通資訊股份有限公司,新竹市,D,1,1,100.0%
492,自然興電通科技股份有限公司,桃園縣,D,1,1,100.0%
493,台灣亞德諾半導體股份有限公司,臺北市,D,1,1,100.0%
494,全日美實業股份有限公司永安廠,高雄市,D,2,1,50.0%
495,開源營造股份有限公司,高雄市,D,1,1,100.0%
496,安囗食品機械股份有限公司,臺北市,D,1,1,100.0%
497,新普科技股份有限公司,新竹縣,D,5,1,20.0%
498,菁華工業股份有限公司,臺北市,D,1,1,100.0%
499,中磊電子股份有限公司,臺北市,D,4,1,25.0%
500,台灣德聯高科股份有限公司,桃園縣,D,3,1,33.3%
501,芳榮實業股份有限公司,新北市,D,1,1,100.0%
502,鈺鎧科技股份有限公司,臺中市,D,1,1,100.0%
503,佶鑫琺瑯股份有限公司,臺中市,D,1,1,100.0%
504,東庚企業股份有限公司,臺中市,D,2,1,50.0%
505,慶盟工業股份有限公司,臺北市,D,1,1,100.0%
506,奇異亞洲醫療設備股份有限公司,臺北市,D,1,1,100.0%
507,太乙精密股份有限公司,新北市,D,1,1,100.0%
508,寶島極光股份有限公司,桃園縣,D,1,1,100.0%
509,虹堡科技股份有限公司,新北市,D,1,1,100.0%
510,華新麗華股份有限公司鹽水廠,臺南市,D,10,1,10.0%
511,東野精機股份有限公司,桃園縣,D,1,1,100.0%
512,大園汽電共生股份有限公司,桃園縣,D,1,1,100.0%
513,希旺科技股份有限公司,新竹市,D,1,1,100.0%
514,日亞電機股份有限公司,臺北市,D,1,1,100.0%
515,德宙佑電股份有限公司,新北市,D,1,1,100.0%
516,義隆電子股份有限公司,新竹縣,D,6,1,16.7%
517,同一工業有限公司,新竹市,D,1,1,100.0%
518,益美化工實業股份有限公司,新竹市,D,1,1,100.0%
519,南豐工業股份有限公司,新竹縣,D,1,1,100.0%
520,茂詮企業股份有限公司,臺南市,D,1,1,100.0%
521,華普飛機引擎科技股份有限公司,桃園縣,D,1,1,100.0%
522,林朋科技股份有限公司,臺中市,D,1,1,100.0%
523,集勝端子股份有限公司,彰化縣,D,1,1,100.0%
524,豪堤紙袋股份有限公司,臺南市,D,1,1,100.0%
525,亞信電子股份有限公司,新竹市,D,1,1,100.0%
526,三義化學工業股份有限公司桃園海湖廠,桃園縣,D,1,1,100.0%
527,台灣阿克蘇諾貝爾塗料股份有限公司,桃園縣,D,1,1,100.0%
528,譜榮系統科技股份有限公司,苗栗縣,D,1,1,100.0%
529,東京威力科創股份有限公司,新竹市,D,3,1,33.3%
530,敬東科技股份有限公司,臺中市,D,1,1,100.0%
531,日皓造紙工業股份有限公司,臺北市,D,1,1,100.0%
532,穀盛股份有限公司,臺北市,D,1,1,100.0%
533,駿達汽車股份有限公司,高雄市,D,1,1,100.0%
534,台灣信越半導體股份有限公司,新竹縣,D,1,1,100.0%
535,立可生有限公司,桃園縣,D,1,1,100.0%
536,卡夫食品股份有限公司,臺北市,D,1,1,100.0%
537,香港商港龍航空有限公司台灣分公司,高雄市,D,1,1,100.0%
538,大舜鈑金股份有限公司,臺南市,D,1,1,100.0%
539,致新科技股份有限公司,新竹市,D,2,1,50.0%
540,禎佶祥實業股份有限公司,臺中市,D,1,1,100.0%
541,雅織流行股份有限公司,臺北市,D,2,1,50.0%
542,尖點科技股份有限公司,新北市,D,3,1,33.3%
543,崴強科技股份有限公司,新竹縣,D,2,1,50.0%
544,遠傳電信股份有限公司,臺北市,D,49,1,2.0%
545,宏遠電訊股份有限公司,臺北市,D,1,1,100.0%
546,晶積科技股份有限公司,桃園縣,D,1,1,100.0%
547,星能股份有限公司,臺北市,D,1,1,100.0%
548,晶采光電科技股份有限公司,新北市,D,1,1,100.0%
549,云光科技股份有限公司,新竹縣,D,1,1,100.0%
550,正璿精密實業有限公司,臺中市,D,1,1,100.0%
551,東捷科技股份有限公司,臺南市,D,3,1,33.3%
552,弘總企業有限公司,桃園縣,D,1,1,100.0%
553,微程式資訊股份有限公司,臺中市,D,1,1,100.0%
554,菱光科技股份有限公司,新北市,D,1,1,100.0%
555,神乎科技股份有限公司,臺北市,D,1,1,100.0%
556,創視紀科技股份有限公司,新北市,D,1,1,100.0%
557,淳梓股份有限公司,臺中市,D,1,1,100.0%
558,台塑旭彈性纖維股份有限公司,雲林縣,D,1,1,100.0%
559,森業營造股份有限公司,臺北市,D,1,1,100.0%
560,佳邦科技股份有限公司,苗栗縣,D,6,1,16.7%
561,全訊科技股份有限公司,臺南市,D,1,1,100.0%
562,鑫綠泰鑄造廠股份有限公司,臺中市,D,1,1,100.0%
563,艾克爾國際科技股份有限公司,桃園縣,D,12,1,8.3%
564,駿明交通運輸股份有限公司,高雄市,D,1,1,100.0%
565,國巨股份有限公司大發廠,新北市,D,5,1,20.0%
566,如記食品有限公司,高雄市,D,2,1,50.0%
567,達創科技股份有限公司,桃園縣,D,8,1,12.5%
568,漢翔瑞悠士股份有限公司,新竹市,D,1,1,100.0%
569,聯仕電子化學材料股份有限公司,臺北市,D,1,1,100.0%
570,榮眾科技股份有限公司,臺南市,D,2,1,50.0%
571,建興電子科技股份有限公司,臺北市,D,1,1,100.0%
572,盛方運輸有限公司,臺中市,D,1,1,100.0%
573,佳乳食品股份有限公司,臺北市,D,2,1,50.0%
574,巨擘先進股份有限公司,苗栗縣,D,3,1,33.3%
575,愛樹科技股份有限公司,新北市,D,1,1,100.0%
576,雙鴻科技股份有限公司,新北市,D,1,1,100.0%
577,睦茗精密齒輪股份有限公司,臺中市,D,1,1,100.0%
578,振順豐電子股份有限公司,桃園縣,D,1,1,100.0%
579,億達薄膜股份有限公司,桃園縣,D,1,1,100.0%
580,宇環科技股份有限公司,桃園縣,D,2,1,50.0%
581,亞東預拌混凝土股份有限公司台中廠,臺中市,D,1,1,100.0%
582,伍氏科技股份有限公司,臺北市,D,1,1,100.0%
583,長裕欣業股份有限公司,新北市,D,1,1,100.0%
584,貝爾尼尼有限公司,新北市,D,1,1,100.0%
585,辰揮企業有限公司,彰化縣,D,1,1,100.0%
586,雷傑科技股份有限公司,新竹市,D,1,1,100.0%
587,芊卉國際園藝股份有限公司,臺中市,D,1,1,100.0%
588,泰谷光電科技股份有限公司,南投縣,D,6,1,16.7%
589,新揚科技股份有限公司,高雄市,D,1,1,100.0%
590,長榮鋼鐵股份有限公司新竹廠,新竹縣,D,1,1,100.0%
591,旭磊科技股份有限公司,新竹縣,D,1,1,100.0%
592,熱映光電股份有限公司,新竹市,D,1,1,100.0%
593,長榮鋼鐵股份有限公司新營廠,臺南市,D,3,1,33.3%
594,台灣杜邦股份有限公司觀音廠,桃園縣,D,2,1,50.0%
595,環天衛星科技股份有限公司,新北市,D,1,1,100.0%
596,巨鎵科技股份有限公司,桃園縣,D,1,1,100.0%
597,誼虹科技股份有限公司,新竹縣,D,1,1,100.0%
598,上品綜合工業股份有限公司彰濱廠,彰化縣,D,1,1,100.0%
599,其陽科技股份有限公司,新北市,D,1,1,100.0%
600,華亞汽電股份有限公司,臺北市,D,1,1,100.0%
601,瑪帕精密刀具系統股份有限公司,臺南市,D,1,1,100.0%
602,聯鈞光電股份有限公司,新北市,D,4,1,25.0%
603,富晶通科技股份有限公司,桃園縣,D,2,1,50.0%
604,勝德國際研發股份有限公司,新北市,D,1,1,100.0%
605,茂迪股份有限公司園區分公司,臺南市,D,28,1,3.6%
606,台灣精銳科技股份有限公司,臺中市,D,4,1,25.0%
607,光峰科技股份有限公司,新竹市,D,1,1,100.0%
608,永嘉興股份有限公司,高雄市,D,1,1,100.0%
609,迎輝科技股份有限公司,臺南市,D,4,1,25.0%
610,台灣碩網網路娛樂股份有限公司,臺北市,D,1,1,100.0%
611,絡達科技股份有限公司,新竹市,D,1,1,100.0%
612,台灣佩克科技股份有限公司,桃園縣,D,1,1,100.0%
613,協泰國際股份有限公司,臺北市,D,1,1,100.0%
614,巨和鋁業股份有限公司,桃園縣,D,1,1,100.0%
615,精拓科技股份有限公司,新竹縣,D,1,1,100.0%
616,鉅輝鋼鐵股份有限公司,新北市,D,1,1,100.0%
617,遠僑科技股份有限公司,桃園縣,D,1,1,100.0%
618,台灣苯乙烯工業股份有限公司高雄廠,高雄市,D,1,1,100.0%
619,頂正科技股份有限公司,臺南市,D,1,1,100.0%
620,宏森光電科技股份有限公司,新竹縣,D,1,1,100.0%
621,日商前田營造股份有限公司台灣分公司,臺北市,D,2,1,50.0%
622,律勁精密股份有限公司,臺中市,D,1,1,100.0%
623,弘真科技股份有限公司,新竹縣,D,1,1,100.0%
624,世鴻食品股份有限公司,臺南市,D,1,1,100.0%
625,永隆科技股份有限公司,臺中市,D,1,1,100.0%
626,智英科技股份有限公司,新北市,D,1,1,100.0%
627,四維精密材料股份有限公司,新北市,D,4,1,25.0%
628,聖藍科技股份有限公司,臺北市,D,1,1,100.0%
629,碩達科技股份有限公司,苗栗縣,D,3,1,33.3%
630,台塑生醫科技股份有限公司,臺北市,D,2,1,50.0%
631,力銘科技股份有限公司,新竹縣,D,1,1,100.0%
632,宸鴻光電科技股份有限公司,臺北市,D,2,1,50.0%
633,啟文精密工業股份有限公司,臺中市,D,1,1,100.0%
634,台灣豪雅光電股份有限公司,苗栗縣,D,1,1,100.0%
635,美科樂電子股份有限公司,新竹縣,D,1,1,100.0%
636,葳天科技股份有限公司,桃園縣,D,1,1,100.0%
637,太瀚科技股份有限公司,新竹市,D,1,1,100.0%
638,艾克爾國際科技股份有限公司新竹廠,新竹縣,D,10,1,10.0%
639,優貝克科技股份有限公司南科分公司,臺南市,D,1,1,100.0%
640,台灣明尼蘇達光電股份有限公司,臺南市,D,1,1,100.0%
641,高群鈑金科技股份有限公司,臺南市,D,1,1,100.0%
642,台灣捷時雅邁科股份有限公司,雲林縣,D,1,1,100.0%
643,唐振工業有限公司,臺中市,D,1,1,100.0%
644,敦南科技股份有限公司新竹分公司,新竹市,D,3,1,33.3%
645,日紳精密機械股份有限公司,臺中市,D,1,1,100.0%
646,北儒精密股份有限公司,臺南市,D,2,1,50.0%
647,盈嘉科技股份有限公司,新北市,D,1,1,100.0%
648,住華科技股份有限公司新竹分公司,新竹市,D,1,1,100.0%
649,富元精密鍍膜股份有限公司,桃園縣,D,3,1,33.3%
650,特一科技有限公司,臺北市,D,1,1,100.0%
651,實盈光電股份有限公司,新北市,D,1,1,100.0%
652,力智電子股份有限公司,新竹縣,D,2,1,50.0%
653,超卓工業股份有限公司台中廠,臺中市,D,1,1,100.0%
654,詠先股份有限公司,臺南市,D,1,1,100.0%
655,耘鼎有限公司蘆竹一廠,桃園縣,D,1,1,100.0%
656,香港商瑞鴻模具有限公司台灣分公司,桃園縣,D,1,1,100.0%
657,禾翰國際股份有限公司,臺北市,D,1,1,100.0%
658,升達營造股份有限公司,臺北市,D,1,1,100.0%
659,達興材料股份有限公司,臺中市,D,2,1,50.0%
660,慶云事業股份有限公司,苗栗縣,D,1,1,100.0%
661,雅方國際企業股份有限公司,臺中市,D,1,1,100.0%
662,新輝光電股份有限公司,苗栗縣,D,1,1,100.0%
663,香港商旭磐電子股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
664,凌陽創新科技股份有限公司,新竹縣,D,1,1,100.0%
665,謙華科技股份有限公司,新竹市,D,1,1,100.0%
666,中華電信股份有限公司企業客戶分公司,臺北市,D,3,1,33.3%
667,德川機械股份有限公司,臺中市,D,1,1,100.0%
668,八陽光電股份有限公司,臺南市,D,1,1,100.0%
669,晶測電子股份有限公司,桃園縣,D,2,1,50.0%
670,正裕科技工程股份有限公司,臺北市,D,1,1,100.0%
671,沃亞科技股份有限公司,新竹市,D,1,1,100.0%
672,大同大隈股份有限公司三峽廠,新北市,D,1,1,100.0%
673,綠點高新科技股份有限公司捷普設計服務分公司,臺北市,D,1,1,100.0%
674,虹輝開發工程股份有限公司,臺北市,D,1,1,100.0%
675,新科光電材料股份有限公司,臺北市,D,3,1,33.3%
676,全達物流有限公司,新北市,D,1,1,100.0%
677,富陽光電股份有限公司,臺北市,D,2,1,50.0%
678,華德光電材料科技股份有限公司,臺北市,D,1,1,100.0%
679,明興光電股份有限公司,新竹縣,D,4,1,25.0%
680,先鋒材料科技股份有限公司,新北市,D,1,1,100.0%
681,大晶光電股份有限公司,桃園縣,D,1,1,100.0%
682,新唐科技股份有限公司,新竹市,D,12,1,8.3%
683,台灣塞科利達保全股份有限公司,臺北市,D,1,1,100.0%
684,玖泰工程股份有限公司,新北市,D,1,1,100.0%
685,걞隆國際精機股份有限公司,臺中市,D,1,1,100.0%
686,晶兆成科技股份有限公司,新竹縣,D,1,1,100.0%
687,亞東預拌混凝土股份有限公司桃園廠,桃園縣,D,1,1,100.0%
688,碩禾電子材料股份有限公司,新竹縣,D,1,1,100.0%
689,光明海運股份有限公司,臺北市,D,1,1,100.0%
690,兆邦光電股份有限公司,桃園縣,D,1,1,100.0%
691,芯成科技股份有限公司,新竹縣,D,1,1,100.0%
692,大愛感恩科技股份有限公司,臺北市,D,1,1,100.0%
693,群光電能科技股份有限公司,新北市,D,4,1,25.0%
694,台塑長園能源科技股份有限公司,臺北市,D,1,1,100.0%
695,福聚太陽能股份有限公司屏東分公司,屏東縣,D,3,1,33.3%
696,晶碩光學股份有限公司,桃園縣,D,1,1,100.0%
697,長利科技股份有限公司,臺南市,D,1,1,100.0%
698,鈺登科技股份有限公司,新竹市,D,1,1,100.0%
699,美商達美航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
700,榮創能源科技股份有限公司竹南分公司,苗栗縣,D,2,1,50.0%
701,晨豐光電股份有限公司,臺中市,D,2,1,50.0%
702,欣興電子股份有限公司新竹園區分公司,新竹市,D,2,1,50.0%
703,友達晶材股份有限公司,臺中市,D,6,1,16.7%
704,崴方科技股份有限公司,新北市,D,1,1,100.0%
705,同欣電子工業股份有限公司中壢廠,桃園縣,D,3,1,33.3%
706,迪特光電股份有限公司,桃園縣,D,1,1,100.0%
707,光陽光電股份有限公司,新竹縣,D,1,1,100.0%
708,長泓能源科技股份有限公司,臺中市,D,1,1,100.0%
709,大江生醫股份有限公司農科分公司,屏東縣,D,1,1,100.0%
710,大青節能科技股份有限公司,臺中市,D,1,1,100.0%
711,皇亮科技股份有限公司,高雄市,D,1,1,100.0%
712,聯穎光電股份有限公司,新竹市,D,1,1,100.0%
713,參聯國際股份有限公司,臺中市,D,1,1,100.0%
714,傢式國際股份有限公司,臺中市,D,1,1,100.0%
715,日冠金屬股份有限公司,臺北市,D,1,1,100.0%
716,明基材料股份有限公司南科分公司,臺南市,D,3,1,33.3%
717,香港商世界健身事業有限公司忠孝分公司,臺北市,D,1,1,100.0%
718,台灣豪威光電科技股份有限公司,新竹市,D,1,1,100.0%
719,台塑能源科技股份有限公司,桃園縣,D,1,1,100.0%
720,坤大科技股份有限公司,新竹市,D,1,1,100.0%
721,品冠企業社（麥寮廠）,雲林縣,D,1,1,100.0%
722,蛋塔工場食品股份有限公司,臺北市,D,1,1,100.0%
723,芙瑞始達烘焙股份有限公司,彰化縣,D,1,1,100.0%
724,中央再保險股份有限公司,臺北市,D,1,1,100.0%
725,台灣三菱商事股份有限公司,臺北市,D,1,1,100.0%
726,台灣干那股份有限公司,臺北市,D,1,1,100.0%
727,美商美國銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
728,中國電視事業股份有限公司,臺北市,D,4,1,25.0%
729,台灣伊藤忠股份有限公司,臺北市,D,1,1,100.0%
730,力大貿易股份有限公司,臺北市,D,1,1,100.0%
731,台灣國際標準電子股份有限公司,臺北市,D,2,1,50.0%
732,欣隆天然氣股份有限公司,基隆市,D,1,1,100.0%
733,台灣住友商事股份有限公司,臺北市,D,1,1,100.0%
734,伊克國際股份有限公司,臺北市,D,1,1,100.0%
735,日立先端科技股份有限公司,臺北市,D,1,1,100.0%
736,六福開發股份有限公司台北分公司,臺北市,D,2,1,50.0%
737,雅基利股份有限公司,臺北市,D,1,1,100.0%
738,星南通信電機工程有限公司,臺北市,D,1,1,100.0%
739,台南大飯店股份有限公司,臺南市,D,1,1,100.0%
740,洋基通運股份有限公司,臺北市,D,9,1,11.1%
741,奇哥股份有限公司,臺北市,D,3,1,33.3%
742,立通股份有限公司,臺北市,D,1,1,100.0%
743,豐群水產股份有限公司,高雄市,D,1,1,100.0%
744,川方企業股份有限公司,臺北市,D,1,1,100.0%
745,嘉儀企業股份有限公司,臺北市,D,2,1,50.0%
746,永準貿易股份有限公司,臺北市,D,1,1,100.0%
747,台灣港建股份有限公司,桃園縣,D,1,1,100.0%
748,台灣東芝電子股份有限公司,臺北市,D,1,1,100.0%
749,安東貿易股份有限公司,臺北市,D,1,1,100.0%
750,永大特殊鋼股份有限公司,臺北市,D,1,1,100.0%
751,友興儀器股份有限公司,臺北市,D,1,1,100.0%
752,攝陽企業股份有限公司,新北市,D,1,1,100.0%
753,中興測量有限公司,臺中市,D,1,1,100.0%
754,威光自動化科技股份有限公司,新竹市,D,1,1,100.0%
755,美商英特格有限公司台灣分公司,新竹市,D,1,1,100.0%
756,台灣敦豪供應鏈股份有限公司,臺北市,D,2,1,50.0%
757,麥肯廣告股份有限公司,臺北市,D,1,1,100.0%
758,鴻池實業股份有限公司,臺南市,D,1,1,100.0%
759,興慶貿易股份有限公司,臺南市,D,1,1,100.0%
760,台灣三菱電機股份有限公司,臺北市,D,1,1,100.0%
761,資通電腦股份有限公司,臺北市,D,3,1,33.3%
762,華聿股份有限公司,桃園縣,D,1,1,100.0%
763,湳開股份有限公司,臺北市,D,1,1,100.0%
764,家榮股份有限公司,臺北市,D,1,1,100.0%
765,固昌通訊股份有限公司,臺北市,D,1,1,100.0%
766,竹龍興業股份有限公司,臺北市,D,1,1,100.0%
767,瑞士商愛爾康大藥廠股份有限公司台灣分公司,新北市,D,1,1,100.0%
768,博士倫股份有限公司,臺北市,D,1,1,100.0%
769,豪勉科技股份有限公司,臺北市,D,1,1,100.0%
770,台灣優生股份有限公司,臺北市,D,1,1,100.0%
771,麗嬰國際股份有限公司,臺北市,D,3,1,33.3%
772,台灣歐力士股份有限公司,臺北市,D,1,1,100.0%
773,臺灣丹馬士環球物流股份有限公司,臺北市,D,1,1,100.0%
774,志邦企業股份有限公司,臺北市,D,1,1,100.0%
775,復盛精密工業股份有限公司,新竹縣,D,5,1,20.0%
776,泰安產物保險股份有限公司台中分公司,臺中市,D,1,1,100.0%
777,美商摩根大通銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
778,台芝國際股份有限公司,臺北市,D,1,1,100.0%
779,全國公證檢驗股份有限公司,臺北市,D,5,1,20.0%
780,協祐股份有限公司,桃園縣,D,1,1,100.0%
781,友尚股份有限公司,臺北市,D,5,1,20.0%
782,伸地實業股份有限公司,臺北市,D,1,1,100.0%
783,老圃造園工程股份有限公司,臺北市,D,1,1,100.0%
784,海韻電子工業股份有限公司,臺北市,D,1,1,100.0%
785,台灣美聲企業股份有限公司,臺北市,D,1,1,100.0%
786,台灣愛普生科技股份有限公司,臺北市,D,1,1,100.0%
787,金石堂圖書股份有限公司,臺北市,D,5,1,20.0%
788,甲桂林廣告股份有限公司,臺北市,D,1,1,100.0%
789,敏通企業股份有限公司,新北市,D,1,1,100.0%
790,美商達信保險經紀人股份有限公司台灣分公司,臺北市,D,1,1,100.0%
791,日商三共生興股份有限公司台北分公司,臺北市,D,1,1,100.0%
792,創技工業股份有限公司,新竹縣,D,1,1,100.0%
793,宏毅國際有限公司,臺北市,D,1,1,100.0%
794,晉倫科技股份有限公司,桃園縣,D,1,1,100.0%
795,兆豐國際證券投資信託股份有限公司,臺北市,D,1,1,100.0%
796,冠껿股份有限公司,臺北市,D,1,1,100.0%
797,吳氏皮飾有限公司,臺北市,D,1,1,100.0%
798,祥圃實業股份有限公司,臺北市,D,1,1,100.0%
799,殷富資訊股份有限公司,臺北市,D,1,1,100.0%
800,美商貝克曼庫爾特有限公司台灣分公司,臺北市,D,1,1,100.0%
801,慶聲科技股份有限公司,新北市,D,1,1,100.0%
802,巨唐股份有限公司,新北市,D,1,1,100.0%
803,和訊股份有限公司,新北市,D,1,1,100.0%
804,華岡船務股份有限公司,臺北市,D,1,1,100.0%
805,法商法國巴黎銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
806,立鼎工程有限公司,臺北市,D,1,1,100.0%
807,昆言企業股份有限公司,臺北市,D,1,1,100.0%
808,豪門彩色印刷事業股份有限公司,新竹縣,D,2,1,50.0%
809,崇貿科技股份有限公司,新北市,D,1,1,100.0%
810,綠邦實業室內裝修有限公司,臺北市,D,1,1,100.0%
811,冠德建設股份有限公司,臺北市,D,1,1,100.0%
812,洋銘科技股份有限公司,新北市,D,1,1,100.0%
813,尚立股份有限公司,臺北市,D,1,1,100.0%
814,凱撒大飯店股份有限公司,屏東縣,D,2,1,50.0%
815,九連環境開發股份有限公司,臺北市,D,1,1,100.0%
816,德勝科技股份有限公司,臺北市,D,1,1,100.0%
817,台灣羅門哈斯電子材料股份有限公司,桃園縣,D,1,1,100.0%
818,台灣固而美工業股份有限公司,臺北市,D,1,1,100.0%
819,元利儀器股份有限公司,臺北市,D,1,1,100.0%
820,博而美國際股份有限公司,臺北市,D,1,1,100.0%
821,瓊安開發股份有限公司,臺北市,D,1,1,100.0%
822,福桑聯合企業股份有限公司,臺北市,D,1,1,100.0%
823,新各界企業有限公司,臺北市,D,1,1,100.0%
824,托福實業股份有限公司,高雄市,D,1,1,100.0%
825,振遠科技股份有限公司,臺北市,D,1,1,100.0%
826,台明賓士汽車股份有限公司,臺北市,D,1,1,100.0%
827,映畫傳播事業股份有限公司,臺北市,D,1,1,100.0%
828,立肯企業股份有限公司,新北市,D,1,1,100.0%
829,倚天資訊股份有限公司,臺北市,D,1,1,100.0%
830,力登電腦股份有限公司,新北市,D,1,1,100.0%
831,美商泰瑞達股份有限公司台灣分公司,新竹縣,D,1,1,100.0%
832,有德機器股份有限公司,臺北市,D,1,1,100.0%
833,弘訊科技股份有限公司,新北市,D,1,1,100.0%
834,元茂國際企業股份有限公司,臺北市,D,1,1,100.0%
835,百總工程股份有限公司,高雄市,D,2,1,50.0%
836,永豐餘消費品實業股份有限公司,臺北市,D,2,1,50.0%
837,奧美促動行銷股份有限公司,臺北市,D,1,1,100.0%
838,華泓國際運輸股份有限公司,臺北市,D,1,1,100.0%
839,香港商利邦零售有限公司台灣分公司,臺北市,D,1,1,100.0%
840,台灣屈臣氏個人用品商店股份有限公司,臺北市,D,50,1,2.0%
841,錢蔚企業股份有限公司,桃園縣,D,1,1,100.0%
842,雅士晶業股份有限公司,臺北市,D,1,1,100.0%
843,艾波比股份有限公司,臺北市,D,3,1,33.3%
844,克瑞格有限公司,臺北市,D,1,1,100.0%
845,明翔科技股份有限公司,新北市,D,1,1,100.0%
846,台驊國際股份有限公司,臺北市,D,1,1,100.0%
847,羅姆半導體股份有限公司,臺北市,D,1,1,100.0%
848,台灣樂金電器股份有限公司,臺北市,D,2,1,50.0%
849,駱鈴工程顧問股份有限公司,臺北市,D,1,1,100.0%
850,明曜百貨股份有限公司,臺北市,D,1,1,100.0%
851,桃美股份有限公司,臺北市,D,1,1,100.0%
852,美商超微半導體股份有限公司台灣分公司,臺北市,D,3,1,33.3%
853,蔚華科技股份有限公司,新竹市,D,1,1,100.0%
854,新鑫股份有限公司,臺北市,D,1,1,100.0%
855,優味企業股份有限公司,臺北市,D,1,1,100.0%
856,龍邦國際興業股份有限公司,臺中市,D,1,1,100.0%
857,法商東方匯理銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
858,旭然國際股份有限公司,雲林縣,D,1,1,100.0%
859,元大證券投資顧問股份有限公司,臺北市,D,1,1,100.0%
860,資騰科技股份有限公司,新竹市,D,1,1,100.0%
861,台灣富士通股份有限公司,臺北市,D,1,1,100.0%
