序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
427,喬茂精模工業股份有限公司,臺中市,D,1,1,100.0%
428,嘉新水泥股份有限公司,臺北市,D,1,1,100.0%
429,宗達通運股份有限公司,新竹市,D,1,1,100.0%
430,五綸織造股份有限公司,彰化縣,D,1,1,100.0%
431,樹億興業股份有限公司,南投縣,D,1,1,100.0%
432,上品綜合工業股份有限公司,桃園縣,D,1,1,100.0%
433,宏泰高分子企業有限公司,桃園縣,D,1,1,100.0%
434,若雷針織股份有限公司,臺北市,D,1,1,100.0%
435,麗儀服飾實業股份有限公司,新北市,D,1,1,100.0%
436,信統電機股份有限公司,桃園縣,D,1,1,100.0%
437,建名精密企業股份有限公司,桃園縣,D,1,1,100.0%
438,南亞塑膠工業股份有限公司錦興廠,桃園縣,D,3,1,33.3%
439,雙興濾布企業股份有限公司,新竹縣,D,1,1,100.0%
440,台灣百和工業股份有限公司,彰化縣,D,6,1,16.7%
441,協欣電子工業股份有限公司,桃園縣,D,1,1,100.0%
442,益華電腦科技股份有限公司,新竹市,D,1,1,100.0%
443,欣雄天然氣股份有限公司,高雄市,D,1,1,100.0%
444,磐昌科技企業股份有限公司,臺北市,D,1,1,100.0%
445,彰源企業股份有限公司,雲林縣,D,6,1,16.7%
446,志聖工業股份有限公司,新北市,D,4,1,25.0%
447,旭大實業股份有限公司,新北市,D,1,1,100.0%
448,町洋企業股份有限公司,新北市,D,1,1,100.0%
449,聯鋼營造工程股份有限公司,高雄市,D,2,1,50.0%
450,羅技電子股份有限公司,新竹市,D,3,1,33.3%
451,盛英股份有限公司,新北市,D,1,1,100.0%
452,穎霖機械工業股份有限公司,臺南市,D,2,1,50.0%
453,忠明營造工程股份有限公司,臺北市,D,1,1,100.0%
454,中鎮科技股份有限公司,臺中市,D,1,1,100.0%
455,潤弘精密工程事業股份有限公司,臺北市,D,6,1,16.7%
456,通泰積體電路股份有限公司,新北市,D,1,1,100.0%
457,東鏘工業股份有限公司,桃園縣,D,1,1,100.0%
458,台灣氣立股份有限公司,新北市,D,2,1,50.0%
459,正隆股份有限公司大園廠,桃園縣,D,2,1,50.0%
460,台灣田中貴金屬工業股份有限公司,臺北市,D,1,1,100.0%
461,伸遠工業股份有限公司,新北市,D,1,1,100.0%
462,優群科技股份有限公司,新竹市,D,1,1,100.0%
463,長潤工業股份有限公司,高雄市,D,1,1,100.0%
464,光菱電子股份有限公司,新北市,D,1,1,100.0%
465,台灣上村股份有限公司,桃園縣,D,2,1,50.0%
466,元成工業股份有限公司第一廠,彰化縣,D,2,1,50.0%
467,恒耀工業股份有限公司,臺南市,D,8,1,12.5%
468,秀波電子股份有限公司大溪廠,桃園縣,D,1,1,100.0%
469,德謙企業股份有限公司,新竹縣,D,1,1,100.0%
470,定穎電子股份有限公司,桃園縣,D,10,1,10.0%
471,臺灣光罩股份有限公司,新竹縣,D,3,1,33.3%
472,建一強冷凍食品股份有限公司,高雄市,D,1,1,100.0%
473,鴻元電子股份有限公司,桃園縣,D,1,1,100.0%
474,復興營造股份有限公司,臺北市,D,1,1,100.0%
475,台灣半導體股份有限公司宜蘭廠,宜蘭縣,D,4,1,25.0%
476,至信實業股份有限公司,臺中市,D,1,1,100.0%
477,和寶企業股份有限公司,桃園縣,D,1,1,100.0%
478,富達運輸股份有限公司,新北市,D,1,1,100.0%
479,健合營造股份有限公司,臺南市,D,1,1,100.0%
480,利鋼機械工業股份有限公司,臺中市,D,1,1,100.0%
481,利高股份有限公司,臺北市,D,1,1,100.0%
482,南帝精密股份有限公司,臺南市,D,1,1,100.0%
483,嵩陽工業股份有限公司,彰化縣,D,1,1,100.0%
484,環球油漆股份有限公司,高雄市,D,1,1,100.0%
485,長友營造股份有限公司,桃園縣,D,1,1,100.0%
486,台灣永光化學工業股份有限公司第一廠,桃園縣,D,2,1,50.0%
487,勤發電子股份有限公司,新北市,D,1,1,100.0%
488,美磊科技股份有限公司,新竹縣,D,3,1,33.3%
489,佳益科技材料股份有限公司,臺中市,D,1,1,100.0%
490,盛詮工業股份有限公司,高雄市,D,1,1,100.0%
491,銀泰科技股份有限公司,臺中市,D,9,1,11.1%
492,敏成股份有限公司,桃園縣,D,1,1,100.0%
493,福佑電機股份有限公司,桃園縣,D,1,1,100.0%
494,矽成積體電路股份有限公司,新竹市,D,2,1,50.0%
495,永久機械工業股份有限公司,臺中市,D,1,1,100.0%
496,系通科技股份有限公司,新竹市,D,1,1,100.0%
497,西柏科技股份有限公司,新北市,D,2,1,50.0%
498,威致鋼鐵工業股份有限公司,臺南市,D,3,1,33.3%
499,晉欣營造股份有限公司,高雄市,D,1,1,100.0%
500,楊正股份有限公司,桃園縣,D,1,1,100.0%
501,英濟股份有限公司,新北市,D,2,1,50.0%
502,全磊微機電股份有限公司,新竹市,D,1,1,100.0%
503,精元電腦股份有限公司,臺中市,D,2,1,50.0%
504,富強鑫精密工業股份有限公司,臺南市,D,3,1,33.3%
505,麼利實業股份有限公司,臺南市,D,1,1,100.0%
506,基士特實業股份有限公司,臺中市,D,1,1,100.0%
507,星通資訊股份有限公司,新竹市,D,1,1,100.0%
508,台灣亞德諾半導體股份有限公司,臺北市,D,1,1,100.0%
509,全日美實業股份有限公司永安廠,新北市,D,2,1,50.0%
510,台灣塑膠工業股份有限公司新港廠,嘉義縣,D,3,1,33.3%
511,開源營造股份有限公司,高雄市,D,1,1,100.0%
512,安囗食品機械股份有限公司,臺北市,D,1,1,100.0%
513,鈶威科技股份有限公司,新北市,D,1,1,100.0%
514,中磊電子股份有限公司,臺北市,D,5,1,20.0%
515,肯尼實業有限公司,臺中市,D,1,1,100.0%
516,台灣德聯高科股份有限公司,桃園縣,D,3,1,33.3%
517,宏諦實業股份有限公司,彰化縣,D,1,1,100.0%
518,萬代福營造有限公司,新北市,D,1,1,100.0%
519,鈺鎧科技股份有限公司,臺中市,D,1,1,100.0%
520,佶鑫琺瑯股份有限公司,臺中市,D,1,1,100.0%
521,大勝飼料股份有限公司,雲林縣,D,1,1,100.0%
522,東庚企業股份有限公司,臺中市,D,2,1,50.0%
523,承信股份有限公司,南投縣,D,1,1,100.0%
524,世同電子股份有限公司,新北市,D,1,1,100.0%
525,慶盟工業股份有限公司,臺北市,D,1,1,100.0%
526,奇異亞洲醫療設備股份有限公司,臺北市,D,1,1,100.0%
527,台灣玻封電子股份有限公司,臺北市,D,1,1,100.0%
528,寶島極光股份有限公司,桃園縣,D,1,1,100.0%
529,虹堡科技股份有限公司,新北市,D,1,1,100.0%
530,東野精機股份有限公司,桃園縣,D,1,1,100.0%
531,大園汽電共生股份有限公司,桃園縣,D,1,1,100.0%
532,希旺科技股份有限公司,新竹市,D,1,1,100.0%
533,錡美精機股份有限公司,新北市,D,1,1,100.0%
534,日亞電機股份有限公司,臺北市,D,1,1,100.0%
535,德宙佑電股份有限公司,新北市,D,1,1,100.0%
536,益美化工實業股份有限公司,新竹市,D,1,1,100.0%
537,南豐工業股份有限公司,新竹縣,D,1,1,100.0%
538,嘉映工業股份有限公司,彰化縣,D,1,1,100.0%
539,台灣今品股份有限公司,新北市,D,1,1,100.0%
540,日富金屬工業有限公司,宜蘭縣,D,1,1,100.0%
541,政鈺機械股份有限公司,臺中市,D,1,1,100.0%
542,華普飛機引擎科技股份有限公司,桃園縣,D,1,1,100.0%
543,集勝端子股份有限公司,彰化縣,D,1,1,100.0%
544,南亞科技股份有限公司錦興廠,桃園縣,D,7,1,14.3%
545,亞信電子股份有限公司,新竹市,D,1,1,100.0%
546,三義化學工業股份有限公司桃園海湖廠,桃園縣,D,1,1,100.0%
547,台灣阿克蘇諾貝爾塗料股份有限公司,桃園縣,D,1,1,100.0%
548,譜榮系統科技股份有限公司,苗栗縣,D,1,1,100.0%
549,東京威力科創股份有限公司,新竹市,D,3,1,33.3%
550,日皓造紙工業股份有限公司,臺北市,D,1,1,100.0%
551,穀盛股份有限公司,臺北市,D,1,1,100.0%
552,台灣富士電子材料股份有限公司,新竹縣,D,1,1,100.0%
553,駿達汽車股份有限公司,高雄市,D,1,1,100.0%
554,台塑勝高科技股份有限公司,雲林縣,D,9,1,11.1%
555,台灣信越半導體股份有限公司,新竹縣,D,1,1,100.0%
556,松華營造有限公司,雲林縣,D,1,1,100.0%
557,香港商港龍航空有限公司台灣分公司,高雄市,D,1,1,100.0%
558,大舜鈑金股份有限公司,臺南市,D,1,1,100.0%
559,致新科技股份有限公司,新竹市,D,2,1,50.0%
560,賽諾菲安萬特股份有限公司,臺北市,D,2,1,50.0%
561,日月光半導體製造股份有限公司第五廠,高雄市,D,17,1,5.9%
562,雅織流行股份有限公司,臺北市,D,2,1,50.0%
563,崴強科技股份有限公司,新北市,D,2,1,50.0%
564,宏遠電訊股份有限公司,臺北市,D,1,1,100.0%
565,台日古河銅箔股份有限公司,雲林縣,D,2,1,50.0%
566,西盟科技有限公司,新竹市,D,1,1,100.0%
567,天瀚科技股份有限公司,新竹市,D,1,1,100.0%
568,晶積科技股份有限公司,桃園縣,D,1,1,100.0%
569,星能股份有限公司,臺北市,D,1,1,100.0%
570,云光科技股份有限公司,新竹縣,D,1,1,100.0%
571,正璿精密實業有限公司,臺中市,D,1,1,100.0%
572,弘總企業有限公司,桃園縣,D,1,1,100.0%
573,菱光科技股份有限公司,新北市,D,1,1,100.0%
574,神乎科技股份有限公司,臺北市,D,1,1,100.0%
575,台塑旭彈性纖維股份有限公司,雲林縣,D,1,1,100.0%
576,森業營造股份有限公司,臺北市,D,1,1,100.0%
577,全訊科技股份有限公司,臺南市,D,1,1,100.0%
578,鑫綠泰鑄造廠股份有限公司,臺中市,D,1,1,100.0%
579,駿明交通運輸股份有限公司,高雄市,D,1,1,100.0%
580,愛德華先進科技股份有限公司,苗栗縣,D,2,1,50.0%
581,達創科技股份有限公司,桃園縣,D,8,1,12.5%
582,漢翔瑞悠士股份有限公司,新竹市,D,1,1,100.0%
583,聯仕電子化學材料股份有限公司,臺北市,D,1,1,100.0%
584,建興電子科技股份有限公司,臺北市,D,1,1,100.0%
585,佳乳食品股份有限公司,臺北市,D,2,1,50.0%
586,清晰科技股份有限公司,新竹縣,D,1,1,100.0%
587,巨擘先進股份有限公司,苗栗縣,D,3,1,33.3%
588,雙鴻科技股份有限公司,新北市,D,1,1,100.0%
589,振順豐電子股份有限公司,桃園縣,D,1,1,100.0%
590,亞東預拌混凝土股份有限公司台中廠,臺中市,D,1,1,100.0%
591,伍氏科技股份有限公司,臺北市,D,1,1,100.0%
592,長裕欣業股份有限公司,新北市,D,1,1,100.0%
593,光代冷藏食品工業有限公司,臺南市,D,1,1,100.0%
594,貝爾尼尼有限公司,新北市,D,1,1,100.0%
595,誠加科技股份有限公司,新竹市,D,1,1,100.0%
596,州巧科技股份有限公司,新竹縣,D,3,1,33.3%
597,新揚科技股份有限公司,高雄市,D,1,1,100.0%
598,熱映光電股份有限公司,新竹市,D,1,1,100.0%
599,長榮鋼鐵股份有限公司新營廠,臺南市,D,3,1,33.3%
600,台灣杜邦股份有限公司觀音廠,桃園縣,D,2,1,50.0%
601,環天衛星科技股份有限公司,新北市,D,1,1,100.0%
602,巨鎵科技股份有限公司,桃園縣,D,1,1,100.0%
603,誼虹科技股份有限公司,新竹縣,D,1,1,100.0%
604,其陽科技股份有限公司,新北市,D,1,1,100.0%
605,華亞汽電股份有限公司,臺北市,D,1,1,100.0%
606,瑪帕精密刀具系統股份有限公司,臺南市,D,1,1,100.0%
607,上大嘉實業股份有限公司,臺中市,D,1,1,100.0%
608,富晶通科技股份有限公司,桃園縣,D,2,1,50.0%
609,勝德國際研發股份有限公司,新北市,D,1,1,100.0%
610,雲巖科技股份有限公司,新北市,D,1,1,100.0%
611,建興電子科技股份有限公司園區分公司,新竹縣,D,4,1,25.0%
612,光峰科技股份有限公司,新竹市,D,1,1,100.0%
613,彩之坊科技股份有限公司,新北市,D,1,1,100.0%
614,永嘉興股份有限公司,高雄市,D,1,1,100.0%
615,迎輝科技股份有限公司,臺南市,D,4,1,25.0%
616,亞太優勢微系統股份有限公司,新竹縣,D,3,1,33.3%
617,台灣碩網網路娛樂股份有限公司,臺北市,D,1,1,100.0%
618,絡達科技股份有限公司,新竹市,D,1,1,100.0%
619,台灣佩克科技股份有限公司,桃園縣,D,1,1,100.0%
620,協泰國際股份有限公司,臺北市,D,1,1,100.0%
621,精拓科技股份有限公司,新竹縣,D,1,1,100.0%
622,碩陽電機股份有限公司,桃園縣,D,1,1,100.0%
623,台灣苯乙烯工業股份有限公司高雄廠,高雄市,D,1,1,100.0%
624,頂正科技股份有限公司,臺南市,D,1,1,100.0%
625,佰事達物流股份有限公司,桃園縣,D,2,1,50.0%
626,宏森光電科技股份有限公司,新竹縣,D,1,1,100.0%
627,日商前田營造股份有限公司台灣分公司,臺北市,D,2,1,50.0%
628,百泰齊股份有限公司,新北市,D,1,1,100.0%
629,弘真科技股份有限公司,新竹縣,D,1,1,100.0%
630,聖釭有限公司,臺南市,D,1,1,100.0%
631,世鴻食品股份有限公司,臺南市,D,1,1,100.0%
632,智英科技股份有限公司,新北市,D,1,1,100.0%
633,四維精密材料股份有限公司,新北市,D,4,1,25.0%
634,摩太科技股份有限公司,桃園縣,D,1,1,100.0%
635,錄森科技股份有限公司,新北市,D,1,1,100.0%
636,凱聖工業股份有限公司,彰化縣,D,1,1,100.0%
637,國碩科技工業股份有限公司,新竹縣,D,7,1,14.3%
638,第一化粧品廠股份有限公司,桃園縣,D,1,1,100.0%
639,力銘科技股份有限公司,新竹縣,D,1,1,100.0%
640,宸鴻光電科技股份有限公司,臺北市,D,2,1,50.0%
641,升協工業股份有限公司,臺中市,D,1,1,100.0%
642,台灣豪雅光電股份有限公司,苗栗縣,D,1,1,100.0%
643,日福精工股份有限公司,桃園縣,D,1,1,100.0%
644,美科樂電子股份有限公司,新竹縣,D,1,1,100.0%
645,葳天科技股份有限公司,桃園縣,D,1,1,100.0%
646,太瀚科技股份有限公司,新竹市,D,1,1,100.0%
647,優貝克科技股份有限公司南科分公司,臺南市,D,1,1,100.0%
648,台灣明尼蘇達光電股份有限公司,臺南市,D,1,1,100.0%
649,台灣捷時雅邁科股份有限公司,雲林縣,D,1,1,100.0%
650,唐振工業有限公司,臺中市,D,1,1,100.0%
651,敦南科技股份有限公司新竹分公司,新竹市,D,3,1,33.3%
652,日紳精密機械股份有限公司,臺中市,D,1,1,100.0%
653,奧璐佳瑙科技股份有限公司,新竹市,D,1,1,100.0%
654,益暐工業有限公司,臺中市,D,1,1,100.0%
655,住華科技股份有限公司新竹分公司,新竹市,D,1,1,100.0%
656,富元精密鍍膜股份有限公司,桃園縣,D,3,1,33.3%
657,特一科技有限公司,臺北市,D,1,1,100.0%
658,力智電子股份有限公司,新竹縣,D,2,1,50.0%
659,詠先股份有限公司,臺南市,D,1,1,100.0%
660,香港商瑞鴻模具有限公司台灣分公司,桃園縣,D,1,1,100.0%
661,立行國際通運股份有限公司,臺北市,D,1,1,100.0%
662,立綸機械工程有限公司,高雄市,D,1,1,100.0%
663,光鋐科技股份有限公司,臺南市,D,4,1,25.0%
664,禾翰國際股份有限公司,臺北市,D,1,1,100.0%
665,升達營造股份有限公司,臺北市,D,1,1,100.0%
666,達興材料股份有限公司,臺中市,D,2,1,50.0%
667,慶云事業股份有限公司,苗栗縣,D,1,1,100.0%
668,超淨精密科技股份有限公司,臺南市,D,1,1,100.0%
669,金震宇股份有限公司,臺北市,D,1,1,100.0%
670,新輝光電股份有限公司,苗栗縣,D,1,1,100.0%
671,香港商旭磐電子股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
672,中華電信股份有限公司企業客戶分公司,臺北市,D,3,1,33.3%
673,頂響能多潔股份有限公司,臺北市,D,1,1,100.0%
674,德川機械股份有限公司,臺中市,D,1,1,100.0%
675,晶測電子股份有限公司,桃園縣,D,2,1,50.0%
676,正裕科技工程股份有限公司,臺北市,D,1,1,100.0%
677,沃亞科技股份有限公司,新竹市,D,1,1,100.0%
678,和齊科技股份有限公司,桃園縣,D,1,1,100.0%
679,華旭環能股份有限公司,桃園縣,D,1,1,100.0%
680,大同大隈股份有限公司三峽廠,新北市,D,1,1,100.0%
681,太極能源科技股份有限公司,臺北市,D,4,1,25.0%
682,綠點高新科技股份有限公司捷普設計服務分公司,臺北市,D,1,1,100.0%
683,新科光電材料股份有限公司,臺北市,D,3,1,33.3%
684,良冠生化科技有限公司,臺中市,D,1,1,100.0%
685,大亞聯合工程股份有限公司,臺南市,D,1,1,100.0%
686,華德光電材料科技股份有限公司,臺北市,D,1,1,100.0%
687,昱晶能源科技股份有限公司台北分公司,臺北市,D,7,1,14.3%
688,先鋒材料科技股份有限公司,新北市,D,1,1,100.0%
689,億鴻系統科技股份有限公司,臺北市,D,1,1,100.0%
690,亘隆國際精機股份有限公司,臺中市,D,1,1,100.0%
691,旭陽國際精機股份有限公司,臺中市,D,2,1,50.0%
692,晶兆成科技股份有限公司,新竹縣,D,1,1,100.0%
693,亞東預拌混凝土股份有限公司桃園廠,桃園縣,D,1,1,100.0%
694,祥泰保全股份有限公司,臺北市,D,1,1,100.0%
695,碩禾電子材料股份有限公司,新竹縣,D,1,1,100.0%
696,光明海運股份有限公司,臺北市,D,1,1,100.0%
697,兆邦光電股份有限公司,桃園縣,D,1,1,100.0%
698,大愛感恩科技股份有限公司,臺北市,D,1,1,100.0%
699,台塑長園能源科技股份有限公司,臺北市,D,1,1,100.0%
700,特力屋室內裝修設計股份有限公司,臺北市,D,2,1,50.0%
701,基因國際生醫股份有限公司,臺北市,D,2,1,50.0%
702,福聚太陽能股份有限公司屏東分公司,屏東縣,D,3,1,33.3%
703,鴻錡興業股份有限公司,嘉義縣,D,1,1,100.0%
704,長利科技股份有限公司,臺南市,D,1,1,100.0%
705,美商達美航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
706,鴻測科技股份有限公司,新竹縣,D,1,1,100.0%
707,晨豐光電股份有限公司,臺中市,D,2,1,50.0%
708,崴方科技股份有限公司,新北市,D,1,1,100.0%
709,長華科技股份有限公司,高雄市,D,1,1,100.0%
710,傑聖科技股份有限公司,臺南市,D,2,1,50.0%
711,同欣電子工業股份有限公司中壢廠,桃園縣,D,4,1,25.0%
712,元晶太陽能科技股份有限公司,臺北市,D,5,1,20.0%
713,長泓能源科技股份有限公司,臺中市,D,1,1,100.0%
714,桃園大眾捷運股份有限公司,桃園縣,D,2,1,50.0%
715,大青節能科技股份有限公司,臺中市,D,1,1,100.0%
716,光寶動力儲能科技股份有限公司,臺北市,D,1,1,100.0%
717,參聯國際股份有限公司,臺中市,D,1,1,100.0%
718,能晶科技股份有限公司,新竹市,D,1,1,100.0%
719,鼎興耐火材料有限公司,高雄市,D,1,1,100.0%
720,運達航運股份有限公司,臺北市,D,1,1,100.0%
721,凌昇能源科技股份有限公司,桃園縣,D,1,1,100.0%
722,台灣旭硝子電子股份有限公司中壢分公司,桃園縣,D,1,1,100.0%
723,日冠金屬股份有限公司,臺北市,D,1,1,100.0%
724,香港商世界健身事業有限公司忠孝分公司,臺北市,D,1,1,100.0%
725,台灣豪威光電科技股份有限公司,新竹市,D,1,1,100.0%
726,台積太陽能股份有限公司,臺中市,D,2,1,50.0%
727,坤大科技股份有限公司,新竹市,D,1,1,100.0%
728,芙瑞始達烘焙股份有限公司,彰化縣,D,1,1,100.0%
729,群登電子股份有限公司,新竹市,D,1,1,100.0%
730,亞太船舶股份有限公司,臺北市,D,1,1,100.0%
731,伊日股份有限公司,臺北市,D,1,1,100.0%
732,璨圓光電股份有限公司平鎮廠,桃園縣,D,1,1,100.0%
733,聚晶半導體股份有限公司,新竹市,D,1,1,100.0%
734,荷蘭商瑞力登國際有限公司台灣分公司,新北市,D,1,1,100.0%
735,薩摩亞商巧詣有限公司台灣分公司,新北市,D,1,1,100.0%
736,中央再保險股份有限公司,臺北市,D,1,1,100.0%
737,台灣三菱商事股份有限公司,臺北市,D,1,1,100.0%
738,台灣干那股份有限公司,臺北市,D,1,1,100.0%
739,美商美國銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
740,中國電視事業股份有限公司,臺北市,D,4,1,25.0%
741,台灣伊藤忠股份有限公司,臺北市,D,1,1,100.0%
742,台灣國際標準電子股份有限公司,臺北市,D,2,1,50.0%
743,欣隆天然氣股份有限公司,基隆市,D,1,1,100.0%
744,台灣住友商事股份有限公司,臺北市,D,1,1,100.0%
745,伊克國際股份有限公司,臺北市,D,1,1,100.0%
746,日立先端科技股份有限公司,臺北市,D,1,1,100.0%
747,國泰世華商業銀行股份有限公司,臺北市,D,26,1,3.8%
748,六福開發股份有限公司台北分公司,臺北市,D,2,1,50.0%
749,康福旅行社股份有限公司,臺北市,D,4,1,25.0%
750,奇哥股份有限公司,臺北市,D,3,1,33.3%
751,立通股份有限公司,臺北市,D,1,1,100.0%
752,川方企業股份有限公司,臺北市,D,1,1,100.0%
753,嘉儀企業股份有限公司,臺北市,D,2,1,50.0%
754,六福開發股份有限公司,新竹縣,D,10,1,10.0%
755,助群營造股份有限公司,臺北市,D,1,1,100.0%
756,西北食品工業股份有限公司,新北市,D,2,1,50.0%
757,永準貿易股份有限公司,臺北市,D,1,1,100.0%
758,台灣港建股份有限公司,桃園縣,D,1,1,100.0%
759,台灣東芝電子股份有限公司,臺北市,D,1,1,100.0%
760,安東貿易股份有限公司,臺北市,D,1,1,100.0%
761,友興儀器股份有限公司,臺北市,D,1,1,100.0%
762,攝陽企業股份有限公司,新北市,D,1,1,100.0%
763,達盛機械工程股份有限公司,新竹市,D,1,1,100.0%
764,中興測量有限公司,臺中市,D,1,1,100.0%
765,凱安藥業股份有限公司,臺北市,D,1,1,100.0%
766,威光自動化科技股份有限公司,新竹市,D,1,1,100.0%
767,美商英特格有限公司台灣分公司,新竹市,D,1,1,100.0%
768,麥肯廣告股份有限公司,臺北市,D,1,1,100.0%
769,鴻池實業股份有限公司,臺南市,D,1,1,100.0%
770,興慶貿易股份有限公司,臺南市,D,1,1,100.0%
771,台灣三菱電機股份有限公司,臺北市,D,1,1,100.0%
772,聖暉工程科技股份有限公司,臺中市,D,3,1,33.3%
773,湳開股份有限公司,臺北市,D,1,1,100.0%
774,家榮股份有限公司,臺北市,D,1,1,100.0%
775,興農育樂股份有限公司,臺中市,D,1,1,100.0%
776,固昌通訊股份有限公司,臺北市,D,1,1,100.0%
777,瑞士商愛爾康大藥廠股份有限公司台灣分公司,新北市,D,1,1,100.0%
778,博士倫股份有限公司,臺北市,D,1,1,100.0%
779,台灣優生股份有限公司,臺北市,D,1,1,100.0%
780,禾伸堂企業股份有限公司,臺北市,D,9,1,11.1%
781,台灣歐力士股份有限公司,臺北市,D,1,1,100.0%
782,康大資訊股份有限公司,臺北市,D,2,1,50.0%
783,臺灣丹馬士環球物流股份有限公司,臺北市,D,1,1,100.0%
784,遠揚營造工程股份有限公司,臺北市,D,5,1,20.0%
785,志邦企業股份有限公司,臺北市,D,1,1,100.0%
786,復盛精密工業股份有限公司,新竹縣,D,5,1,20.0%
787,泰安產物保險股份有限公司台中分公司,臺中市,D,1,1,100.0%
788,美商摩根大通銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
789,台芝國際股份有限公司,臺北市,D,1,1,100.0%
790,世暘工廠產業股份有限公司,高雄市,D,1,1,100.0%
791,協祐股份有限公司,桃園縣,D,1,1,100.0%
792,老圃造園工程股份有限公司,臺北市,D,1,1,100.0%
793,海韻電子工業股份有限公司,臺北市,D,1,1,100.0%
794,台灣美聲企業股份有限公司,臺北市,D,1,1,100.0%
795,台灣愛普生科技股份有限公司,臺北市,D,1,1,100.0%
796,金石堂圖書股份有限公司,臺北市,D,5,1,20.0%
797,敏通企業股份有限公司,新北市,D,1,1,100.0%
798,淇譽電子科技股份有限公司,新北市,D,1,1,100.0%
799,美商達信保險經紀人股份有限公司台灣分公司,臺北市,D,1,1,100.0%
800,日商三共生興股份有限公司台北分公司,臺北市,D,1,1,100.0%
801,創技工業股份有限公司,新竹縣,D,1,1,100.0%
802,晉倫科技股份有限公司,桃園縣,D,1,1,100.0%
803,兆豐國際證券投資信託股份有限公司,臺北市,D,1,1,100.0%
804,冠股份有限公司,臺北市,D,1,1,100.0%
805,吳氏皮飾有限公司,臺北市,D,1,1,100.0%
806,南訊企業股份有限公司,臺北市,D,1,1,100.0%
807,祥圃實業股份有限公司,臺北市,D,1,1,100.0%
808,殷富資訊股份有限公司,臺北市,D,1,1,100.0%
809,美商貝克曼庫爾特有限公司台灣分公司,臺北市,D,1,1,100.0%
810,巨唐股份有限公司,新北市,D,1,1,100.0%
811,和訊股份有限公司,新北市,D,1,1,100.0%
812,華岡船務股份有限公司,臺北市,D,1,1,100.0%
813,法商法國巴黎銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
814,益富實業股份有限公司,臺北市,D,1,1,100.0%
815,立鼎工程有限公司,臺北市,D,1,1,100.0%
816,昆言企業股份有限公司,臺北市,D,1,1,100.0%
817,豪門彩色印刷事業股份有限公司,新竹縣,D,2,1,50.0%
818,崇貿科技股份有限公司,新北市,D,1,1,100.0%
819,綠邦實業室內裝修有限公司,臺北市,D,1,1,100.0%
820,冠德建設股份有限公司,臺北市,D,1,1,100.0%
821,洋銘科技股份有限公司,新北市,D,1,1,100.0%
822,昌一汽車股份有限公司,彰化縣,D,1,1,100.0%
823,尚立股份有限公司,臺北市,D,1,1,100.0%
824,九連環境開發股份有限公司,臺北市,D,1,1,100.0%
825,德勝科技股份有限公司,臺北市,D,1,1,100.0%
826,台灣羅門哈斯電子材料股份有限公司,桃園縣,D,1,1,100.0%
827,台灣固而美工業股份有限公司,臺北市,D,1,1,100.0%
828,元利儀器股份有限公司,臺北市,D,1,1,100.0%
829,瓊安開發股份有限公司,臺北市,D,1,1,100.0%
830,福桑聯合企業股份有限公司,臺北市,D,1,1,100.0%
831,振遠科技股份有限公司,臺北市,D,1,1,100.0%
832,合訊科技股份有限公司,臺北市,D,1,1,100.0%
833,映畫傳播事業股份有限公司,臺北市,D,1,1,100.0%
834,倚天資訊股份有限公司,臺北市,D,1,1,100.0%
835,美商泰瑞達股份有限公司台灣分公司,新竹縣,D,1,1,100.0%
836,有德機器股份有限公司,臺北市,D,1,1,100.0%
837,弘訊科技股份有限公司,新北市,D,1,1,100.0%
838,元茂國際企業股份有限公司,臺北市,D,1,1,100.0%
839,百總工程股份有限公司,高雄市,D,2,1,50.0%
840,尚磊科技股份有限公司,臺北市,D,1,1,100.0%
841,勤眾興業股份有限公司,桃園縣,D,1,1,100.0%
842,台灣威騰電子股份有限公司,臺北市,D,1,1,100.0%
843,永豐餘消費品實業股份有限公司,臺北市,D,2,1,50.0%
844,三阪實業股份有限公司,臺北市,D,1,1,100.0%
845,奧美促動行銷股份有限公司,臺北市,D,1,1,100.0%
846,華泓國際運輸股份有限公司,臺北市,D,1,1,100.0%
847,香港商利邦零售有限公司台灣分公司,臺北市,D,1,1,100.0%
848,錢蔚企業股份有限公司,桃園縣,D,1,1,100.0%
849,雅士晶業股份有限公司,臺北市,D,1,1,100.0%
850,艾波比股份有限公司,臺北市,D,3,1,33.3%
851,克瑞格有限公司,臺北市,D,1,1,100.0%
852,台驊國際股份有限公司,臺北市,D,1,1,100.0%
853,羅姆半導體股份有限公司,臺北市,D,1,1,100.0%
854,台灣樂金電器股份有限公司,臺北市,D,2,1,50.0%
855,駱鈴工程顧問股份有限公司,臺北市,D,1,1,100.0%
856,波利實業股份有限公司,桃園縣,D,1,1,100.0%
857,台灣三住股份有限公司,臺北市,D,1,1,100.0%
858,明曜百貨股份有限公司,臺北市,D,1,1,100.0%
859,桃美股份有限公司,臺北市,D,1,1,100.0%
860,蔚華科技股份有限公司,新竹市,D,1,1,100.0%
861,新鑫股份有限公司,臺北市,D,1,1,100.0%
