序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
426,麗儀服飾實業股份有限公司,新北市,D,1,1,100.0%
427,建名精密企業股份有限公司,桃園縣,D,1,1,100.0%
428,南亞塑膠工業股份有限公司錦興廠,桃園縣,D,4,1,25.0%
429,台灣百和工業股份有限公司,彰化縣,D,6,1,16.7%
430,協欣電子工業股份有限公司,桃園縣,D,1,1,100.0%
431,益華電腦科技股份有限公司,新竹市,D,1,1,100.0%
432,磐昌科技企業股份有限公司,臺北市,D,1,1,100.0%
433,倍利開發股份有限公司,彰化縣,D,1,1,100.0%
434,旭大實業股份有限公司,新北市,D,1,1,100.0%
435,町洋企業股份有限公司,新北市,D,1,1,100.0%
436,聯鋼營造工程股份有限公司,高雄市,D,2,1,50.0%
437,詮欣股份有限公司,新北市,D,1,1,100.0%
438,美輝企業股份有限公司,臺南市,D,1,1,100.0%
439,潭子精密機械股份有限公司,臺中市,D,1,1,100.0%
440,忠明營造工程股份有限公司,臺北市,D,1,1,100.0%
441,潤弘精密工程事業股份有限公司,臺北市,D,6,1,16.7%
442,保聯企業股份有限公司,臺中市,D,1,1,100.0%
443,東鏘工業股份有限公司,桃園縣,D,1,1,100.0%
444,正隆股份有限公司大園廠,桃園縣,D,2,1,50.0%
445,台灣田中貴金屬工業股份有限公司,臺北市,D,1,1,100.0%
446,伸遠工業股份有限公司,新北市,D,1,1,100.0%
447,優群科技股份有限公司,新竹市,D,1,1,100.0%
448,長潤工業股份有限公司,高雄市,D,1,1,100.0%
449,光菱電子股份有限公司,新北市,D,1,1,100.0%
450,環麒鋼鋁合金股份有限公司,臺南市,D,1,1,100.0%
451,映瑞工業股份有限公司,高雄市,D,1,1,100.0%
452,眾鼎橡膠工業股份有限公司,新北市,D,1,1,100.0%
453,台灣上村股份有限公司,桃園縣,D,2,1,50.0%
454,亞迪電機工業股份有限公司,新北市,D,1,1,100.0%
455,優志旺股份有限公司,臺北市,D,1,1,100.0%
456,金頓科技股份有限公司,新北市,D,1,1,100.0%
457,德謙企業股份有限公司,新竹縣,D,1,1,100.0%
458,臺灣光罩股份有限公司,新竹縣,D,3,1,33.3%
459,建一強冷凍食品股份有限公司,高雄市,D,1,1,100.0%
460,至信實業股份有限公司,臺中市,D,1,1,100.0%
461,樂榮工業股份有限公司,臺北市,D,2,1,50.0%
462,和寶企業股份有限公司,桃園縣,D,1,1,100.0%
463,利鋼機械工業股份有限公司,臺中市,D,1,1,100.0%
464,利高股份有限公司,臺北市,D,1,1,100.0%
465,東纖精密工業股份有限公司,臺北市,D,1,1,100.0%
466,無敵科技股份有限公司,臺北市,D,3,1,33.3%
467,南帝精密股份有限公司,臺南市,D,1,1,100.0%
468,瑞昱半導體股份有限公司,新竹縣,D,19,1,5.3%
469,亞旭電腦股份有限公司,新北市,D,11,1,9.1%
470,青輔實業股份有限公司,臺中市,D,1,1,100.0%
471,環球油漆股份有限公司,高雄市,D,1,1,100.0%
472,長友營造股份有限公司,桃園縣,D,1,1,100.0%
473,台灣永光化學工業股份有限公司第一廠,桃園縣,D,2,1,50.0%
474,勤發電子股份有限公司,新北市,D,1,1,100.0%
475,美磊科技股份有限公司,新竹縣,D,3,1,33.3%
476,富相科技股份有限公司,臺北市,D,1,1,100.0%
477,福佑電機股份有限公司,桃園縣,D,1,1,100.0%
478,德麥食品股份有限公司,臺北市,D,2,1,50.0%
479,凱喬線路股份有限公司,桃園縣,D,2,1,50.0%
480,伸豪機械工程股份有限公司,雲林縣,D,1,1,100.0%
481,系通科技股份有限公司,新竹市,D,1,1,100.0%
482,西柏科技股份有限公司,新北市,D,2,1,50.0%
483,晉欣營造股份有限公司,高雄市,D,1,1,100.0%
484,楊正股份有限公司,桃園縣,D,1,1,100.0%
485,英濟股份有限公司,新北市,D,2,1,50.0%
486,國登營造股份有限公司,高雄市,D,2,1,50.0%
487,精元電腦股份有限公司,臺中市,D,2,1,50.0%
488,星通資訊股份有限公司,新竹市,D,1,1,100.0%
489,自然興電通科技股份有限公司,桃園縣,D,1,1,100.0%
490,台灣亞德諾半導體股份有限公司,臺北市,D,1,1,100.0%
491,全日美實業股份有限公司永安廠,高雄市,D,2,1,50.0%
492,開源營造股份有限公司,高雄市,D,1,1,100.0%
493,安囗食品機械股份有限公司,臺北市,D,1,1,100.0%
494,新普科技股份有限公司,新竹縣,D,5,1,20.0%
495,菁華工業股份有限公司,臺北市,D,1,1,100.0%
496,中磊電子股份有限公司,臺北市,D,4,1,25.0%
497,元際股份有限公司,高雄市,D,1,1,100.0%
498,台灣德聯高科股份有限公司,桃園縣,D,3,1,33.3%
499,鈺鎧科技股份有限公司,臺中市,D,1,1,100.0%
500,佶鑫琺瑯股份有限公司,臺中市,D,1,1,100.0%
501,東庚企業股份有限公司,臺中市,D,2,1,50.0%
502,慶盟工業股份有限公司,臺北市,D,1,1,100.0%
503,奇異亞洲醫療設備股份有限公司,臺北市,D,1,1,100.0%
504,太乙精密股份有限公司,新北市,D,1,1,100.0%
505,寶島極光股份有限公司,桃園縣,D,1,1,100.0%
506,虹堡科技股份有限公司,新北市,D,1,1,100.0%
507,華新麗華股份有限公司鹽水廠,臺南市,D,10,1,10.0%
508,東野精機股份有限公司,桃園縣,D,1,1,100.0%
509,大園汽電共生股份有限公司,桃園縣,D,1,1,100.0%
510,希旺科技股份有限公司,新竹市,D,1,1,100.0%
511,日亞電機股份有限公司,臺北市,D,1,1,100.0%
512,德宙佑電股份有限公司,新北市,D,1,1,100.0%
513,義隆電子股份有限公司,新竹縣,D,6,1,16.7%
514,威迅科技股份有限公司,新北市,D,1,1,100.0%
515,旺詮股份有限公司,高雄市,D,3,1,33.3%
516,華普飛機引擎科技股份有限公司,桃園縣,D,1,1,100.0%
517,林朋科技股份有限公司,臺中市,D,1,1,100.0%
518,台灣中瑞國際企業股份有限公司,新北市,D,1,1,100.0%
519,台灣普利司通股份有限公司,新竹縣,D,7,1,14.3%
520,集勝端子股份有限公司,彰化縣,D,1,1,100.0%
521,亞信電子股份有限公司,新竹市,D,1,1,100.0%
522,台灣阿克蘇諾貝爾塗料股份有限公司,桃園縣,D,1,1,100.0%
523,譜榮系統科技股份有限公司,苗栗縣,D,1,1,100.0%
524,敬東科技股份有限公司,臺中市,D,1,1,100.0%
525,日皓造紙工業股份有限公司,臺北市,D,1,1,100.0%
526,穀盛股份有限公司,臺北市,D,1,1,100.0%
527,駿達汽車股份有限公司,高雄市,D,1,1,100.0%
528,台塑勝高科技股份有限公司,雲林縣,D,8,1,12.5%
529,台灣信越半導體股份有限公司,新竹縣,D,1,1,100.0%
530,立可生有限公司,桃園縣,D,1,1,100.0%
531,英利生股份有限公司,臺北市,D,3,1,33.3%
532,卡夫食品股份有限公司,臺北市,D,1,1,100.0%
533,盟鑫工業股份有限公司,臺中市,D,2,1,50.0%
534,香港商港龍航空有限公司台灣分公司,高雄市,D,1,1,100.0%
535,大舜鈑金股份有限公司,臺南市,D,1,1,100.0%
536,致新科技股份有限公司,新竹市,D,2,1,50.0%
537,禎佶祥實業股份有限公司,臺中市,D,1,1,100.0%
538,雅織流行股份有限公司,臺北市,D,2,1,50.0%
539,昇陽國際半導體股份有限公司,新竹市,D,3,1,33.3%
540,宏遠電訊股份有限公司,臺北市,D,1,1,100.0%
541,晶積科技股份有限公司,桃園縣,D,1,1,100.0%
542,星能股份有限公司,臺北市,D,1,1,100.0%
543,晶采光電科技股份有限公司,新北市,D,1,1,100.0%
544,云光科技股份有限公司,新竹縣,D,1,1,100.0%
545,正璿精密實業有限公司,臺中市,D,1,1,100.0%
546,東捷科技股份有限公司,臺南市,D,3,1,33.3%
547,弘總企業有限公司,桃園縣,D,1,1,100.0%
548,微程式資訊股份有限公司,臺中市,D,1,1,100.0%
549,菱光科技股份有限公司,新北市,D,1,1,100.0%
550,神乎科技股份有限公司,臺北市,D,1,1,100.0%
551,創視紀科技股份有限公司,新北市,D,1,1,100.0%
552,淳梓股份有限公司,臺中市,D,1,1,100.0%
553,台塑旭彈性纖維股份有限公司,雲林縣,D,1,1,100.0%
554,森業營造股份有限公司,臺北市,D,1,1,100.0%
555,全訊科技股份有限公司,臺南市,D,1,1,100.0%
556,鑫綠泰鑄造廠股份有限公司,臺中市,D,1,1,100.0%
557,駿明交通運輸股份有限公司,高雄市,D,1,1,100.0%
558,國巨股份有限公司大發廠,新北市,D,5,1,20.0%
559,如記食品有限公司,高雄市,D,2,1,50.0%
560,達創科技股份有限公司,桃園縣,D,8,1,12.5%
561,漢翔瑞悠士股份有限公司,新竹市,D,1,1,100.0%
562,聯仕電子化學材料股份有限公司,臺北市,D,1,1,100.0%
563,榮眾科技股份有限公司,臺南市,D,2,1,50.0%
564,佳乳食品股份有限公司,臺北市,D,2,1,50.0%
565,艾克爾先進科技股份有限公司,新竹縣,D,3,1,33.3%
566,巨擘先進股份有限公司,苗栗縣,D,3,1,33.3%
567,愛樹科技股份有限公司,新北市,D,1,1,100.0%
568,富創得科技股份有限公司,新北市,D,1,1,100.0%
569,正太科技股份有限公司,桃園縣,D,1,1,100.0%
570,振順豐電子股份有限公司,桃園縣,D,1,1,100.0%
571,億達薄膜股份有限公司,桃園縣,D,1,1,100.0%
572,宇環科技股份有限公司,桃園縣,D,2,1,50.0%
573,亞東預拌混凝土股份有限公司台中廠,臺中市,D,1,1,100.0%
574,伍氏科技股份有限公司,臺北市,D,1,1,100.0%
575,長裕欣業股份有限公司,新北市,D,1,1,100.0%
576,貝爾尼尼有限公司,新北市,D,1,1,100.0%
577,辰揮企業有限公司,彰化縣,D,1,1,100.0%
578,新揚科技股份有限公司,高雄市,D,1,1,100.0%
579,旭磊科技股份有限公司,新竹縣,D,1,1,100.0%
580,熱映光電股份有限公司,新竹市,D,1,1,100.0%
581,長榮鋼鐵股份有限公司新營廠,臺南市,D,3,1,33.3%
582,台灣杜邦股份有限公司觀音廠,桃園縣,D,2,1,50.0%
583,環天衛星科技股份有限公司,新北市,D,1,1,100.0%
584,巨鎵科技股份有限公司,桃園縣,D,1,1,100.0%
585,誼虹科技股份有限公司,新竹縣,D,1,1,100.0%
586,上品綜合工業股份有限公司彰濱廠,彰化縣,D,1,1,100.0%
587,其陽科技股份有限公司,新北市,D,1,1,100.0%
588,華亞汽電股份有限公司,臺北市,D,1,1,100.0%
589,瑪帕精密刀具系統股份有限公司,臺南市,D,1,1,100.0%
590,聯鈞光電股份有限公司,新北市,D,4,1,25.0%
591,富晶通科技股份有限公司,桃園縣,D,2,1,50.0%
592,勝德國際研發股份有限公司,新北市,D,1,1,100.0%
593,茂迪股份有限公司園區分公司,臺南市,D,28,1,3.6%
594,建興電子科技股份有限公司園區分公司,新竹縣,D,4,1,25.0%
595,永嘉興股份有限公司,高雄市,D,1,1,100.0%
596,迎輝科技股份有限公司,臺南市,D,4,1,25.0%
597,台灣碩網網路娛樂股份有限公司,臺北市,D,1,1,100.0%
598,台灣佩克科技股份有限公司,桃園縣,D,1,1,100.0%
599,閎暉實業股份有限公司,新北市,D,6,1,16.7%
600,協泰國際股份有限公司,臺北市,D,1,1,100.0%
601,精拓科技股份有限公司,新竹縣,D,1,1,100.0%
602,台灣苯乙烯工業股份有限公司高雄廠,高雄市,D,1,1,100.0%
603,頂正科技股份有限公司,臺南市,D,1,1,100.0%
604,宏森光電科技股份有限公司,新竹縣,D,1,1,100.0%
605,日商前田營造股份有限公司台灣分公司,臺北市,D,2,1,50.0%
606,律勁精密股份有限公司,臺中市,D,1,1,100.0%
607,弘真科技股份有限公司,新竹縣,D,1,1,100.0%
608,世鴻食品股份有限公司,臺南市,D,1,1,100.0%
609,智英科技股份有限公司,新北市,D,1,1,100.0%
610,四維精密材料股份有限公司,新北市,D,4,1,25.0%
611,聖藍科技股份有限公司,臺北市,D,1,1,100.0%
612,鎧暘科技股份有限公司,苗栗縣,D,1,1,100.0%
613,碩達科技股份有限公司,苗栗縣,D,3,1,33.3%
614,台塑生醫科技股份有限公司,臺北市,D,2,1,50.0%
615,力銘科技股份有限公司,新竹縣,D,1,1,100.0%
616,宸鴻光電科技股份有限公司,臺北市,D,2,1,50.0%
617,恩茂科技股份有限公司,桃園縣,D,3,1,33.3%
618,台灣豪雅光電股份有限公司,苗栗縣,D,1,1,100.0%
619,美科樂電子股份有限公司,新竹縣,D,1,1,100.0%
620,葳天科技股份有限公司,桃園縣,D,1,1,100.0%
621,常廣股份有限公司,臺中市,D,1,1,100.0%
622,優貝克科技股份有限公司南科分公司,臺南市,D,1,1,100.0%
623,台灣明尼蘇達光電股份有限公司,臺南市,D,1,1,100.0%
624,高群鈑金科技股份有限公司,臺南市,D,1,1,100.0%
625,台灣捷時雅邁科股份有限公司,雲林縣,D,1,1,100.0%
626,銓泰動力科技股份有限公司,臺南市,D,1,1,100.0%
627,敦南科技股份有限公司新竹分公司,新竹市,D,3,1,33.3%
628,日紳精密機械股份有限公司,臺中市,D,1,1,100.0%
629,北儒精密股份有限公司,臺南市,D,2,1,50.0%
630,盈嘉科技股份有限公司,新北市,D,1,1,100.0%
631,住華科技股份有限公司新竹分公司,新竹市,D,1,1,100.0%
632,富元精密鍍膜股份有限公司,桃園縣,D,3,1,33.3%
633,特一科技有限公司,臺北市,D,1,1,100.0%
634,實盈光電股份有限公司,新北市,D,1,1,100.0%
635,力智電子股份有限公司,新竹縣,D,2,1,50.0%
636,詠先股份有限公司,臺南市,D,1,1,100.0%
637,香港商瑞鴻模具有限公司台灣分公司,桃園縣,D,1,1,100.0%
638,日月光半導體製造股份有限公司中壢分公司封測四廠,桃園縣,D,17,1,5.9%
639,登康科技有限公司,新北市,D,1,1,100.0%
640,禾翰國際股份有限公司,臺北市,D,1,1,100.0%
641,升達營造股份有限公司,臺北市,D,1,1,100.0%
642,達興材料股份有限公司,臺中市,D,2,1,50.0%
643,慶云事業股份有限公司,苗栗縣,D,1,1,100.0%
644,多元精密工業股份有限公司,桃園縣,D,1,1,100.0%
645,偉銘木業有限公司,屏東縣,D,1,1,100.0%
646,新輝光電股份有限公司,苗栗縣,D,1,1,100.0%
647,香港商旭磐電子股份有限公司台灣分公司,桃園縣,D,1,1,100.0%
648,謙華科技股份有限公司,新竹市,D,1,1,100.0%
649,中華電信股份有限公司企業客戶分公司,臺北市,D,3,1,33.3%
650,德川機械股份有限公司,臺中市,D,1,1,100.0%
651,八陽光電股份有限公司,臺南市,D,1,1,100.0%
652,正裕科技工程股份有限公司,臺北市,D,1,1,100.0%
653,沃亞科技股份有限公司,新竹市,D,1,1,100.0%
654,大同大隈股份有限公司三峽廠,新北市,D,1,1,100.0%
655,綠點高新科技股份有限公司捷普設計服務分公司,臺北市,D,1,1,100.0%
656,虹輝開發工程股份有限公司,臺北市,D,1,1,100.0%
657,新科光電材料股份有限公司,臺北市,D,3,1,33.3%
658,富陽光電股份有限公司,臺北市,D,2,1,50.0%
659,華德光電材料科技股份有限公司,臺北市,D,1,1,100.0%
660,永碩聯合國際股份有限公司,臺北市,D,12,1,8.3%
661,先鋒材料科技股份有限公司,新北市,D,1,1,100.0%
662,大晶光電股份有限公司,桃園縣,D,1,1,100.0%
663,新唐科技股份有限公司,新竹市,D,12,1,8.3%
664,台灣塞科利達保全股份有限公司,臺北市,D,1,1,100.0%
665,玖泰工程股份有限公司,新北市,D,1,1,100.0%
666,걞隆國際精機股份有限公司,臺中市,D,1,1,100.0%
667,晶兆成科技股份有限公司,新竹縣,D,1,1,100.0%
668,亞東預拌混凝土股份有限公司桃園廠,桃園縣,D,1,1,100.0%
669,碩禾電子材料股份有限公司,新竹縣,D,1,1,100.0%
670,光明海運股份有限公司,臺北市,D,1,1,100.0%
671,兆邦光電股份有限公司,桃園縣,D,1,1,100.0%
672,芯成科技股份有限公司,新竹縣,D,1,1,100.0%
673,大愛感恩科技股份有限公司,臺北市,D,1,1,100.0%
674,群光電能科技股份有限公司,新北市,D,4,1,25.0%
675,台塑長園能源科技股份有限公司,臺北市,D,1,1,100.0%
676,福聚太陽能股份有限公司屏東分公司,屏東縣,D,3,1,33.3%
677,長利科技股份有限公司,臺南市,D,1,1,100.0%
678,實聯能源科技股份有限公司,臺北市,D,1,1,100.0%
679,台灣軟電股份有限公司,臺北市,D,1,1,100.0%
680,鈺登科技股份有限公司,新竹市,D,1,1,100.0%
681,美商達美航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
682,群成科技股份有限公司,新竹縣,D,1,1,100.0%
683,榮創能源科技股份有限公司竹南分公司,苗栗縣,D,2,1,50.0%
684,聯景光電股份有限公司,桃園縣,D,9,1,11.1%
685,欣興電子股份有限公司新竹園區分公司,新竹市,D,2,1,50.0%
686,崴方科技股份有限公司,新北市,D,1,1,100.0%
687,同欣電子工業股份有限公司中壢廠,桃園縣,D,3,1,33.3%
688,迪特光電股份有限公司,桃園縣,D,1,1,100.0%
689,光陽光電股份有限公司,新竹縣,D,1,1,100.0%
690,長泓能源科技股份有限公司,臺中市,D,1,1,100.0%
691,大江生醫股份有限公司農科分公司,屏東縣,D,1,1,100.0%
692,大青節能科技股份有限公司,臺中市,D,1,1,100.0%
693,聯穎光電股份有限公司,新竹市,D,1,1,100.0%
694,參聯國際股份有限公司,臺中市,D,1,1,100.0%
695,日冠金屬股份有限公司,臺北市,D,1,1,100.0%
696,柏鑫健康事業股份有限公司,臺北市,D,1,1,100.0%
697,台灣豪威光電科技股份有限公司,新竹市,D,1,1,100.0%
698,品冠企業社（麥寮廠）,雲林縣,D,1,1,100.0%
699,蛋塔工場食品有限公司,臺北市,D,1,1,100.0%
700,芙瑞始達烘焙股份有限公司,彰化縣,D,1,1,100.0%
701,艾舜興機電有限公司一廠,雲林縣,D,1,1,100.0%
702,中央再保險股份有限公司,臺北市,D,1,1,100.0%
703,新光產物保險股份有限公司,臺北市,D,13,1,7.7%
704,台灣三菱商事股份有限公司,臺北市,D,1,1,100.0%
705,台灣干那股份有限公司,臺北市,D,1,1,100.0%
706,美商美國銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
707,中國電視事業股份有限公司,臺北市,D,4,1,25.0%
708,台灣伊藤忠股份有限公司,臺北市,D,1,1,100.0%
709,美商聯邦快遞股份有限公司台灣分公司,臺北市,D,9,1,11.1%
710,台灣國際標準電子股份有限公司,臺北市,D,2,1,50.0%
711,欣隆天然氣股份有限公司,基隆市,D,1,1,100.0%
712,台灣住友商事股份有限公司,臺北市,D,1,1,100.0%
713,南陽實業股份有限公司,臺北市,D,7,1,14.3%
714,伊克國際股份有限公司,臺北市,D,1,1,100.0%
715,日立先端科技股份有限公司,臺北市,D,1,1,100.0%
716,六福開發股份有限公司台北分公司,臺北市,D,2,1,50.0%
717,雅基利股份有限公司,臺北市,D,1,1,100.0%
718,富台工程股份有限公司,臺北市,D,4,1,25.0%
719,洋基通運股份有限公司,臺北市,D,9,1,11.1%
720,奇哥股份有限公司,臺北市,D,3,1,33.3%
721,立通股份有限公司,臺北市,D,1,1,100.0%
722,日商日本航空股份有限公司台灣分公司,臺北市,D,1,1,100.0%
723,豐群水產股份有限公司,高雄市,D,1,1,100.0%
724,川方企業股份有限公司,臺北市,D,1,1,100.0%
725,永準貿易股份有限公司,臺北市,D,1,1,100.0%
726,台灣港建股份有限公司,桃園縣,D,1,1,100.0%
727,台灣東芝電子股份有限公司,臺北市,D,1,1,100.0%
728,安東貿易股份有限公司,臺北市,D,1,1,100.0%
729,永大特殊鋼股份有限公司,臺北市,D,1,1,100.0%
730,友興儀器股份有限公司,臺北市,D,1,1,100.0%
731,攝陽企業股份有限公司,新北市,D,1,1,100.0%
732,鉅眾實業有限公司,臺北市,D,1,1,100.0%
733,威光自動化科技股份有限公司,新竹市,D,1,1,100.0%
734,美商英特格有限公司台灣分公司,新竹市,D,1,1,100.0%
735,台灣敦豪供應鏈股份有限公司,臺北市,D,2,1,50.0%
736,麥肯廣告股份有限公司,臺北市,D,1,1,100.0%
737,鴻池實業股份有限公司,臺南市,D,1,1,100.0%
738,興慶貿易股份有限公司,臺南市,D,1,1,100.0%
739,台灣三菱電機股份有限公司,臺北市,D,1,1,100.0%
740,金器工業股份有限公司,臺北市,D,4,1,25.0%
741,資通電腦股份有限公司,臺北市,D,3,1,33.3%
742,華聿股份有限公司,桃園縣,D,1,1,100.0%
743,湳開股份有限公司,臺北市,D,1,1,100.0%
744,家榮股份有限公司,臺北市,D,1,1,100.0%
745,固昌通訊股份有限公司,臺北市,D,1,1,100.0%
746,瑞士商愛爾康大藥廠股份有限公司台灣分公司,新北市,D,1,1,100.0%
747,博士倫股份有限公司,臺北市,D,1,1,100.0%
748,台灣優生股份有限公司,臺北市,D,1,1,100.0%
749,麗嬰國際股份有限公司,臺北市,D,3,1,33.3%
750,台灣歐力士股份有限公司,臺北市,D,1,1,100.0%
751,臺灣丹馬士環球物流股份有限公司,臺北市,D,1,1,100.0%
752,志邦企業股份有限公司,臺北市,D,1,1,100.0%
753,復盛精密工業股份有限公司,新竹縣,D,5,1,20.0%
754,泰安產物保險股份有限公司台中分公司,臺中市,D,1,1,100.0%
755,美商摩根大通銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
756,台芝國際股份有限公司,臺北市,D,1,1,100.0%
757,欣臨企業股份有限公司,臺北市,D,1,1,100.0%
758,全國公證檢驗股份有限公司,臺北市,D,5,1,20.0%
759,世暘工廠產業股份有限公司,高雄市,D,1,1,100.0%
760,協祐股份有限公司,桃園縣,D,1,1,100.0%
761,伸地實業股份有限公司,臺北市,D,1,1,100.0%
762,老圃造園工程股份有限公司,臺北市,D,1,1,100.0%
763,海韻電子工業股份有限公司,臺北市,D,1,1,100.0%
764,台灣美聲企業股份有限公司,臺北市,D,1,1,100.0%
765,台灣愛普生科技股份有限公司,臺北市,D,1,1,100.0%
766,金石堂圖書股份有限公司,臺北市,D,5,1,20.0%
767,甲桂林廣告股份有限公司,臺北市,D,1,1,100.0%
768,美商達信保險經紀人股份有限公司台灣分公司,臺北市,D,1,1,100.0%
769,日商三共生興股份有限公司台北分公司,臺北市,D,1,1,100.0%
770,創技工業股份有限公司,新竹縣,D,1,1,100.0%
771,宏毅國際有限公司,臺北市,D,1,1,100.0%
772,晉倫科技股份有限公司,桃園縣,D,1,1,100.0%
773,兆豐國際證券投資信託股份有限公司,臺北市,D,1,1,100.0%
774,冠껿股份有限公司,臺北市,D,1,1,100.0%
775,吳氏皮飾有限公司,臺北市,D,1,1,100.0%
776,祥圃實業股份有限公司,臺北市,D,1,1,100.0%
777,殷富資訊股份有限公司,臺北市,D,1,1,100.0%
778,美商貝克曼庫爾特有限公司台灣分公司,臺北市,D,1,1,100.0%
779,慶聲科技股份有限公司,新北市,D,1,1,100.0%
780,公信電子股份有限公司,新北市,D,1,1,100.0%
781,巨唐股份有限公司,新北市,D,1,1,100.0%
782,和訊股份有限公司,新北市,D,1,1,100.0%
783,華岡船務股份有限公司,臺北市,D,1,1,100.0%
784,法商法國巴黎銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
785,立鼎工程有限公司,臺北市,D,1,1,100.0%
786,昆言企業股份有限公司,臺北市,D,1,1,100.0%
787,豪門彩色印刷事業股份有限公司,新竹縣,D,2,1,50.0%
788,晶華國際酒店股份有限公司,臺北市,D,11,1,9.1%
789,崇貿科技股份有限公司,新北市,D,1,1,100.0%
790,綠邦實業室內裝修有限公司,臺北市,D,1,1,100.0%
791,冠德建設股份有限公司,臺北市,D,1,1,100.0%
792,洋銘科技股份有限公司,新北市,D,1,1,100.0%
793,尚立股份有限公司,臺北市,D,1,1,100.0%
794,高逸工程股份有限公司,臺北市,D,1,1,100.0%
795,九連環境開發股份有限公司,臺北市,D,1,1,100.0%
796,德勝科技股份有限公司,臺北市,D,1,1,100.0%
797,台灣羅門哈斯電子材料股份有限公司,桃園縣,D,1,1,100.0%
798,台灣固而美工業股份有限公司,臺北市,D,1,1,100.0%
799,元利儀器股份有限公司,臺北市,D,1,1,100.0%
800,博而美國際股份有限公司,臺北市,D,1,1,100.0%
801,瓊安開發股份有限公司,臺北市,D,1,1,100.0%
802,福桑聯合企業股份有限公司,臺北市,D,1,1,100.0%
803,振遠科技股份有限公司,臺北市,D,1,1,100.0%
804,合訊科技股份有限公司,臺北市,D,1,1,100.0%
805,台明賓士汽車股份有限公司,臺北市,D,1,1,100.0%
806,映畫傳播事業股份有限公司,臺北市,D,1,1,100.0%
807,立肯企業股份有限公司,新北市,D,1,1,100.0%
808,倚天資訊股份有限公司,臺北市,D,1,1,100.0%
809,力登電腦股份有限公司,新北市,D,1,1,100.0%
810,美商泰瑞達股份有限公司台灣分公司,新竹縣,D,1,1,100.0%
811,有德機器股份有限公司,臺北市,D,1,1,100.0%
812,弘訊科技股份有限公司,新北市,D,1,1,100.0%
813,元茂國際企業股份有限公司,臺北市,D,1,1,100.0%
814,永豐餘消費品實業股份有限公司,臺北市,D,2,1,50.0%
815,奧美促動行銷股份有限公司,臺北市,D,1,1,100.0%
816,華泓國際運輸股份有限公司,臺北市,D,1,1,100.0%
817,香港商利邦零售有限公司台灣分公司,臺北市,D,1,1,100.0%
818,錢蔚企業股份有限公司,桃園縣,D,1,1,100.0%
819,雅士晶業股份有限公司,臺北市,D,1,1,100.0%
820,克瑞格有限公司,臺北市,D,1,1,100.0%
821,明翔科技股份有限公司,新北市,D,1,1,100.0%
822,台驊國際股份有限公司,臺北市,D,1,1,100.0%
823,羅姆半導體股份有限公司,臺北市,D,1,1,100.0%
824,台灣樂金電器股份有限公司,臺北市,D,2,1,50.0%
825,駱鈴工程顧問股份有限公司,臺北市,D,1,1,100.0%
826,明曜百貨股份有限公司,臺北市,D,1,1,100.0%
827,桃美股份有限公司,臺北市,D,1,1,100.0%
828,美商超微半導體股份有限公司台灣分公司,臺北市,D,3,1,33.3%
829,蔚華科技股份有限公司,新竹市,D,1,1,100.0%
830,新鑫股份有限公司,臺北市,D,1,1,100.0%
831,優味企業股份有限公司,臺北市,D,1,1,100.0%
832,漁拓企業股份有限公司,臺北市,D,1,1,100.0%
833,龍邦國際興業股份有限公司,臺中市,D,1,1,100.0%
834,法商東方匯理銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
835,旭然國際股份有限公司,雲林縣,D,1,1,100.0%
836,資騰科技股份有限公司,新竹市,D,1,1,100.0%
837,台灣富士通股份有限公司,臺北市,D,1,1,100.0%
838,廣吉工程有限公司,高雄市,D,1,1,100.0%
839,永盛旅行社股份有限公司,臺北市,D,1,1,100.0%
840,全一科技股份有限公司,桃園縣,D,1,1,100.0%
841,大慶證券股份有限公司,臺北市,D,1,1,100.0%
842,太平洋證券股份有限公司,臺北市,D,1,1,100.0%
843,台端興業股份有限公司,新北市,D,1,1,100.0%
844,高橋證券股份有限公司,桃園縣,D,1,1,100.0%
845,中美強科技股份有限公司,臺中市,D,1,1,100.0%
846,裕利股份有限公司,臺北市,D,4,1,25.0%
847,技鼎股份有限公司,新竹市,D,1,1,100.0%
848,樂可皮飾股份有限公司,臺北市,D,1,1,100.0%
849,台灣歐司朗股份有限公司,臺北市,D,1,1,100.0%
850,西基電腦動畫股份有限公司,臺北市,D,3,1,33.3%
851,大華證券股份有限公司,臺北市,D,5,1,20.0%
852,艾奕康工程顧問股份有限公司,臺北市,D,1,1,100.0%
853,新加坡商敦豪全球貨運物流股份有限公司台灣分公司,臺北市,D,2,1,50.0%
854,鴻友科技股份有限公司,新竹縣,D,1,1,100.0%
855,城企有限公司,臺北市,D,1,1,100.0%
856,台灣卓然股份有限公司,臺北市,D,1,1,100.0%
857,優盛醫學科技股份有限公司,臺北市,D,1,1,100.0%
858,帆宣系統科技股份有限公司,臺北市,D,7,1,14.3%
859,統一綜合證券股份有限公司,臺北市,D,15,1,6.7%
860,台灣喬治傑生股份有限公司,臺北市,D,1,1,100.0%
